,testo_CO2,testo_CO2i
2015-04-12 14:55:37,1.2,1.9
2015-04-12 14:55:38,1.29,2.13
2015-04-12 14:55:39,1.29,2.13
2015-04-12 14:55:40,1.325,2.13
2015-04-12 14:55:41,1.36,2.13
2015-04-12 14:55:42,1.36,2.13
2015-04-12 14:55:43,1.4,2.13
2015-04-12 14:55:44,1.4,2.29
2015-04-12 14:55:45,1.41,2.29
2015-04-12 14:55:46,1.41,2.29
2015-04-12 14:55:47,1.41,2.29
2015-04-12 14:55:48,1.41,2.29
2015-04-12 14:55:49,1.41,2.29
2015-04-12 14:55:50,1.41,2.31
2015-04-12 14:55:51,1.41,2.31
2015-04-12 14:55:52,1.41,2.31
2015-04-12 14:55:53,1.41,2.31
2015-04-12 14:55:54,1.41,2.3
2015-04-12 14:55:55,1.41,2.3
2015-04-12 14:55:56,1.41,2.28
2015-04-12 14:55:57,1.41,2.28
2015-04-12 14:55:58,1.415,2.285
2015-04-12 14:55:59,1.42,2.29
2015-04-12 14:56:00,1.42,2.29
2015-04-12 14:56:01,1.43,2.29
2015-04-12 14:56:02,1.43,2.29
2015-04-12 14:56:03,1.43,2.32
2015-04-12 14:56:04,1.43,2.32
2015-04-12 14:56:05,1.43,2.32
2015-04-12 14:56:06,1.43,2.32
2015-04-12 14:56:07,1.43,2.32
2015-04-12 14:56:08,1.43,2.32
2015-04-12 14:56:09,1.43,2.3
2015-04-12 14:56:10,1.43,2.3
2015-04-12 14:56:11,1.43,2.3
2015-04-12 14:56:12,1.43,2.3
2015-04-12 14:56:13,1.43,2.3
2015-04-12 14:56:14,1.44,2.3
2015-04-12 14:56:15,1.44,2.3
2015-04-12 14:56:16,1.44,2.3
2015-04-12 14:56:17,1.44,2.3
2015-04-12 14:56:18,1.44,2.3
2015-04-12 14:56:19,1.44,2.3
2015-04-12 14:56:20,1.44,2.32
2015-04-12 14:56:21,1.44,2.32
2015-04-12 14:56:22,1.44,2.32
2015-04-12 14:56:23,1.44,2.32
2015-04-12 14:56:24,1.44,2.32
2015-04-12 14:56:25,1.44,2.32
2015-04-12 14:56:26,1.44,2.33
2015-04-12 14:56:27,1.44,2.31
2015-04-12 14:56:28,1.44,2.31
2015-04-12 14:56:29,1.44,2.31
2015-04-12 14:56:30,1.43,2.31
2015-04-12 14:56:31,1.43,2.31
2015-04-12 14:56:32,1.43,2.31
2015-04-12 14:56:33,1.43,2.31
2015-04-12 14:56:34,1.435,2.31
2015-04-12 14:56:35,1.44,2.31
2015-04-12 14:56:36,1.44,2.31
2015-04-12 14:56:37,1.44,2.31
2015-04-12 14:56:38,1.45,2.32
2015-04-12 14:56:39,1.45,2.32
2015-04-12 14:56:40,1.445,2.32
2015-04-12 14:56:41,1.44,2.32
2015-04-12 14:56:42,1.44,2.32
2015-04-12 14:56:43,1.43,2.32
2015-04-12 14:56:44,1.43,2.33
2015-04-12 14:56:45,1.43,2.33
2015-04-12 14:56:46,1.435,2.32
2015-04-12 14:56:47,1.44,2.31
2015-04-12 14:56:48,1.44,2.31
2015-04-12 14:56:49,1.44,2.31
2015-04-12 14:56:50,1.44,2.31
2015-04-12 14:56:51,1.43,2.31
2015-04-12 14:56:52,1.43,2.31
2015-04-12 14:56:53,1.43,2.31
2015-04-12 14:56:54,1.43,2.31
2015-04-12 14:56:55,1.43,2.31
2015-04-12 14:56:56,1.44,2.31
2015-04-12 14:56:57,1.44,2.31
2015-04-12 14:56:58,1.44,2.32
2015-04-12 14:56:59,1.44,2.33
2015-04-12 14:57:00,1.44,2.33
2015-04-12 14:57:01,1.45,2.33
2015-04-12 14:57:02,1.45,2.33
2015-04-12 14:57:03,1.45,2.33
2015-04-12 14:57:04,1.445,2.33
2015-04-12 14:57:05,1.44,2.33
2015-04-12 14:57:06,1.44,2.33
2015-04-12 14:57:07,1.44,2.33
2015-04-12 14:57:08,1.44,2.33
2015-04-12 14:57:09,1.45,2.35
2015-04-12 14:57:10,1.45,2.35
2015-04-12 14:57:11,1.45,2.35
2015-04-12 14:57:12,1.46,2.35
2015-04-12 14:57:13,1.46,2.35
2015-04-12 14:57:14,1.45,2.35
2015-04-12 14:57:15,1.45,2.35
2015-04-12 14:57:16,1.44,2.35
2015-04-12 14:57:17,1.43,2.35
2015-04-12 14:57:18,1.43,2.33
2015-04-12 14:57:19,1.42,2.33
2015-04-12 14:57:20,1.42,2.32
2015-04-12 14:57:21,1.42,2.32
2015-04-12 14:57:22,1.42,2.315
2015-04-12 14:57:23,1.42,2.31
2015-04-12 14:57:24,1.42,2.31
2015-04-12 14:57:25,1.42,2.31
2015-04-12 14:57:26,1.42,2.31
2015-04-12 14:57:27,1.41,2.3
2015-04-12 14:57:28,1.41,2.3
2015-04-12 14:57:29,1.41,2.3
2015-04-12 14:57:30,1.32,2.3
2015-04-12 14:57:31,1.32,2.3
2015-04-12 14:57:32,1.15,2.31
2015-04-12 14:57:33,1.15,2.31
2015-04-12 14:57:34,1.14,2.31
2015-04-12 14:57:35,1.13,2.31
2015-04-12 14:57:36,1.13,1.77
2015-04-12 14:57:37,1.13,1.77
2015-04-12 14:57:38,1.26,1.77
2015-04-12 14:57:39,1.26,1.77
2015-04-12 14:57:40,1.31,2.0
2015-04-12 14:57:41,1.36,2.23
2015-04-12 14:57:42,1.36,2.23
2015-04-12 14:57:43,1.27,2.23
2015-04-12 14:57:44,1.27,2.23
2015-04-12 14:57:45,0.97,1.53
2015-04-12 14:57:46,0.97,1.53
2015-04-12 14:57:47,0.97,1.53
2015-04-12 14:57:48,0.86,1.53
2015-04-12 14:57:49,0.86,1.53
2015-04-12 14:57:50,0.86,1.54
2015-04-12 14:57:51,1.03,1.54
2015-04-12 14:57:52,1.125,1.54
2015-04-12 14:57:53,1.22,1.54
2015-04-12 14:57:54,1.22,1.97
2015-04-12 14:57:55,1.22,1.97
2015-04-12 14:57:56,1.32,1.97
2015-04-12 14:57:57,1.32,1.97
2015-04-12 14:57:58,1.345,2.105
2015-04-12 14:57:59,1.37,2.24
2015-04-12 14:58:00,1.37,2.24
2015-04-12 14:58:01,1.39,2.24
2015-04-12 14:58:02,1.39,2.24
2015-04-12 14:58:03,1.39,2.24
2015-04-12 14:58:04,1.395,2.24
2015-04-12 14:58:05,1.4,2.24
2015-04-12 14:58:06,1.41,2.24
2015-04-12 14:58:07,1.41,2.28
2015-04-12 14:58:08,1.41,2.28
2015-04-12 14:58:09,1.39,2.28
2015-04-12 14:58:10,1.375,2.28
2015-04-12 14:58:11,1.36,2.28
2015-04-12 14:58:12,1.36,2.22
2015-04-12 14:58:13,1.36,2.22
2015-04-12 14:58:14,1.34,2.22
2015-04-12 14:58:15,1.34,2.22
2015-04-12 14:58:16,1.335,2.19
2015-04-12 14:58:17,1.33,2.16
2015-04-12 14:58:18,1.33,2.16
2015-04-12 14:58:19,1.33,2.16
2015-04-12 14:58:20,1.33,2.16
2015-04-12 14:58:21,1.33,2.16
2015-04-12 14:58:22,1.33,2.16
2015-04-12 14:58:23,1.33,2.16
2015-04-12 14:58:24,1.34,2.16
2015-04-12 14:58:25,1.34,2.17
2015-04-12 14:58:26,1.34,2.17
2015-04-12 14:58:27,1.34,2.17
2015-04-12 14:58:28,1.34,2.17
2015-04-12 14:58:29,1.34,2.17
2015-04-12 14:58:30,1.35,2.19
2015-04-12 14:58:31,1.35,2.19
2015-04-12 14:58:32,1.34,2.19
2015-04-12 14:58:33,1.34,2.19
2015-04-12 14:58:34,1.345,2.19
2015-04-12 14:58:35,1.35,2.19
2015-04-12 14:58:36,1.35,2.19
2015-04-12 14:58:37,1.34,2.19
2015-04-12 14:58:38,1.34,2.19
2015-04-12 14:58:39,1.34,2.19
2015-04-12 14:58:40,1.32,2.19
2015-04-12 14:58:41,1.3,2.19
2015-04-12 14:58:42,1.26,2.19
2015-04-12 14:58:43,1.26,2.11
2015-04-12 14:58:44,1.26,2.11
2015-04-12 14:58:45,1.24,2.11
2015-04-12 14:58:46,1.24,2.11
2015-04-12 14:58:47,1.24,2.11
2015-04-12 14:58:48,1.22,2.0
2015-04-12 14:58:49,1.22,2.0
2015-04-12 14:58:50,1.21,2.0
2015-04-12 14:58:51,1.21,2.0
2015-04-12 14:58:52,1.21,2.0
2015-04-12 14:58:53,1.21,2.0
2015-04-12 14:58:54,1.21,1.99
2015-04-12 14:58:55,1.22,1.99
2015-04-12 14:58:56,1.22,1.99
2015-04-12 14:58:57,1.22,1.99
2015-04-12 14:58:58,1.225,1.99
2015-04-12 14:58:59,1.23,1.99
2015-04-12 14:59:00,1.23,1.99
2015-04-12 14:59:01,1.25,2.05
2015-04-12 14:59:02,1.25,2.05
2015-04-12 14:59:03,1.29,2.04
2015-04-12 14:59:04,1.29,2.04
2015-04-12 14:59:05,1.29,2.04
2015-04-12 14:59:06,1.35,2.04
2015-04-12 14:59:07,1.35,2.22
2015-04-12 14:59:08,1.41,2.22
2015-04-12 14:59:09,1.41,2.22
2015-04-12 14:59:10,1.415,2.22
2015-04-12 14:59:11,1.42,2.22
2015-04-12 14:59:12,1.42,2.22
2015-04-12 14:59:13,1.42,2.22
2015-04-12 14:59:14,1.24,2.37
2015-04-12 14:59:15,1.24,2.37
2015-04-12 14:59:16,1.04,2.365
2015-04-12 14:59:17,0.84,2.36
2015-04-12 14:59:18,0.84,2.36
2015-04-12 14:59:19,0.61,1.17
2015-04-12 14:59:20,0.61,1.17
2015-04-12 14:59:21,0.67,1.17
2015-04-12 14:59:22,0.67,1.17
2015-04-12 14:59:23,0.67,1.17
2015-04-12 14:59:24,0.79,1.17
2015-04-12 14:59:25,0.79,1.57
2015-04-12 14:59:26,0.79,1.57
2015-04-12 14:59:27,0.78,1.57
2015-04-12 14:59:28,0.72,1.57
2015-04-12 14:59:29,0.66,1.57
2015-04-12 14:59:30,0.66,1.57
2015-04-12 14:59:31,0.66,1.57
2015-04-12 14:59:32,0.0,1.27
2015-04-12 14:59:33,0.0,1.27
2015-04-12 14:59:34,0.3,1.27
2015-04-12 14:59:35,0.6,1.27
2015-04-12 14:59:36,0.6,1.27
2015-04-12 14:59:37,0.78,1.27
2015-04-12 14:59:38,0.78,1.48
2015-04-12 14:59:39,0.78,1.48
2015-04-12 14:59:40,0.855,1.48
2015-04-12 14:59:41,0.93,1.48
2015-04-12 14:59:42,1.05,1.48
2015-04-12 14:59:43,1.05,1.91
2015-04-12 14:59:44,1.05,1.91
2015-04-12 14:59:45,1.08,1.91
2015-04-12 14:59:46,1.06,1.91
2015-04-12 14:59:47,1.04,1.91
2015-04-12 14:59:48,1.04,1.91
2015-04-12 14:59:49,1.04,1.91
2015-04-12 14:59:50,1.03,1.81
2015-04-12 14:59:51,1.03,1.81
2015-04-12 14:59:52,0.995,1.81
2015-04-12 14:59:53,0.96,1.81
2015-04-12 14:59:54,0.96,1.81
2015-04-12 14:59:55,0.82,1.81
2015-04-12 14:59:56,0.82,1.6
2015-04-12 14:59:57,0.82,1.6
2015-04-12 14:59:58,0.705,1.6
2015-04-12 14:59:59,0.59,1.6
2015-04-12 15:00:00,0.295,1.175
2015-04-12 15:00:01,0.0,0.75
2015-04-12 15:00:02,0.0,0.75
2015-04-12 15:00:03,0.0,0.75
2015-04-12 15:00:04,0.0,0.75
2015-04-12 15:00:05,0.0,0.75
2015-04-12 15:00:06,0.0,0.76
2015-04-12 15:00:07,0.0,0.76
2015-04-12 15:00:08,0.0,1.04
2015-04-12 15:00:09,0.0,1.04
2015-04-12 15:00:10,0.0,1.04
2015-04-12 15:00:11,0.0,1.04
2015-04-12 15:00:12,0.0,1.04
2015-04-12 15:00:13,0.0,1.04
2015-04-12 15:00:14,0.0,0.41
2015-04-12 15:00:15,0.0,0.41
2015-04-12 15:00:16,0.0,0.41
2015-04-12 15:00:17,0.0,0.41
2015-04-12 15:00:18,0.0,0.41
2015-04-12 15:00:19,0.0,0.22
2015-04-12 15:00:20,0.0,0.22
2015-04-12 15:00:21,0.0,0.22
2015-04-12 15:00:22,0.0,0.22
2015-04-12 15:00:23,0.0,0.22
2015-04-12 15:00:24,0.0,0.22
2015-04-12 15:00:25,0.0,0.22
2015-04-12 15:00:26,0.0,0.22
2015-04-12 15:00:27,0.0,0.17
2015-04-12 15:00:28,0.0,0.17
2015-04-12 15:00:29,0.0,0.17
2015-04-12 15:00:30,0.0,0.17
2015-04-12 15:00:31,0.0,0.17
2015-04-12 15:00:32,0.0,0.16
2015-04-12 15:00:33,0.0,0.16
2015-04-12 15:00:34,0.0,0.16
2015-04-12 15:00:35,0.0,0.16
2015-04-12 15:00:36,0.0,0.16
2015-04-12 15:00:37,0.0,0.16
2015-04-12 15:00:38,0.0,0.16
2015-04-12 15:00:39,0.0,0.15
2015-04-12 15:00:40,0.0,0.15
2015-04-12 15:00:41,0.0,0.15
2015-04-12 15:00:42,0.0,0.15
2015-04-12 15:00:43,0.0,0.15
2015-04-12 15:00:44,0.0,0.15
2015-04-12 15:00:45,0.0,0.15
2015-04-12 15:00:46,0.0,0.15
2015-04-12 15:00:47,0.0,0.15
2015-04-12 15:00:48,0.0,0.15
2015-04-12 15:00:49,0.0,0.15
2015-04-12 15:00:50,0.0,0.14
2015-04-12 15:00:51,0.0,0.14
2015-04-12 15:00:52,0.0,0.14
2015-04-12 15:00:53,0.0,0.14
2015-04-12 15:00:54,0.0,0.14
2015-04-12 15:00:55,0.0,0.14
2015-04-12 15:00:56,0.0,0.14
2015-04-12 15:00:57,0.0,0.13
2015-04-12 15:00:58,0.0,0.13
2015-04-12 15:00:59,0.0,0.13
2015-04-12 15:01:00,0.0,0.13
2015-04-12 15:01:01,0.0,0.13
2015-04-12 15:01:02,0.0,0.13
2015-04-12 15:01:03,0.0,0.12
2015-04-12 15:01:04,0.0,0.12
2015-04-12 15:01:05,0.0,0.12
2015-04-12 15:01:06,0.0,0.13
2015-04-12 15:01:07,0.0,0.13
2015-04-12 15:01:08,0.0,0.13
2015-04-12 15:01:09,0.0,0.13
2015-04-12 15:01:10,0.0,0.13
2015-04-12 15:01:11,0.0,0.13
2015-04-12 15:01:12,0.0,0.13
2015-04-12 15:01:13,0.0,0.13
2015-04-12 15:01:14,0.0,0.13
2015-04-12 15:01:15,0.0,0.12
2015-04-12 15:01:16,0.0,0.12
2015-04-12 15:01:17,0.0,0.12
2015-04-12 15:01:18,0.0,0.12
2015-04-12 15:01:19,0.0,0.12
2015-04-12 15:01:20,0.0,0.12
2015-04-12 15:01:21,0.0,0.12
2015-04-12 15:01:22,0.0,0.12
2015-04-12 15:01:23,0.0,0.12
2015-04-12 15:01:24,0.0,0.12
2015-04-12 15:01:25,0.0,0.12
2015-04-12 15:01:26,0.0,0.16
2015-04-12 15:01:27,0.0,0.16
2015-04-12 15:01:28,0.0,0.16
2015-04-12 15:01:29,0.0,0.16
2015-04-12 15:01:30,0.0,0.16
2015-04-12 15:01:31,0.0,0.16
2015-04-12 15:01:32,0.0,0.16
2015-04-12 15:01:33,0.0,0.18
2015-04-12 15:01:34,0.0,0.18
2015-04-12 15:01:35,0.0,0.18
2015-04-12 15:01:36,0.0,0.18
2015-04-12 15:01:37,0.0,0.18
2015-04-12 15:01:38,0.0,0.18
2015-04-12 15:01:39,0.0,0.19
2015-04-12 15:01:40,0.0,0.19
2015-04-12 15:01:41,0.0,0.19
2015-04-12 15:01:42,0.0,0.19
2015-04-12 15:01:43,0.0,0.19
2015-04-12 15:01:44,0.0,0.19
2015-04-12 15:01:45,0.0,0.19
2015-04-12 15:01:46,0.0,0.2
2015-04-12 15:01:47,0.0,0.21
2015-04-12 15:01:48,0.0,0.21
2015-04-12 15:01:49,0.0,0.21
2015-04-12 15:01:50,0.0,0.2
2015-04-12 15:01:51,0.0,0.97
2015-04-12 15:01:52,0.0,0.97
2015-04-12 15:01:53,0.0,0.97
2015-04-12 15:01:54,0.0,0.97
2015-04-12 15:01:55,0.0,0.97
2015-04-12 15:01:56,0.0,0.97
2015-04-12 15:01:57,0.0,0.84
2015-04-12 15:01:58,0.0,0.84
2015-04-12 15:01:59,0.0,0.84
2015-04-12 15:02:00,0.0,0.84
2015-04-12 15:02:01,0.0,0.84
2015-04-12 15:02:02,0.0,0.84
2015-04-12 15:02:03,0.0,0.84
2015-04-12 15:02:04,0.0,0.635
2015-04-12 15:02:05,0.0,0.43
2015-04-12 15:02:06,0.0,0.43
2015-04-12 15:02:07,0.0,0.43
2015-04-12 15:02:08,0.0,0.43
2015-04-12 15:02:09,0.0,0.43
2015-04-12 15:02:10,0.0,0.355
2015-04-12 15:02:11,0.0,0.28
2015-04-12 15:02:12,0.0,0.28
2015-04-12 15:02:13,0.0,0.28
2015-04-12 15:02:14,0.0,0.28
2015-04-12 15:02:15,0.0,0.23
2015-04-12 15:02:16,0.0,0.23
2015-04-12 15:02:17,0.0,0.23
2015-04-12 15:02:18,0.0,0.23
2015-04-12 15:02:19,0.0,0.23
2015-04-12 15:02:20,0.0,0.23
2015-04-12 15:02:21,0.0,0.23
2015-04-12 15:02:22,0.0,0.23
2015-04-12 15:02:23,0.0,0.23
2015-04-12 15:02:24,0.0,0.21
2015-04-12 15:02:25,0.0,0.21
2015-04-12 15:02:26,0.0,0.21
2015-04-12 15:02:27,0.0,0.21
2015-04-12 15:02:28,0.0,0.205
2015-04-12 15:02:29,0.0,0.2
2015-04-12 15:02:30,0.0,0.2
2015-04-12 15:02:31,0.0,0.2
2015-04-12 15:02:32,0.0,0.2
2015-04-12 15:02:33,0.0,0.19
2015-04-12 15:02:34,0.0,0.19
2015-04-12 15:02:35,0.0,0.19
2015-04-12 15:02:36,0.0,0.19
2015-04-12 15:02:37,0.0,0.19
2015-04-12 15:02:38,0.0,0.19
2015-04-12 15:02:39,0.0,0.19
2015-04-12 15:02:40,0.0,0.19
2015-04-12 15:02:41,0.0,0.19
2015-04-12 15:02:42,0.0,0.18
2015-04-12 15:02:43,0.0,0.18
2015-04-12 15:02:44,0.0,0.18
2015-04-12 15:02:45,0.0,0.18
2015-04-12 15:02:46,0.0,0.175
2015-04-12 15:02:47,0.0,0.17
2015-04-12 15:02:48,0.0,0.17
2015-04-12 15:02:49,0.0,0.17
2015-04-12 15:02:50,0.0,0.17
2015-04-12 15:02:51,0.0,0.17
2015-04-12 15:02:52,0.0,0.17
2015-04-12 15:02:53,0.0,0.17
2015-04-12 15:02:54,0.0,0.17
2015-04-12 15:02:55,0.0,0.17
2015-04-12 15:02:56,0.0,0.17
2015-04-12 15:02:57,0.0,0.17
2015-04-12 15:02:58,0.0,0.17
2015-04-12 15:02:59,0.0,0.17
2015-04-12 15:03:00,0.0,0.18
2015-04-12 15:03:01,0.0,0.18
2015-04-12 15:03:02,0.0,0.18
2015-04-12 15:03:03,0.0,0.18
2015-04-12 15:03:04,0.0,0.175
2015-04-12 15:03:05,0.0,0.17
2015-04-12 15:03:06,0.0,0.17
2015-04-12 15:03:07,0.0,0.17
2015-04-12 15:03:08,0.0,0.17
2015-04-12 15:03:09,0.0,0.17
2015-04-12 15:03:10,0.0,0.17
2015-04-12 15:03:11,0.0,0.17
2015-04-12 15:03:12,0.0,0.17
2015-04-12 15:03:13,0.0,0.17
2015-04-12 15:03:14,0.0,0.17
2015-04-12 15:03:15,0.0,0.17
2015-04-12 15:03:16,0.0,0.17
2015-04-12 15:03:17,0.0,0.17
2015-04-12 15:03:18,0.0,0.17
2015-04-12 15:03:19,0.0,0.17
2015-04-12 15:03:20,0.0,0.17
2015-04-12 15:03:21,0.0,0.17
2015-04-12 15:03:22,0.0,0.195
2015-04-12 15:03:23,0.0,0.22
2015-04-12 15:03:24,0.0,0.22
2015-04-12 15:03:25,0.0,0.22
2015-04-12 15:03:26,0.0,0.22
2015-04-12 15:03:27,0.0,0.23
2015-04-12 15:03:28,0.0,0.23
2015-04-12 15:03:29,0.0,0.23
2015-04-12 15:03:30,0.0,0.23
2015-04-12 15:03:31,0.0,0.23
2015-04-12 15:03:32,0.0,0.23
2015-04-12 15:03:33,0.0,0.68
2015-04-12 15:03:34,0.0,0.68
2015-04-12 15:03:35,0.0,0.68
2015-04-12 15:03:36,0.0,0.68
2015-04-12 15:03:37,0.0,0.44
2015-04-12 15:03:38,0.0,0.44
2015-04-12 15:03:39,0.0,0.44
2015-04-12 15:03:40,0.0,0.44
2015-04-12 15:03:41,0.0,0.44
2015-04-12 15:03:42,0.0,0.28
2015-04-12 15:03:43,0.0,0.28
2015-04-12 15:03:44,0.0,0.28
2015-04-12 15:03:45,0.0,0.28
2015-04-12 15:03:46,0.0,0.28
2015-04-12 15:03:47,0.0,0.28
2015-04-12 15:03:48,0.0,0.28
2015-04-12 15:03:49,0.0,0.28
2015-04-12 15:03:50,0.0,0.21
2015-04-12 15:03:51,0.0,0.21
2015-04-12 15:03:52,0.0,0.21
2015-04-12 15:03:53,0.0,0.21
2015-04-12 15:03:54,0.0,0.21
2015-04-12 15:03:55,0.0,0.18
2015-04-12 15:03:56,0.0,0.18
2015-04-12 15:03:57,0.0,0.18
2015-04-12 15:03:58,0.0,0.18
2015-04-12 15:03:59,0.0,0.18
2015-04-12 15:04:00,0.0,0.17
2015-04-12 15:04:01,0.0,0.17
2015-04-12 15:04:02,0.0,0.17
2015-04-12 15:04:03,0.0,0.18
2015-04-12 15:04:04,0.0,0.18
2015-04-12 15:04:05,0.0,0.18
2015-04-12 15:04:06,0.0,0.18
2015-04-12 15:04:07,0.0,0.18
2015-04-12 15:04:08,0.0,0.17
2015-04-12 15:04:09,0.0,0.17
2015-04-12 15:04:10,0.0,0.17
2015-04-12 15:04:11,0.0,0.17
2015-04-12 15:04:12,0.0,0.17
2015-04-12 15:04:13,0.0,0.16
2015-04-12 15:04:14,0.0,0.16
2015-04-12 15:04:15,0.0,0.16
2015-04-12 15:04:16,0.0,0.16
2015-04-12 15:04:17,0.0,0.16
2015-04-12 15:04:18,0.0,0.17
2015-04-12 15:04:19,0.0,0.17
2015-04-12 15:04:20,0.0,0.17
2015-04-12 15:04:21,0.0,0.17
2015-04-12 15:04:22,0.0,0.17
2015-04-12 15:04:23,0.0,0.17
2015-04-12 15:04:24,0.0,0.17
2015-04-12 15:04:25,0.0,0.17
2015-04-12 15:04:26,0.0,0.16
2015-04-12 15:04:27,0.0,0.16
2015-04-12 15:04:28,0.0,0.16
2015-04-12 15:04:29,0.0,0.16
2015-04-12 15:04:30,0.0,0.16
2015-04-12 15:04:31,0.0,0.15
2015-04-12 15:04:32,0.0,0.15
2015-04-12 15:04:33,0.0,0.15
2015-04-12 15:04:34,0.0,0.15
2015-04-12 15:04:35,0.0,0.15
2015-04-12 15:04:36,0.0,0.15
2015-04-12 15:04:37,0.0,0.15
2015-04-12 15:04:38,0.0,0.15
2015-04-12 15:04:39,0.0,0.15
2015-04-12 15:04:40,0.0,0.15
2015-04-12 15:04:41,0.0,0.15
2015-04-12 15:04:42,0.0,0.15
2015-04-12 15:04:43,0.0,0.15
2015-04-12 15:04:44,0.0,0.15
2015-04-12 15:04:45,0.0,0.15
2015-04-12 15:04:46,0.0,0.15
2015-04-12 15:04:47,0.0,0.15
2015-04-12 15:04:48,0.0,0.15
2015-04-12 15:04:49,0.0,0.16
2015-04-12 15:04:50,0.0,0.16
2015-04-12 15:04:51,0.0,0.16
2015-04-12 15:04:52,0.0,0.16
2015-04-12 15:04:53,0.0,0.16
2015-04-12 15:04:54,0.0,0.16
2015-04-12 15:04:55,0.0,0.16
2015-04-12 15:04:56,0.0,0.16
2015-04-12 15:04:57,0.0,0.17
2015-04-12 15:04:58,0.0,0.17
2015-04-12 15:04:59,0.0,0.17
2015-04-12 15:05:00,0.0,0.17
2015-04-12 15:05:01,0.0,0.17
2015-04-12 15:05:02,0.0,0.16
2015-04-12 15:05:03,0.0,0.16
2015-04-12 15:05:04,0.0,0.16
2015-04-12 15:05:05,0.0,0.16
2015-04-12 15:05:06,0.0,0.16
2015-04-12 15:05:07,0.0,0.16
2015-04-12 15:05:08,0.0,0.15
2015-04-12 15:05:09,0.0,0.15
2015-04-12 15:05:10,0.0,0.15
2015-04-12 15:05:11,0.0,0.15
2015-04-12 15:05:12,0.0,0.15
2015-04-12 15:05:13,0.0,0.15
2015-04-12 15:05:14,0.0,0.15
2015-04-12 15:05:15,0.0,0.15
2015-04-12 15:05:16,0.0,0.15
2015-04-12 15:05:17,0.0,0.15
2015-04-12 15:05:18,0.0,0.15
2015-04-12 15:05:19,0.0,0.15
2015-04-12 15:05:20,0.0,0.15
2015-04-12 15:05:21,0.0,0.15
2015-04-12 15:05:22,0.0,0.145
2015-04-12 15:05:23,0.0,0.14
2015-04-12 15:05:24,0.0,0.14
2015-04-12 15:05:25,0.0,0.14
2015-04-12 15:05:26,0.0,0.15
2015-04-12 15:05:27,0.0,0.15
2015-04-12 15:05:28,0.0,0.15
2015-04-12 15:05:29,0.0,0.15
2015-04-12 15:05:30,0.0,0.15
2015-04-12 15:05:31,0.0,0.15
2015-04-12 15:05:32,0.0,0.15
2015-04-12 15:05:33,0.0,0.15
2015-04-12 15:05:34,0.0,0.15
2015-04-12 15:05:35,0.0,0.15
2015-04-12 15:05:36,0.0,0.15
2015-04-12 15:05:37,0.0,0.15
2015-04-12 15:05:38,0.0,0.15
2015-04-12 15:05:39,0.0,0.18
2015-04-12 15:05:40,0.0,0.18
2015-04-12 15:05:41,0.0,0.18
2015-04-12 15:05:42,0.0,0.18
2015-04-12 15:05:43,0.0,0.18
2015-04-12 15:05:44,0.0,0.73
2015-04-12 15:05:45,0.0,0.73
2015-04-12 15:05:46,0.0,0.73
2015-04-12 15:05:47,0.0,0.73
2015-04-12 15:05:48,0.0,0.73
2015-04-12 15:05:49,0.0,0.73
2015-04-12 15:05:50,0.0,0.73
2015-04-12 15:05:51,0.0,0.59
2015-04-12 15:05:52,0.0,0.59
2015-04-12 15:05:53,0.0,0.59
2015-04-12 15:05:54,0.0,0.59
2015-04-12 15:05:55,0.0,0.59
2015-04-12 15:05:56,0.0,0.59
2015-04-12 15:05:57,0.0,0.39
2015-04-12 15:05:58,0.0,0.39
2015-04-12 15:05:59,0.0,0.39
2015-04-12 15:06:00,0.0,0.39
2015-04-12 15:06:01,0.0,0.39
2015-04-12 15:06:02,0.0,0.35
2015-04-12 15:06:03,0.0,0.35
2015-04-12 15:06:04,0.0,0.35
2015-04-12 15:06:05,0.0,0.35
2015-04-12 15:06:06,0.0,0.35
2015-04-12 15:06:07,0.0,0.35
2015-04-12 15:06:08,0.0,0.35
2015-04-12 15:06:09,0.0,0.49
2015-04-12 15:06:10,0.0,0.49
2015-04-12 15:06:11,0.0,0.49
2015-04-12 15:06:12,0.0,0.49
2015-04-12 15:06:13,0.0,0.49
2015-04-12 15:06:14,0.0,0.49
2015-04-12 15:06:15,0.0,0.39
2015-04-12 15:06:16,0.0,0.39
2015-04-12 15:06:17,0.0,0.39
2015-04-12 15:06:18,0.0,0.39
2015-04-12 15:06:19,0.0,0.39
2015-04-12 15:06:20,0.0,0.39
2015-04-12 15:06:21,0.0,0.39
2015-04-12 15:06:22,0.0,0.35
2015-04-12 15:06:23,0.0,0.31
2015-04-12 15:06:24,0.0,0.31
2015-04-12 15:06:25,0.0,0.31
2015-04-12 15:06:26,0.0,0.31
2015-04-12 15:06:27,0.0,0.2
2015-04-12 15:06:28,0.0,0.2
2015-04-12 15:06:29,0.0,0.2
2015-04-12 15:06:30,0.0,0.2
2015-04-12 15:06:31,0.0,0.2
2015-04-12 15:06:32,0.0,0.2
2015-04-12 15:06:33,0.0,0.17
2015-04-12 15:06:34,0.0,0.17
2015-04-12 15:06:35,0.0,0.17
2015-04-12 15:06:36,0.0,0.17
2015-04-12 15:06:37,0.0,0.17
2015-04-12 15:06:38,0.0,0.17
2015-04-12 15:06:39,0.0,0.17
2015-04-12 15:06:40,0.0,0.15
2015-04-12 15:06:41,0.0,0.13
