Elapsed Time (SECOND),Delivered Fuel Volume(mm3),Engine Load Factor(%,Engine Speed(rpm),Fuel Rail Temperature(Deg F),Fuel Temperature(Deg F),Intake Manifold #2 Air Temperature(Deg F),Intake Manifold #2 Pressure(psi),Intake Manifold Air Temperature(Deg F),Intake Manifold Pressure(psi),Left Exhaust Temperature(Deg F),Right Exhaust Temperature(Deg F),Throttle Position(%),Ambient Air Temperature(Deg F),Engine Coolant Temperature(Deg F),Battery Voltage(Volts),Fuel Consumption Rate(gal/h),Ground Speed(mph),Truck Payload(ton),Tank Fuel Level(%)
4:05:28 PM,0,0,1593,135.1,78,80.2,1.1,73.4,0.9,424,432,24.8,57,180,27.5,0,14,14.6,70
4:05:29 PM,0,0,1544,135.1,78,80.1,0.9,73.4,0.8,414,421,40.4,56,180,27.5,0,13.5,14.6,70
4:05:30 PM,45,0,1482,135.1,78,80.1,0.7,73.2,0.6,405,412,50.4,56,180,27.5,10,13,14.6,70
4:05:31 PM,240.125,27,1466,135.1,78,79.9,1.9,73.2,1.9,399,408,59.2,56,180,27.5,62,13,14.6,70
4:05:32 PM,46.75,5,1467,135.1,78,79.9,2.9,73,2.8,421,430,50,56,180,27.5,10.5,13,14.6,70
4:05:33 PM,85.625,36,1544,135.1,78,79.7,3.2,73,3.2,441,455,47.2,56,180,27.5,21.6,12.5,14.6,70
4:05:34 PM,335.25,1,1432,135.1,78,79.7,3.1,73,3.1,464,469,57.6,56,180,27.5,78.2,12.5,14.6,70
4:05:35 PM,454.625,35,1397,135.3,78,79.7,4.9,73,5,484,491,61.6,56,180,27.5,99.7,12.5,14.6,70
4:05:36 PM,399.875,35,1452,135.3,78,79.5,6.2,73,6.3,532,536,63.2,56,180,27.5,100.8,12.5,14.6,70
4:05:37 PM,408.125,49,1483,135.3,78,79.5,8.1,73,8.3,568,568,60.8,56,180,27,95.5,13,14.6,70
4:05:38 PM,191,31,1463,135.3,78,79.3,9.1,72.9,9.2,631,631,55.2,56,180,27,49.9,13,14.6,70
4:05:39 PM,412.375,51,1518,135.1,78,79.3,9.7,72.9,9.8,666,662,65.6,56,180,27,97.9,13.5,14.6,70
4:05:40 PM,320.75,42,1549,135.3,78,79.2,11.1,72.7,11.3,696,696,63.6,55,180,27,85.6,13.5,14.6,70
4:05:41 PM,237.875,35,1578,135.3,78,79,11,72.5,11.3,736,732,62.4,55,181,27,64.3,14,14.6,70
4:05:42 PM,208,27,1582,135.5,78,78.8,9.8,72.3,10,752,748,63.2,55,181,27.5,57,14,14.6,70
4:05:43 PM,191.75,26,1561,135.5,78,78.4,8.4,72.1,8.5,756,750,61.6,55,181,27.5,52.4,14,14.6,70
4:05:44 PM,110.25,19,1564,135.5,78,78.3,6.8,72,6.9,754,748,59.2,55,181,27.5,29.7,13.5,14.6,70
4:05:45 PM,0,0,1472,135.5,78,77.9,4.4,71.6,4.5,738,734,44.4,55,181,27.5,0,13,14.6,70
4:05:46 PM,260.125,38,1490,135.5,78,77.7,4.4,71.4,4.5,714,712,56.4,55,181,27.5,64.7,13,14.6,70
4:05:47 PM,0,10,1405,135.5,78,77.5,3.4,71.2,3.4,707,707,37.2,55,181,27.5,0,12,14.6,70
4:05:48 PM,405,0,1297,135.5,78,77.4,2.3,71.1,2.1,685,687,0,55,181,27.5,89.9,11.5,14.6,70
4:05:49 PM,0,24,1588,135.5,78,77.4,3.9,71.1,3.9,676,682,0,55,181,27.5,0,11,14.6,70
4:05:50 PM,0,0,1509,135.7,78,77.4,2.4,70.9,2.3,680,684,0,55,181,27.5,0,10,14.6,70
4:05:51 PM,0,0,1376,135.7,78,77.2,1.8,70.9,1.6,658,664,0,55,181,27.5,0,9,14.6,70
4:05:52 PM,388.875,46,1339,135.7,78,77.4,2.2,70.9,2.1,630,637,0,55,181,27.5,92.6,8,14.6,70
4:05:53 PM,0,0,1515,135.7,78,77.4,1.8,70.9,1.7,630,637,0,55,181,27.5,0,7,14.6,70
4:05:54 PM,0,0,1212,135.7,78,77.4,1.5,71.1,1.3,612,622,0,55,181,27.5,0,4.5,14.6,70
4:05:55 PM,0,0,813,135.7,78,77.4,1.2,71.1,1.1,590,603,0,56,181,27.5,0,3,14.6,70
4:05:56 PM,135.25,11,693,135.7,78,77.5,0.9,71.1,0.8,568,583,0,56,181,27.5,20.6,1.5,14.6,70
4:05:57 PM,138.875,18,693,135.7,78,77.5,0.8,71.1,0.6,556,570,0,57,181,27.5,21.5,1,14.6,70
4:05:58 PM,132.625,18,699,135.7,78,77.7,0.6,71.2,0.5,550,565,0,58,181,27.5,20.8,0,14.6,70
4:05:59 PM,136.125,18,698,135.7,78,77.9,0.5,71.4,0.4,549,561,0,58,181,27.5,21.2,0,14.6,70
4:06:00 PM,136.375,18,699,135.9,78,78.1,0.4,71.4,0.3,547,561,0,59,181,27.5,21.3,0,14.6,70
4:06:01 PM,135.25,17,700,135.9,78,78.3,0.4,71.6,0.3,547,559,0,60,181,27.5,21.1,0,14.6,70
4:06:02 PM,135.25,17,700,135.9,78,78.4,0.4,71.8,0.3,547,559,0,61,181,27.5,21.1,0,14.6,70
4:06:03 PM,135.5,18,700,135.9,78,78.6,0.4,72,0.3,549,559,0,62,181,27.5,21.2,0,14.6,70
4:06:04 PM,136.25,18,700,135.9,78,79,0.4,72,0.3,549,559,0,62,181,27.5,21.3,0,14.6,70
4:06:05 PM,136.625,18,700,135.9,78,79.2,0.4,72.1,0.3,549,559,0,63,181,27.5,21.3,0,14.6,70
4:06:06 PM,137.375,18,699,135.9,78,79.3,0.4,72.3,0.2,550,559,0,65,181,27.5,21.4,0,14.6,70
4:06:07 PM,137.125,18,700,135.9,78,79.5,0.3,72.3,0.2,550,559,0,65,181,27.5,21.4,0,14.6,70
4:06:08 PM,136.875,18,700,135.9,78,79.7,0.3,72.5,0.2,552,561,0,66,181,27.5,21.4,0,14.6,70
4:06:09 PM,137.375,18,700,135.9,78,79.7,0.4,72.5,0.3,552,561,0,67,181,27.5,21.4,0,14.6,70
4:06:10 PM,295.125,18,700,136,78,79.9,0.3,72.7,0.2,554,561,20.4,68,181,27.5,34.7,0,14.6,70
4:06:11 PM,391.375,53,983,136,78,80.1,0.5,72.7,0.4,559,567,56.4,69,181,27.5,60.2,0,14.6,70
4:06:12 PM,427.25,56,1099,136,78,80.2,1.1,72.9,0.9,576,583,71.2,70,181,27.5,73,3.5,14.6,70
4:06:13 PM,421.625,55,1363,136,78,80.2,2.4,72.9,2.4,615,621,89.6,70,181,27,90.2,4.5,14.6,70
4:06:14 PM,449.5,56,1644,136,78,80.2,4.5,72.9,4.7,658,658,98.8,71,183,27.5,113.5,5.5,14.6,70
4:06:15 PM,520.25,61,1738,136,78,80.2,7.5,72.9,8.3,703,698,99.2,71,183,27,154.2,6.5,14.6,70
4:06:16 PM,538.5,0,1717,136,78,80.2,8,72.9,8.4,750,741,98.8,71,183,27.5,124.7,7,14.6,70
4:06:17 PM,611.875,82,1703,136,78,80.2,10.6,72.7,11.2,770,761,96.8,71,183,27,162.5,8,14.6,70
4:06:18 PM,159.5,0,1840,136,78,80.1,13,72.5,13.5,815,808,89.6,71,183,27.5,44.4,9,14.6,70
4:06:19 PM,646.875,79,1590,136,78,79.9,15.7,72.3,16.2,833,826,85.6,70,183,27,182.8,11,14.6,70
4:06:20 PM,324.75,83,1764,136,78,79.5,19.5,72.1,20.1,864,860,73.2,70,183,27,96.8,11.5,14.6,70
4:06:21 PM,263.875,34,1738,136,78,79.3,15.9,72,15.9,892,883,74.8,69,183,27,77.5,11.5,14.6,70
4:06:22 PM,414.875,32,1723,136.2,78,79,15.3,71.8,15.4,883,878,79.2,69,183,27,121,11.5,14.6,70
4:06:23 PM,208.25,46,1758,136.2,78,78.6,14.3,71.4,14.3,878,874,74.8,68,183,27,63.1,11.5,14.6,70
4:06:24 PM,138.75,33,1766,136.2,78,78.3,11.8,71.1,12,864,860,70.4,67,183,27,42.4,11.5,14.6,70
4:06:25 PM,270.75,19,1783,136.2,78,77.9,10.8,70.9,11,846,840,81.2,67,183,27,83.2,11.5,14.6,70
4:06:26 PM,239.375,30,1792,136.4,78,77.5,12.4,70.7,12.6,835,835,76.4,66,183,27,72,11.5,14.6,70
4:06:27 PM,323.5,30,1821,136.4,78,77.4,12.4,70.5,12.5,833,833,82.8,65,183,27,101.1,12,14.6,70
4:06:28 PM,292.375,25,1780,136.4,78,77.2,12.2,70.3,12.2,829,829,80,65,183,27,89.1,11.5,14.6,70
4:06:29 PM,290.25,22,1739,136.4,78,77,13.2,70.3,13.3,828,829,79.6,64,183,27,89.4,11.5,14.6,70
4:06:30 PM,336.5,34,1771,136.4,78,76.8,12.9,70.3,12.9,828,829,80,63,183,27,102.9,11.5,14.6,70
4:06:31 PM,394,42,1770,136.4,78,76.6,15.5,70.3,15.6,826,828,84,63,183,27,118.6,12,14.6,70
4:06:32 PM,214.5,60,1797,136.4,78,76.6,15.9,70.3,16.1,835,840,76.4,62,183,27,65.6,12,14.6,70
4:06:33 PM,259.25,34,1783,136.4,78,76.6,13.7,70.3,13.6,837,840,78.8,61,183,27,79.2,11.5,14.6,70
4:06:34 PM,64.375,12,1815,136.4,78,76.5,13.1,70.3,11.4,829,833,68,61,183,27,17.5,11.5,14.6,70
4:06:35 PM,423,38,1774,136.4,78,76.5,9.5,70.3,9.5,815,819,82.4,60,183,27,123.8,11.5,14.6,70
4:06:36 PM,305.75,44,1811,136.6,78,76.3,14,70.3,14.1,804,811,76,60,183,27,92.4,11.5,14.6,70
4:06:37 PM,282.875,35,1833,136.6,78,76.3,13.6,70.3,13.7,820,828,80.8,59,183,27,88.3,12,14.6,70
4:06:38 PM,404.75,42,1847,136.6,78,76.3,15.2,70.5,15.5,824,829,86,59,183,27,126.9,12,14.6,70
4:06:39 PM,394.375,0,1540,136.6,78,76.5,10.9,70.5,10.8,829,835,86,58,183,27,98.1,12,14.6,70
4:06:40 PM,689.625,74,1481,136.6,78,76.5,14.1,70.5,14.1,819,828,81.2,58,183,27,162.6,13.5,14.6,70
4:06:41 PM,544.625,82,1605,136.6,78,76.5,18.4,70.7,18.8,840,851,73.6,57,183,27,143.3,14.5,14.6,70
4:06:42 PM,451.25,68,1641,136.6,78,76.6,20.2,70.7,20.5,878,883,72.8,57,183,27,120.1,14.5,14.6,70
4:06:43 PM,241,59,1680,136.6,78,76.6,18,70.9,18,900,903,57.6,56,183,27,67.6,14.5,14.6,70
4:06:44 PM,109.375,0,1597,136.6,78,76.8,8.7,71.1,8.6,891,889,61.2,56,183,27.5,30,14,14.6,70
4:06:45 PM,164,17,1513,136.6,78,76.8,6.7,70.9,6.6,855,853,59.6,56,183,27.5,43.5,13.5,14.6,70
4:06:46 PM,307,13,1490,136.6,78,76.6,5.7,70.9,5.7,819,820,64.4,55,183,27,79.5,13,14.6,70
4:06:47 PM,371.75,42,1514,136.6,78,76.6,8.2,70.7,8.3,802,810,65.6,55,183,27,97.1,13.5,14.6,70
4:06:48 PM,243.875,32,1508,136.6,78,76.6,8.8,70.7,9,811,819,59.6,55,183,27,63.9,13.5,14.6,70
4:06:49 PM,254,27,1569,136.6,78,76.8,8.2,70.9,8.5,820,826,64.4,55,183,27.5,68.3,13.5,14.6,70
4:06:50 PM,326.375,34,1584,136.6,78,76.8,9.5,70.9,9.7,822,826,69.2,55,183,27.5,89.8,14,14.6,70
4:06:51 PM,190.875,22,1639,136.6,78,77,9.6,70.9,9.8,828,831,67.6,55,183,27.5,54.5,14.5,14.6,70
4:06:52 PM,0,5,1652,136.6,78,77,6.9,71.1,7,826,828,59.2,54,183,27.5,0,14.5,14.6,70
4:06:53 PM,102.25,0,1639,136.6,78,77.2,3.7,71.1,3.5,795,797,64.8,54,183,27.5,28.3,14.5,14.6,70
4:06:54 PM,102.125,15,1664,136.6,78,77.2,4.2,70.9,4.2,759,766,65.6,54,183,27.5,28.5,14.5,14.6,70
4:06:55 PM,0,0,1687,136.6,78,77.2,2.9,70.9,2.9,739,748,43.6,54,183,27.5,0,14.5,14.6,70
4:06:56 PM,0,0,1680,136.6,78,77.2,2.1,70.9,2,718,727,28.8,54,183,27.5,0,14.5,14.6,70
4:06:57 PM,0,0,1671,136.6,78,77.2,1.7,70.9,1.5,684,698,1.2,54,183,27.5,0,14.5,14.6,70
4:06:58 PM,0,0,1672,136.6,78,77.2,1.2,70.9,1.1,644,662,0,53,183,27.5,0,14.5,14.6,70
4:06:59 PM,0,0,1636,136.6,78,77.2,1.2,70.9,1,619,637,0,53,183,27.5,0,14.5,14.6,70
4:07:00 PM,0,0,1618,136.6,78,77.2,1.3,70.9,1.1,588,610,0,53,183,27.5,0,13.5,14.6,70
4:07:01 PM,0,0,1360,136.6,78,77.4,1.1,70.9,1,559,583,0,53,183,27.5,0,12,14.6,70
4:07:02 PM,382.875,0,1381,136.6,78,77.4,1.8,70.9,1.6,536,563,0,53,183,27.5,90.6,11.5,14.6,70
4:07:03 PM,0,0,1625,136.6,78,77.4,2.6,71.1,2.7,547,576,48,53,183,27.5,0,10.5,14.6,70
4:07:04 PM,458.25,48,1670,136.6,78,77.5,4.7,71.1,4.9,559,583,87.2,53,181,27,116.8,11,14.6,70
4:07:05 PM,318.625,67,1781,136.6,78,77.5,8.8,71.1,9.3,592,619,78.8,52,181,27,88.4,11.5,14.6,70
4:07:06 PM,152.875,44,1815,136.6,78,77.5,9.7,71.1,10.1,646,664,77.2,52,181,27,50.1,12,14.6,70
4:07:07 PM,106.5,0,1737,136.6,78,77.5,6.4,71.1,6,669,680,80.4,52,181,27.5,28.1,12.5,14.6,70
4:07:08 PM,285.75,61,1558,136.6,78,77.5,9,71.1,9.2,666,680,62,52,181,27,74.6,13.5,14.6,70
4:07:09 PM,38.125,11,1541,136.6,78,77.4,6.1,70.9,6.2,689,702,60,52,181,27.5,9.1,13.5,14.6,70
4:07:10 PM,123.125,24,1567,136.6,78,77.2,6.8,70.7,7,693,700,58.8,52,181,27.5,33.8,14,14.6,70
4:07:11 PM,0,0,1575,136.6,78,77,4.1,70.5,4,702,707,52.4,51,181,27.5,0,14,14.6,70
4:07:12 PM,138.5,11,1621,136.6,78,76.8,4,70.3,3.9,687,693,66.4,51,181,27.5,49.1,14.5,14.6,70
4:07:13 PM,0,0,1680,136.6,78,76.6,2.8,70.3,2.7,678,684,45.6,51,181,27.5,0,15,14.6,70
4:07:14 PM,0,0,1676,136.6,78,76.6,2.1,70.2,1.9,655,660,40,51,181,27.5,0,14.5,14.6,70
4:07:15 PM,0,0,1681,136.6,78,76.5,1.5,70,1.3,628,637,40.8,51,181,27.5,0,15,14.6,70
4:07:16 PM,0,0,1679,136.6,78,76.3,1.3,69.8,1.2,601,612,44.8,51,181,27.5,0,15,14.6,70
4:07:17 PM,0,0,1723,136.6,78,76.3,1,69.8,0.8,576,590,36,51,181,27.5,0,15,14.6,70
4:07:18 PM,0,0,1724,136.6,78,76.1,1,69.6,0.7,545,563,34,51,181,27.5,0,15.5,14.6,70
4:07:19 PM,0,0,1748,136.4,78,76.1,1,69.6,0.7,531,550,41.6,51,181,27.5,0,15.5,14.6,70
4:07:20 PM,0,0,1781,136.4,78,76.1,1,69.6,0.8,505,523,60.4,51,181,27.5,0,15.5,14.6,70
4:07:21 PM,0,0,1771,136.4,78,76.1,1.1,69.6,0.8,487,507,57.2,51,181,27.5,0,15.5,14.6,70
4:07:22 PM,0,0,1774,136.4,78,76.1,1.1,69.6,0.8,469,493,66.4,51,181,27.5,0,15.5,14.6,70
4:07:23 PM,112.875,0,1773,136.4,78,76.1,1.2,69.4,0.9,451,473,68.8,51,181,27.5,34.9,16,14.6,70
4:07:24 PM,0,0,1772,136.4,78,75.9,1.1,69.4,0.8,441,466,64.8,51,181,27.5,0,15.5,14.6,70
4:07:25 PM,0,0,1757,136.4,78,75.9,1,69.4,0.8,432,455,66,51,181,27.5,0,15.5,14.6,70
4:07:26 PM,27.625,0,1753,136.4,78,75.9,1.1,69.4,0.9,415,441,70.4,51,181,27.5,7.9,15.5,14.6,70
4:07:27 PM,0,0,1777,136.4,78,75.9,1,69.4,0.8,406,432,64.8,51,181,27.5,0,15.5,14.6,70
4:07:28 PM,0,0,1754,136.4,78,75.7,0.9,69.3,0.7,397,423,51.2,51,181,27.5,0,15.5,14.6,70
4:07:29 PM,0,0,1794,136.4,78,75.7,0.9,69.3,0.6,388,412,33.6,51,181,27.5,0,15.5,14.6,70
4:07:30 PM,0,0,1776,136.4,78,75.7,0.8,69.3,0.6,378,401,0,51,181,27.5,0,15.5,14.6,70
4:07:31 PM,0,0,1771,136.4,78,75.7,0.9,69.1,0.7,372,396,0.4,51,181,27.5,0,15.5,14.6,70
4:07:32 PM,0,0,1732,136.4,78,75.6,0.8,69.1,0.6,363,385,30,51,181,27.5,0,15.5,14.6,70
4:07:33 PM,0,0,1702,136.4,78,75.6,0.8,69.1,0.6,358,379,35.6,51,181,27.5,0,15,14.6,70
4:07:34 PM,0,0,1699,136.4,78,75.4,0.8,69.1,0.6,349,370,35.6,51,181,27.5,0,15.5,14.6,70
4:07:35 PM,0,0,1715,136.4,78,75.4,0.8,68.9,0.6,343,363,52,51,181,27.5,0,14.5,14.6,70
4:07:36 PM,0,2,1656,136.4,78,75.4,0.8,68.9,0.6,338,358,55.2,51,181,27.5,0,15,14.6,70
4:07:37 PM,99.125,0,1624,136.4,78,75.2,0.9,68.9,0.6,333,352,66,51,181,27.5,27.4,14.5,14.6,70
4:07:38 PM,303.125,52,1771,136.4,78,75.2,3.2,68.9,3.1,336,356,80,51,181,27,90.5,15.5,14.6,70
4:07:39 PM,0,21,1782,136.4,78,75.2,4.9,68.9,4.9,399,419,58.4,51,181,27.5,0,16,14.6,70
4:07:40 PM,0,0,1776,136.4,78,75,2.9,68.9,2.8,428,441,62.8,51,181,27.5,0,15.5,14.6,70
4:07:41 PM,118.875,0,1756,136.4,78,75,1.9,68.7,1.7,426,439,73.2,51,181,27.5,34,15.5,14.6,70
4:07:42 PM,0,0,1749,136.4,78,74.8,1.7,68.7,1.5,423,435,62.8,51,181,27.5,0,15.5,14.6,70
4:07:43 PM,0,0,1749,136.4,78,74.8,1.2,68.5,1.1,417,428,65.6,51,181,27.5,0,15.5,14.6,70
4:07:44 PM,94.25,12,1748,136.4,78,74.7,1.6,68.5,1.4,406,419,70.4,51,181,27.5,27,15,14.6,70
4:07:45 PM,239.875,14,1755,136.4,78,74.7,2.4,68.4,2.2,408,421,78,51,181,27,71,15.5,14.6,70
4:07:46 PM,0,40,1772,136.4,78,74.5,4.8,68.4,4.9,428,441,60.4,51,181,27.5,0,15.5,14.6,70
4:07:47 PM,405.125,50,1810,136.4,78,74.5,6.1,68.4,7.7,459,466,83.2,51,181,27,122.8,16,14.6,70
4:07:48 PM,381,54,1801,136.4,78,74.5,10.7,68.4,10.9,509,516,82.8,51,181,27,115.6,16,14.6,70
4:07:49 PM,434.125,67,1816,136.4,78,74.3,15.4,68.4,15.5,563,572,82.8,51,181,26.5,133.3,16,14.6,70
4:07:50 PM,144.25,53,1778,136.4,78,74.1,16.5,68.4,16.5,639,642,66.8,51,181,27,43.4,15,14.6,70
4:07:51 PM,526.875,28,1646,136.6,78,74.1,13.5,68.2,13.2,669,667,75.6,51,181,27,135.6,14,14.6,70
4:07:52 PM,645.625,73,1596,136.6,78,73.9,17.1,68.2,16.9,684,684,77.2,51,181,26.5,172.1,14,14.6,70
4:07:53 PM,229.75,66,1577,136.6,78,73.6,20.1,67.8,19.8,743,741,56.8,51,181,27,61.7,13.5,14.6,70
4:07:54 PM,496.625,26,1503,136.6,78,73.4,14.5,67.6,14.2,774,768,68,51,181,27,117.3,13.5,14.6,70
4:07:55 PM,679.625,80,1562,136.6,78,73.2,19.5,67.5,19.1,781,786,74.4,51,181,27,161.5,13.5,14.6,70
4:07:56 PM,554.75,91,1566,136.6,78,72.9,23.4,67.3,22.9,829,828,67.2,51,181,27,137.7,13.5,14.6,70
4:07:57 PM,693.75,78,1577,136.6,78,72.7,23.8,67.3,23.1,871,862,76.4,51,181,27,183.3,14,14.6,70
4:07:58 PM,746.5,95,1651,136.6,78,72.5,27,67.1,26.1,898,891,88,51,181,27.5,190.5,14.5,14.6,70
4:07:59 PM,735.75,99,1711,136.6,78,72.5,28.8,67.1,27.7,930,918,87.6,51,181,27.5,191.3,15,14.6,70
4:08:00 PM,537,39,1719,136.6,78,72.3,26.3,67.1,25,946,932,80.4,51,181,27,149.7,15.5,14.6,70
4:08:01 PM,509,77,1737,136.6,78,72.3,27.7,66.9,26.4,955,939,78.4,51,181,27,143.4,15,14.6,70
4:08:02 PM,511.5,29,1685,136.6,78,72.1,21.3,66.9,20.2,955,936,78.4,51,181,27,137.6,15,14.6,70
4:08:03 PM,335.125,78,1703,136.6,78,72,24.5,66.9,23.5,941,921,67.6,51,181,27,95.1,15,14.6,70
4:08:04 PM,348.25,55,1651,136.6,78,72,20.3,66.9,19.5,945,923,70,51,181,27,88.6,14.5,14.6,70
4:08:05 PM,375.25,50,1586,136.6,78,72,18.2,66.9,17.6,928,909,67.2,51,181,26.5,93.2,14,14.6,70
4:08:06 PM,565.125,66,1562,136.6,78,72,20.8,66.9,20,916,896,69.6,51,181,27,140.6,13.5,14.6,70
4:08:07 PM,566.25,72,1592,136.6,78,72,23.1,66.9,22.2,923,905,71.2,51,181,27,146.6,14,14.6,70
4:08:08 PM,346.625,59,1539,136.6,78,72.1,24.7,67.3,23.8,945,927,61.2,51,183,27,93.2,13.5,14.6,70
4:08:09 PM,482.75,58,1594,136.6,78,72.1,22.5,67.5,21.3,950,932,68.4,51,183,27,117.5,14,14.6,70
4:08:10 PM,517.25,62,1557,136.6,78,72.3,22.4,67.6,21.4,946,927,69.6,51,183,27,129.9,13.5,14.6,70
4:08:11 PM,608.125,60,1598,136.6,78,72.5,23.5,67.8,22.4,948,930,74,51,183,27,158.1,14,14.6,70
4:08:12 PM,303.375,52,1554,136.6,78,72.7,23.2,68,22,954,937,60.8,51,183,27,74.7,13.5,14.6,70
4:08:13 PM,328.75,36,1505,136.6,78,72.9,17.6,68.2,16.6,950,930,61.6,51,183,27,84.7,13.5,14.6,70
4:08:14 PM,649.125,59,1466,136.6,78,73,17.3,68.4,16.5,927,909,69.2,51,183,27,152,13,14.6,70
4:08:15 PM,665.25,84,1496,136.6,78,73.2,21.2,68.4,20.4,927,910,68.8,51,183,27,151.4,13,14.6,70
4:08:16 PM,296.75,79,1460,136.6,78,73.4,21.2,68.5,20.4,957,941,51.6,51,183,27,72.4,12.5,14.6,70
4:08:17 PM,224.25,21,1358,136.6,78,73.6,15.8,68.9,15.1,963,943,46,51,183,27,51.3,12,14.6,70
4:08:18 PM,633.75,83,1310,136.6,78,73.8,12,68.9,11.5,945,927,41.6,51,183,27.5,137.1,10.5,14.6,70
4:08:19 PM,719.625,45,1653,136.6,78,73.9,15.8,69.1,15.5,934,918,90.4,51,183,27,179.2,10.5,14.6,70
4:08:20 PM,651.375,80,1734,136.6,78,73.9,22.5,69.1,22,952,934,85.6,51,183,27,190.7,11.5,14.6,70
4:08:21 PM,608.625,74,1809,136.6,78,74.1,26.4,69.4,25.9,981,963,89.2,51,183,26.5,185.7,12,14.6,70
4:08:22 PM,307.625,4,1701,136.6,78,74.5,18.1,69.6,17.3,1000,977,91.2,51,183,27,79.9,11.5,14.6,70
4:08:23 PM,736.375,98,1502,136.6,78,74.7,21.5,69.8,20.7,977,955,78,51,183,27.5,170.3,13,14.6,70
4:08:24 PM,0,30,1512,136.6,78,74.8,20.8,70,20.1,986,968,42.8,51,183,27.5,0,13,14.6,70
4:08:25 PM,209,23,1450,136.6,78,75,11.4,70.2,10.7,990,964,55.6,51,183,27.5,53.1,12.5,14.6,70
4:08:26 PM,453.375,65,1450,136.6,78,75,13.6,70.2,13.2,945,925,54.8,51,183,27,103.4,12.5,14.6,70
4:08:27 PM,298.375,36,1424,136.6,78,75,11.8,70.2,11.4,946,930,56.8,51,183,27,72.8,12.5,14.6,70
4:08:28 PM,202.625,78,1463,136.6,78,75.2,16.4,70.3,16,950,934,43.2,51,183,27,49.4,12.5,14.6,70
4:08:29 PM,0,0,1408,136.6,78,75.4,8.1,70.3,7.8,961,943,32.8,51,183,27.5,0,12,14.6,70
4:08:30 PM,140.125,8,1324,136.6,78,75.4,4.9,70.5,4.3,930,914,42.8,51,183,27.5,31.7,11.5,14.6,70
4:08:31 PM,149.5,54,1689,136.6,78,75.4,6.2,70.5,6,896,885,56.4,51,183,27.5,44.9,11,14.6,70
4:08:32 PM,289.625,16,1658,136.4,78,75.6,5.3,70.5,5.1,892,880,74.4,51,183,27.5,83,11,14.6,70
4:08:33 PM,440.5,63,1704,136.4,78,75.6,11.9,70.5,11.8,876,871,78.8,51,183,27,128.8,11.5,14.6,70
4:08:34 PM,194,24,1705,136.4,78,75.7,11.8,70.7,11.5,900,894,68.8,51,183,27,56.1,11,14.6,70
4:08:35 PM,329.125,48,1652,136.4,78,75.9,13.2,70.9,13,901,892,72.4,51,183,27,84.6,11,14.6,70
4:08:36 PM,204.75,32,1661,136.4,78,75.9,12.7,70.9,12.5,898,891,67.6,51,183,27,58.1,11,14.6,70
4:08:37 PM,319.75,32,1673,136.4,78,76.1,12,71.1,11.7,889,882,72,51,183,27,90.3,11,14.6,70
4:08:38 PM,328.625,44,1696,136.4,78,76.3,13.6,71.1,13.4,878,873,71.6,51,183,27,93.1,11,14.6,70
4:08:39 PM,341.25,33,1672,136.4,78,76.3,14.8,71.1,14.6,878,873,72.4,51,183,27,97.9,11,14.6,70
4:08:40 PM,84,0,1533,136.4,78,76.5,8.9,71.2,8.5,874,867,54.4,51,183,27.5,21.9,10,14.6,70
4:08:41 PM,355.75,38,1498,136.4,78,76.5,9.2,71.1,8.9,846,840,62.4,51,183,27,90.7,9.5,14.6,70
4:08:42 PM,364.5,47,1506,136.4,78,76.5,11.5,71.1,11.3,840,838,62,51,183,27,94.3,10,14.6,70
4:08:43 PM,0,24,1486,136.4,78,76.6,10.7,71.1,10.4,853,853,43.6,51,183,27.5,0,9.5,14.6,70
4:08:44 PM,0,0,1359,136.2,78,76.6,5.5,71.1,5.3,847,842,33.2,51,183,27.5,0,9,14.6,70
4:08:45 PM,0,54,1574,136.2,78,76.6,5.1,71.1,4.8,815,813,28.4,51,183,27.5,0,8,14.6,70
4:08:46 PM,0,0,1454,136.2,78,76.6,3.3,70.9,3.1,804,802,28.8,51,183,27.5,0,7,14.6,70
4:08:47 PM,444.125,0,1365,136,78,76.6,2.4,70.9,2.1,774,774,26.8,51,183,27.5,88.8,6.5,14.6,70
4:08:48 PM,0,45,1623,136,78,76.5,3.2,70.9,2.9,748,756,26.4,51,183,27.5,0,5.5,14.6,70
4:08:49 PM,0,0,1379,136,78,76.5,2.3,70.9,2,738,743,23.6,51,183,27.5,0,5,14.6,70
4:08:50 PM,0,0,1206,136,78,76.6,1.7,70.9,1.5,703,714,23.6,51,183,27.5,0,4,14.6,70
4:08:51 PM,271.875,0,1088,136,78,76.6,1.4,70.9,1.2,676,691,42.8,51,183,27.5,45.7,3.5,14.6,70
4:08:52 PM,85.375,32,1167,136,78,76.6,1.7,70.9,1.5,660,676,30.8,51,183,27.5,12.4,3.5,14.6,70
4:08:53 PM,61.25,5,1067,136,78,76.6,1.4,70.9,1.2,655,671,26.4,51,183,27.5,6.4,4,14.6,70
4:08:54 PM,84.125,8,999,136,78,76.6,1.1,71.1,0.9,633,651,25.6,51,183,27.5,10.6,3.5,14.6,70
4:08:55 PM,171.75,15,962,136,78,76.8,1.1,71.1,0.9,622,640,26.4,51,183,27.5,30.4,3,14.6,70
4:08:56 PM,103.875,17,979,136,78,76.8,1.1,71.1,0.9,615,633,22.8,51,183,27.5,17.8,3,14.6,70
