,testo_COppm
2015-04-12 15:14:35,19.8
2015-04-12 15:14:36,19.8
2015-04-12 15:14:37,19.6
2015-04-12 15:14:38,19.6
2015-04-12 15:14:39,19.4
2015-04-12 15:14:40,19.4
2015-04-12 15:14:41,19.4
2015-04-12 15:14:42,19.5
2015-04-12 15:14:43,19.5
2015-04-12 15:14:44,19.4
2015-04-12 15:14:45,19.4
2015-04-12 15:14:46,19.35
2015-04-12 15:14:47,19.3
2015-04-12 15:14:48,19.3
2015-04-12 15:14:49,19.3
2015-04-12 15:14:50,19.2
2015-04-12 15:14:51,19.1
2015-04-12 15:14:52,19.1
2015-04-12 15:14:53,19.1
2015-04-12 15:14:54,19.1
2015-04-12 15:14:55,19.0
2015-04-12 15:14:56,19.0
2015-04-12 15:14:57,18.8
2015-04-12 15:14:58,18.8
2015-04-12 15:14:59,18.8
2015-04-12 15:15:00,18.9
2015-04-12 15:15:01,18.9
2015-04-12 15:15:02,18.9
2015-04-12 15:15:03,18.8
2015-04-12 15:15:04,18.75
2015-04-12 15:15:05,18.7
2015-04-12 15:15:06,18.7
2015-04-12 15:15:07,18.7
2015-04-12 15:15:08,18.5
2015-04-12 15:15:09,18.5
2015-04-12 15:15:10,18.5
2015-04-12 15:15:11,18.5
2015-04-12 15:15:12,18.5
2015-04-12 15:15:13,18.4
2015-04-12 15:15:14,18.4
2015-04-12 15:15:15,18.4
2015-04-12 15:15:16,18.4
2015-04-12 15:15:17,18.4
2015-04-12 15:15:18,18.3
2015-04-12 15:15:19,18.3
2015-04-12 15:15:20,18.3
2015-04-12 15:15:21,18.2
2015-04-12 15:15:22,18.15
2015-04-12 15:15:23,18.1
2015-04-12 15:15:24,18.1
2015-04-12 15:15:25,18.1
2015-04-12 15:15:26,18.0
2015-04-12 15:15:27,17.9
2015-04-12 15:15:28,17.9
2015-04-12 15:15:29,17.9
2015-04-12 15:15:30,17.9
2015-04-12 15:15:31,17.9
2015-04-12 15:15:32,17.9
2015-04-12 15:15:33,18.0
2015-04-12 15:15:34,18.0
2015-04-12 15:15:35,18.0
2015-04-12 15:15:36,18.1
2015-04-12 15:15:37,18.1
2015-04-12 15:15:38,18.1
2015-04-12 15:15:39,18.0
2015-04-12 15:15:40,17.95
2015-04-12 15:15:41,17.9
2015-04-12 15:15:42,17.9
2015-04-12 15:15:43,17.9
2015-04-12 15:15:44,18.0
2015-04-12 15:15:45,18.0
2015-04-12 15:15:46,17.95
2015-04-12 15:15:47,17.9
2015-04-12 15:15:48,17.9
2015-04-12 15:15:49,18.0
2015-04-12 15:15:50,18.0
2015-04-12 15:15:51,17.9
2015-04-12 15:15:52,17.9
2015-04-12 15:15:53,17.9
2015-04-12 15:15:54,17.9
2015-04-12 15:15:55,17.9
2015-04-12 15:15:56,17.9
2015-04-12 15:15:57,17.8
2015-04-12 15:15:58,17.8
2015-04-12 15:15:59,17.8
2015-04-12 15:16:00,17.8
2015-04-12 15:16:01,17.8
2015-04-12 15:16:02,17.8
2015-04-12 15:16:03,17.8
2015-04-12 15:16:04,17.85
2015-04-12 15:16:05,17.9
2015-04-12 15:16:06,17.9
2015-04-12 15:16:07,17.8
2015-04-12 15:16:08,17.8
2015-04-12 15:16:09,17.9
2015-04-12 15:16:10,17.9
2015-04-12 15:16:11,17.9
2015-04-12 15:16:12,17.9
2015-04-12 15:16:13,18.0
2015-04-12 15:16:14,18.0
2015-04-12 15:16:15,18.0
2015-04-12 15:16:16,18.0
2015-04-12 15:16:17,18.0
2015-04-12 15:16:18,18.0
2015-04-12 15:16:19,18.0
2015-04-12 15:16:20,17.8
2015-04-12 15:16:21,17.8
2015-04-12 15:16:22,17.8
2015-04-12 15:16:23,17.8
2015-04-12 15:16:24,17.8
2015-04-12 15:16:25,17.8
2015-04-12 15:16:26,17.9
2015-04-12 15:16:27,17.9
2015-04-12 15:16:28,17.9
2015-04-12 15:16:29,17.9
2015-04-12 15:16:30,17.9
2015-04-12 15:16:31,18.0
2015-04-12 15:16:32,18.0
2015-04-12 15:16:33,17.9
2015-04-12 15:16:34,17.9
2015-04-12 15:16:35,17.9
2015-04-12 15:16:36,17.9
2015-04-12 15:16:37,17.9
2015-04-12 15:16:38,18.2
2015-04-12 15:16:39,18.2
2015-04-12 15:16:40,18.3
2015-04-12 15:16:41,18.4
2015-04-12 15:16:42,18.4
2015-04-12 15:16:43,18.4
2015-04-12 15:16:44,18.4
2015-04-12 15:16:45,18.4
2015-04-12 15:16:46,18.4
2015-04-12 15:16:47,18.4
2015-04-12 15:16:48,18.4
2015-04-12 15:16:49,18.4
2015-04-12 15:16:50,18.4
2015-04-12 15:16:51,18.5
2015-04-12 15:16:52,18.5
2015-04-12 15:16:53,18.5
2015-04-12 15:16:54,18.8
2015-04-12 15:16:55,18.8
2015-04-12 15:16:56,18.8
2015-04-12 15:16:57,19.0
2015-04-12 15:16:58,19.05
2015-04-12 15:16:59,19.1
2015-04-12 15:17:00,19.1
2015-04-12 15:17:01,19.1
2015-04-12 15:17:02,19.2
2015-04-12 15:17:03,19.5
2015-04-12 15:17:04,19.5
2015-04-12 15:17:05,19.5
2015-04-12 15:17:06,19.5
2015-04-12 15:17:07,19.7
2015-04-12 15:17:08,19.7
2015-04-12 15:17:09,19.7
2015-04-12 15:17:10,19.7
2015-04-12 15:17:11,19.7
2015-04-12 15:17:12,20.1
2015-04-12 15:17:13,20.1
2015-04-12 15:17:14,20.1
2015-04-12 15:17:15,20.4
2015-04-12 15:17:16,20.35
2015-04-12 15:17:17,20.3
2015-04-12 15:17:18,20.3
2015-04-12 15:17:19,20.3
2015-04-12 15:17:20,20.5
2015-04-12 15:17:21,20.5
2015-04-12 15:17:22,20.6
2015-04-12 15:17:23,20.7
2015-04-12 15:17:24,20.7
2015-04-12 15:17:25,20.9
2015-04-12 15:17:26,20.9
2015-04-12 15:17:27,21.1
2015-04-12 15:17:28,21.1
2015-04-12 15:17:29,21.1
2015-04-12 15:17:30,21.2
2015-04-12 15:17:31,21.2
2015-04-12 15:17:32,21.2
2015-04-12 15:17:33,21.2
2015-04-12 15:17:34,21.2
2015-04-12 15:17:35,21.2
2015-04-12 15:17:36,21.5
2015-04-12 15:17:37,21.5
2015-04-12 15:17:38,21.7
2015-04-12 15:17:39,21.7
2015-04-12 15:17:40,21.75
2015-04-12 15:17:41,21.8
2015-04-12 15:17:42,21.8
2015-04-12 15:17:43,22.0
2015-04-12 15:17:44,22.0
2015-04-12 15:17:45,22.1
2015-04-12 15:17:46,22.1
2015-04-12 15:17:47,22.1
2015-04-12 15:17:48,22.1
2015-04-12 15:17:49,22.3
2015-04-12 15:17:50,22.3
2015-04-12 15:17:51,22.5
2015-04-12 15:17:52,22.5
2015-04-12 15:17:53,22.5
2015-04-12 15:17:54,22.4
2015-04-12 15:17:55,22.4
2015-04-12 15:17:56,22.6
2015-04-12 15:17:57,22.6
2015-04-12 15:17:58,22.6
2015-04-12 15:17:59,22.6
2015-04-12 15:18:00,22.6
2015-04-12 15:18:01,22.6
2015-04-12 15:18:02,23.0
2015-04-12 15:18:03,23.0
2015-04-12 15:18:04,23.05
2015-04-12 15:18:05,23.1
2015-04-12 15:18:06,23.1
2015-04-12 15:18:07,23.0
2015-04-12 15:18:08,23.0
2015-04-12 15:18:09,23.1
2015-04-12 15:18:10,23.1
2015-04-12 15:18:11,23.1
2015-04-12 15:18:12,23.1
2015-04-12 15:18:13,23.2
2015-04-12 15:18:14,23.2
2015-04-12 15:18:15,23.1
2015-04-12 15:18:16,23.1
2015-04-12 15:18:17,23.1
2015-04-12 15:18:18,23.2
2015-04-12 15:18:19,23.2
2015-04-12 15:18:20,23.2
2015-04-12 15:18:21,23.2
2015-04-12 15:18:22,23.25
2015-04-12 15:18:23,23.3
2015-04-12 15:18:24,23.3
2015-04-12 15:18:25,23.3
2015-04-12 15:18:26,23.3
2015-04-12 15:18:27,23.3
2015-04-12 15:18:28,23.3
2015-04-12 15:18:29,23.3
2015-04-12 15:18:30,23.3
2015-04-12 15:18:31,23.6
2015-04-12 15:18:32,23.6
2015-04-12 15:18:33,23.6
2015-04-12 15:18:34,23.6
2015-04-12 15:18:35,23.6
2015-04-12 15:18:36,23.4
2015-04-12 15:18:37,23.4
2015-04-12 15:18:38,23.4
2015-04-12 15:18:39,23.4
2015-04-12 15:18:40,23.45
2015-04-12 15:18:41,23.5
2015-04-12 15:18:42,23.5
2015-04-12 15:18:43,23.5
2015-04-12 15:18:44,23.7
2015-04-12 15:18:45,23.8
2015-04-12 15:18:46,23.8
2015-04-12 15:18:47,23.8
2015-04-12 15:18:48,23.8
2015-04-12 15:18:49,23.5
2015-04-12 15:18:50,23.5
2015-04-12 15:18:51,23.4
2015-04-12 15:18:52,23.4
2015-04-12 15:18:53,23.4
2015-04-12 15:18:54,23.5
2015-04-12 15:18:55,23.5
2015-04-12 15:18:56,23.5
2015-04-12 15:18:57,23.5
2015-04-12 15:18:58,23.45
2015-04-12 15:18:59,23.4
2015-04-12 15:19:00,23.4
2015-04-12 15:19:01,23.4
2015-04-12 15:19:02,23.5
2015-04-12 15:19:03,23.5
2015-04-12 15:19:04,23.5
2015-04-12 15:19:05,23.5
2015-04-12 15:19:06,23.5
2015-04-12 15:19:07,23.3
2015-04-12 15:19:08,23.3
2015-04-12 15:19:09,23.3
2015-04-12 15:19:10,23.3
2015-04-12 15:19:11,23.3
2015-04-12 15:19:12,23.1
2015-04-12 15:19:13,23.1
2015-04-12 15:19:14,23.1
2015-04-12 15:19:15,23.1
2015-04-12 15:19:16,23.1
2015-04-12 15:19:17,23.1
2015-04-12 15:19:18,23.1
2015-04-12 15:19:19,23.1
2015-04-12 15:19:20,23.2
2015-04-12 15:19:21,23.2
2015-04-12 15:19:22,23.05
2015-04-12 15:19:23,22.9
2015-04-12 15:19:24,22.9
2015-04-12 15:19:25,23.0
2015-04-12 15:19:26,23.0
2015-04-12 15:19:27,22.9
2015-04-12 15:19:28,22.9
2015-04-12 15:19:29,22.9
2015-04-12 15:19:30,23.0
2015-04-12 15:19:31,23.0
2015-04-12 15:19:32,23.0
2015-04-12 15:19:33,22.9
2015-04-12 15:19:34,22.7
2015-04-12 15:19:35,22.5
2015-04-12 15:19:36,22.5
2015-04-12 15:19:37,22.5
2015-04-12 15:19:38,22.5
2015-04-12 15:19:39,22.5
2015-04-12 15:19:40,22.5
2015-04-12 15:19:41,22.5
2015-04-12 15:19:42,22.5
2015-04-12 15:19:43,22.2
2015-04-12 15:19:44,22.2
2015-04-12 15:19:45,22.2
2015-04-12 15:19:46,22.2
2015-04-12 15:19:47,22.2
2015-04-12 15:19:48,22.0
2015-04-12 15:19:49,22.0
2015-04-12 15:19:50,22.0
2015-04-12 15:19:51,21.9
2015-04-12 15:19:52,21.9
2015-04-12 15:19:53,21.9
2015-04-12 15:19:54,21.7
2015-04-12 15:19:55,21.7
2015-04-12 15:19:56,21.5
2015-04-12 15:19:57,21.5
2015-04-12 15:19:58,21.45
2015-04-12 15:19:59,21.4
2015-04-12 15:20:00,21.4
2015-04-12 15:20:01,21.3
2015-04-12 15:20:02,21.3
2015-04-12 15:20:03,21.3
2015-04-12 15:20:04,21.3
2015-04-12 15:20:05,21.3
2015-04-12 15:20:06,21.3
2015-04-12 15:20:07,21.2
2015-04-12 15:20:08,21.2
2015-04-12 15:20:09,20.9
2015-04-12 15:20:10,20.9
2015-04-12 15:20:11,20.9
2015-04-12 15:20:12,20.9
2015-04-12 15:20:13,20.9
2015-04-12 15:20:14,21.0
2015-04-12 15:20:15,21.0
2015-04-12 15:20:16,20.9
2015-04-12 15:20:17,20.8
2015-04-12 15:20:18,20.8
2015-04-12 15:20:19,20.8
2015-04-12 15:20:20,20.4
2015-04-12 15:20:21,20.2
2015-04-12 15:20:22,20.2
2015-04-12 15:20:23,20.2
2015-04-12 15:20:24,20.2
2015-04-12 15:20:25,20.1
2015-04-12 15:20:26,20.1
2015-04-12 15:20:27,19.8
2015-04-12 15:20:28,19.8
2015-04-12 15:20:29,19.8
2015-04-12 15:20:30,19.7
2015-04-12 15:20:31,19.7
2015-04-12 15:20:32,19.7
2015-04-12 15:20:33,19.5
2015-04-12 15:20:34,19.45
2015-04-12 15:20:35,19.4
2015-04-12 15:20:36,19.4
2015-04-12 15:20:37,19.4
2015-04-12 15:20:38,19.2
2015-04-12 15:20:39,19.1
2015-04-12 15:20:40,19.1
2015-04-12 15:20:41,19.1
2015-04-12 15:20:42,19.1
2015-04-12 15:20:43,18.9
2015-04-12 15:20:44,18.9
2015-04-12 15:20:45,18.8
2015-04-12 15:20:46,18.8
2015-04-12 15:20:47,18.8
2015-04-12 15:20:48,18.6
2015-04-12 15:20:49,18.6
2015-04-12 15:20:50,18.6
2015-04-12 15:20:51,18.3
2015-04-12 15:20:52,18.25
2015-04-12 15:20:53,18.2
2015-04-12 15:20:54,18.2
2015-04-12 15:20:55,18.2
2015-04-12 15:20:56,17.9
2015-04-12 15:20:57,17.6
2015-04-12 15:20:58,17.6
2015-04-12 15:20:59,17.6
2015-04-12 15:21:00,17.6
2015-04-12 15:21:01,17.4
2015-04-12 15:21:02,17.4
2015-04-12 15:21:03,17.3
2015-04-12 15:21:04,17.3
2015-04-12 15:21:05,17.3
2015-04-12 15:21:06,17.2
2015-04-12 15:21:07,17.2
2015-04-12 15:21:08,17.2
2015-04-12 15:21:09,17.0
2015-04-12 15:21:10,16.8
2015-04-12 15:21:11,16.6
2015-04-12 15:21:12,16.6
2015-04-12 15:21:13,16.6
2015-04-12 15:21:14,16.6
2015-04-12 15:21:15,16.6
2015-04-12 15:21:16,16.6
2015-04-12 15:21:17,16.6
2015-04-12 15:21:18,16.6
2015-04-12 15:21:19,16.3
2015-04-12 15:21:20,16.3
2015-04-12 15:21:21,16.0
2015-04-12 15:21:22,16.0
2015-04-12 15:21:23,16.0
2015-04-12 15:21:24,16.0
2015-04-12 15:21:25,16.0
2015-04-12 15:21:26,16.0
2015-04-12 15:21:27,15.8
2015-04-12 15:21:28,15.8
2015-04-12 15:21:29,15.8
2015-04-12 15:21:30,15.6
2015-04-12 15:21:31,15.6
2015-04-12 15:21:32,15.4
2015-04-12 15:21:33,15.4
2015-04-12 15:21:34,15.25
2015-04-12 15:21:35,15.1
2015-04-12 15:21:36,15.1
2015-04-12 15:21:37,14.8
2015-04-12 15:21:38,14.8
2015-04-12 15:21:39,14.7
2015-04-12 15:21:40,14.7
2015-04-12 15:21:41,14.7
2015-04-12 15:21:42,14.7
2015-04-12 15:21:43,14.7
2015-04-12 15:21:44,14.7
2015-04-12 15:21:45,14.5
2015-04-12 15:21:46,14.5
2015-04-12 15:21:47,14.5
2015-04-12 15:21:48,14.3
2015-04-12 15:21:49,14.3
2015-04-12 15:21:50,14.2
2015-04-12 15:21:51,14.2
2015-04-12 15:21:52,14.05
2015-04-12 15:21:53,13.9
2015-04-12 15:21:54,13.9
2015-04-12 15:21:55,13.9
2015-04-12 15:21:56,13.8
2015-04-12 15:21:57,13.7
2015-04-12 15:21:58,13.7
2015-04-12 15:21:59,13.7
2015-04-12 15:22:00,13.7
2015-04-12 15:22:01,13.4
2015-04-12 15:22:02,13.4
2015-04-12 15:22:03,13.2
2015-04-12 15:22:04,13.2
2015-04-12 15:22:05,13.2
2015-04-12 15:22:06,13.4
2015-04-12 15:22:07,13.4
2015-04-12 15:22:08,13.3
2015-04-12 15:22:09,13.3
2015-04-12 15:22:10,13.25
2015-04-12 15:22:11,13.2
2015-04-12 15:22:12,13.2
2015-04-12 15:22:13,13.2
2015-04-12 15:22:14,13.1
2015-04-12 15:22:15,12.8
2015-04-12 15:22:16,12.8
2015-04-12 15:22:17,12.8
2015-04-12 15:22:18,12.8
2015-04-12 15:22:19,12.5
2015-04-12 15:22:20,12.5
2015-04-12 15:22:21,12.4
2015-04-12 15:22:22,12.4
2015-04-12 15:22:23,12.4
2015-04-12 15:22:24,12.2
2015-04-12 15:22:25,12.2
2015-04-12 15:22:26,12.2
2015-04-12 15:22:27,12.1
2015-04-12 15:22:28,12.15
2015-04-12 15:22:29,12.2
2015-04-12 15:22:30,12.2
2015-04-12 15:22:31,12.2
2015-04-12 15:22:32,12.0
2015-04-12 15:22:33,11.7
2015-04-12 15:22:34,11.7
2015-04-12 15:22:35,11.7
2015-04-12 15:22:36,11.7
2015-04-12 15:22:37,11.6
2015-04-12 15:22:38,11.6
2015-04-12 15:22:39,11.4
2015-04-12 15:22:40,11.4
2015-04-12 15:22:41,11.4
2015-04-12 15:22:42,11.3
2015-04-12 15:22:43,11.3
2015-04-12 15:22:44,11.3
2015-04-12 15:22:45,11.2
2015-04-12 15:22:46,11.1
2015-04-12 15:22:47,11.0
2015-04-12 15:22:48,11.0
2015-04-12 15:22:49,11.0
2015-04-12 15:22:50,11.0
2015-04-12 15:22:51,11.0
2015-04-12 15:22:52,10.95
2015-04-12 15:22:53,10.9
2015-04-12 15:22:54,10.9
2015-04-12 15:22:55,10.9
2015-04-12 15:22:56,10.9
2015-04-12 15:22:57,11.0
2015-04-12 15:22:58,11.0
2015-04-12 15:22:59,11.0
2015-04-12 15:23:00,11.0
2015-04-12 15:23:01,11.0
2015-04-12 15:23:02,11.0
2015-04-12 15:23:03,10.8
2015-04-12 15:23:04,10.8
2015-04-12 15:23:05,10.8
2015-04-12 15:23:06,10.8
2015-04-12 15:23:07,10.8
2015-04-12 15:23:08,10.8
2015-04-12 15:23:09,10.8
2015-04-12 15:23:10,10.8
2015-04-12 15:23:11,10.8
2015-04-12 15:23:12,10.8
2015-04-12 15:23:13,11.0
2015-04-12 15:23:14,11.0
2015-04-12 15:23:15,11.1
2015-04-12 15:23:16,11.1
2015-04-12 15:23:17,11.1
2015-04-12 15:23:18,11.2
2015-04-12 15:23:19,11.2
2015-04-12 15:23:20,11.2
2015-04-12 15:23:21,11.3
2015-04-12 15:23:22,11.3
2015-04-12 15:23:23,11.3
2015-04-12 15:23:24,11.4
2015-04-12 15:23:25,11.4
2015-04-12 15:23:26,11.6
2015-04-12 15:23:27,11.6
2015-04-12 15:23:28,11.6
2015-04-12 15:23:29,11.6
2015-04-12 15:23:30,11.6
2015-04-12 15:23:31,11.7
2015-04-12 15:23:32,11.7
2015-04-12 15:23:33,12.0
2015-04-12 15:23:34,12.0
2015-04-12 15:23:35,12.0
2015-04-12 15:23:36,12.0
2015-04-12 15:23:37,12.3
2015-04-12 15:23:38,12.3
2015-04-12 15:23:39,12.5
2015-04-12 15:23:40,12.5
2015-04-12 15:23:41,12.5
2015-04-12 15:23:42,12.8
2015-04-12 15:23:43,12.8
2015-04-12 15:23:44,12.9
2015-04-12 15:23:45,12.9
2015-04-12 15:23:46,13.05
2015-04-12 15:23:47,13.2
2015-04-12 15:23:48,13.2
2015-04-12 15:23:49,13.2
2015-04-12 15:23:50,13.2
2015-04-12 15:23:51,13.4
2015-04-12 15:23:52,13.4
2015-04-12 15:23:53,13.4
2015-04-12 15:23:54,13.4
2015-04-12 15:23:55,13.7
2015-04-12 15:23:56,13.7
2015-04-12 15:23:57,14.0
2015-04-12 15:23:58,14.0
2015-04-12 15:23:59,14.0
2015-04-12 15:24:00,14.2
2015-04-12 15:24:01,14.2
2015-04-12 15:24:02,14.2
2015-04-12 15:24:03,14.3
2015-04-12 15:24:04,14.35
2015-04-12 15:24:05,14.4
2015-04-12 15:24:06,14.4
2015-04-12 15:24:07,14.4
2015-04-12 15:24:08,14.8
2015-04-12 15:24:09,14.8
2015-04-12 15:24:10,14.8
2015-04-12 15:24:11,14.8
2015-04-12 15:24:12,14.8
2015-04-12 15:24:13,14.9
2015-04-12 15:24:14,14.9
2015-04-12 15:24:15,15.1
2015-04-12 15:24:16,15.1
2015-04-12 15:24:17,15.1
2015-04-12 15:24:18,15.4
2015-04-12 15:24:19,15.4
2015-04-12 15:24:20,15.4
2015-04-12 15:24:21,15.6
2015-04-12 15:24:22,15.65
2015-04-12 15:24:23,15.7
2015-04-12 15:24:24,15.7
2015-04-12 15:24:25,15.7
2015-04-12 15:24:26,15.9
2015-04-12 15:24:27,16.1
2015-04-12 15:24:28,16.1
2015-04-12 15:24:29,16.1
2015-04-12 15:24:30,16.1
2015-04-12 15:24:31,16.3
2015-04-12 15:24:32,16.3
2015-04-12 15:24:33,16.6
2015-04-12 15:24:34,16.6
2015-04-12 15:24:35,16.6
2015-04-12 15:24:36,16.7
2015-04-12 15:24:37,16.7
2015-04-12 15:24:38,16.7
2015-04-12 15:24:39,17.0
2015-04-12 15:24:40,17.1
2015-04-12 15:24:41,17.2
2015-04-12 15:24:42,17.2
2015-04-12 15:24:43,17.2
2015-04-12 15:24:44,17.1
2015-04-12 15:24:45,17.1
2015-04-12 15:24:46,17.2
2015-04-12 15:24:47,17.3
2015-04-12 15:24:48,17.3
2015-04-12 15:24:49,17.5
2015-04-12 15:24:50,17.5
2015-04-12 15:24:51,17.7
2015-04-12 15:24:52,17.7
2015-04-12 15:24:53,17.7
2015-04-12 15:24:54,18.0
2015-04-12 15:24:55,18.0
2015-04-12 15:24:56,18.0
2015-04-12 15:24:57,18.4
2015-04-12 15:24:58,18.4
2015-04-12 15:24:59,18.4
2015-04-12 15:25:00,18.7
2015-04-12 15:25:01,18.7
2015-04-12 15:25:02,19.0
2015-04-12 15:25:03,19.0
2015-04-12 15:25:04,19.15
2015-04-12 15:25:05,19.3
2015-04-12 15:25:06,19.3
2015-04-12 15:25:07,19.3
2015-04-12 15:25:08,19.3
2015-04-12 15:25:09,19.6
2015-04-12 15:25:10,19.6
2015-04-12 15:25:11,19.6
2015-04-12 15:25:12,19.6
2015-04-12 15:25:13,19.6
2015-04-12 15:25:14,19.6
2015-04-12 15:25:15,20.2
2015-04-12 15:25:16,20.2
2015-04-12 15:25:17,20.2
2015-04-12 15:25:18,20.8
2015-04-12 15:25:19,20.8
2015-04-12 15:25:20,20.8
2015-04-12 15:25:21,20.8
2015-04-12 15:25:22,20.8
2015-04-12 15:25:23,20.8
2015-04-12 15:25:24,21.1
2015-04-12 15:25:25,21.1
2015-04-12 15:25:26,21.5
2015-04-12 15:25:27,21.5
2015-04-12 15:25:28,21.75
2015-04-12 15:25:29,22.0
2015-04-12 15:25:30,22.0
2015-04-12 15:25:31,22.2
2015-04-12 15:25:32,22.2
2015-04-12 15:25:33,22.4
2015-04-12 15:25:34,22.4
2015-04-12 15:25:35,22.4
2015-04-12 15:25:36,22.4
2015-04-12 15:25:37,22.6
2015-04-12 15:25:38,22.6
2015-04-12 15:25:39,22.8
2015-04-12 15:25:40,22.8
2015-04-12 15:25:41,22.8
2015-04-12 15:25:42,23.3
2015-04-12 15:25:43,23.3
2015-04-12 15:25:44,23.6
2015-04-12 15:25:45,23.6
2015-04-12 15:25:46,23.6
2015-04-12 15:25:47,23.6
2015-04-12 15:25:48,23.6
2015-04-12 15:25:49,23.6
2015-04-12 15:25:50,23.8
2015-04-12 15:25:51,24.0
2015-04-12 15:25:52,24.0
2015-04-12 15:25:53,24.0
2015-04-12 15:25:54,24.0
2015-04-12 15:25:55,24.4
2015-04-12 15:25:56,24.4
2015-04-12 15:25:57,24.6
2015-04-12 15:25:58,24.6
2015-04-12 15:25:59,24.6
2015-04-12 15:26:00,24.9
2015-04-12 15:26:01,24.9
2015-04-12 15:26:02,24.9
2015-04-12 15:26:03,25.2
2015-04-12 15:26:04,25.25
2015-04-12 15:26:05,25.3
2015-04-12 15:26:06,25.3
2015-04-12 15:26:07,25.3
2015-04-12 15:26:08,25.5
2015-04-12 15:26:09,25.7
2015-04-12 15:26:10,25.7
2015-04-12 15:26:11,25.7
2015-04-12 15:26:12,25.7
2015-04-12 15:26:13,25.7
2015-04-12 15:26:14,25.7
2015-04-12 15:26:15,25.8
2015-04-12 15:26:16,25.8
2015-04-12 15:26:17,25.8
2015-04-12 15:26:18,25.9
2015-04-12 15:26:19,25.9
2015-04-12 15:26:20,25.9
2015-04-12 15:26:21,26.0
2015-04-12 15:26:22,25.95
2015-04-12 15:26:23,25.9
2015-04-12 15:26:24,25.9
2015-04-12 15:26:25,25.9
2015-04-12 15:26:26,25.9
2015-04-12 15:26:27,26.1
2015-04-12 15:26:28,26.1
2015-04-12 15:26:29,26.1
2015-04-12 15:26:30,26.1
2015-04-12 15:26:31,26.2
2015-04-12 15:26:32,26.2
2015-04-12 15:26:33,26.2
2015-04-12 15:26:34,26.2
2015-04-12 15:26:35,26.2
2015-04-12 15:26:36,26.0
2015-04-12 15:26:37,26.0
2015-04-12 15:26:38,26.0
2015-04-12 15:26:39,26.0
2015-04-12 15:26:40,25.95
2015-04-12 15:26:41,25.9
2015-04-12 15:26:42,25.9
2015-04-12 15:26:43,25.9
2015-04-12 15:26:44,25.9
2015-04-12 15:26:45,25.9
2015-04-12 15:26:46,25.95
2015-04-12 15:26:47,26.0
2015-04-12 15:26:48,26.0
2015-04-12 15:26:49,25.7
2015-04-12 15:26:50,25.7
2015-04-12 15:26:51,25.6
2015-04-12 15:26:52,25.6
2015-04-12 15:26:53,25.6
2015-04-12 15:26:54,25.6
2015-04-12 15:26:55,25.6
2015-04-12 15:26:56,25.6
2015-04-12 15:26:57,25.4
2015-04-12 15:26:58,25.4
2015-04-12 15:26:59,25.4
2015-04-12 15:27:00,25.4
2015-04-12 15:27:01,25.4
2015-04-12 15:27:02,25.3
2015-04-12 15:27:03,25.3
2015-04-12 15:27:04,25.2
2015-04-12 15:27:05,25.1
2015-04-12 15:27:06,25.1
2015-04-12 15:27:07,25.0
2015-04-12 15:27:08,25.0
2015-04-12 15:27:09,24.8
2015-04-12 15:27:10,24.8
2015-04-12 15:27:11,24.8
2015-04-12 15:27:12,24.8
2015-04-12 15:27:13,24.8
2015-04-12 15:27:14,24.8
2015-04-12 15:27:15,24.7
2015-04-12 15:27:16,24.7
2015-04-12 15:27:17,24.7
2015-04-12 15:27:18,24.7
2015-04-12 15:27:19,24.7
2015-04-12 15:27:20,24.7
2015-04-12 15:27:21,24.7
2015-04-12 15:27:22,24.7
2015-04-12 15:27:23,24.7
2015-04-12 15:27:24,24.7
2015-04-12 15:27:25,24.9
2015-04-12 15:27:26,24.9
2015-04-12 15:27:27,24.8
2015-04-12 15:27:28,24.8
2015-04-12 15:27:29,24.8
2015-04-12 15:27:30,24.8
2015-04-12 15:27:31,24.9
2015-04-12 15:27:32,24.9
2015-04-12 15:27:33,25.1
2015-04-12 15:27:34,25.1
2015-04-12 15:27:35,25.1
2015-04-12 15:27:36,25.0
2015-04-12 15:27:37,25.0
2015-04-12 15:27:38,25.2
2015-04-12 15:27:39,25.2
2015-04-12 15:27:40,25.2
2015-04-12 15:27:41,25.2
2015-04-12 15:27:42,25.2
2015-04-12 15:27:43,25.2
2015-04-12 15:27:44,25.1
2015-04-12 15:27:45,25.4
2015-04-12 15:27:46,25.4
2015-04-12 15:27:47,25.4
2015-04-12 15:27:48,25.4
2015-04-12 15:27:49,25.7
2015-04-12 15:27:50,25.7
2015-04-12 15:27:51,25.9
2015-04-12 15:27:52,25.9
2015-04-12 15:27:53,25.9
2015-04-12 15:27:54,26.0
2015-04-12 15:27:55,26.0
2015-04-12 15:27:56,26.0
2015-04-12 15:27:57,26.0
2015-04-12 15:27:58,26.15
2015-04-12 15:27:59,26.3
2015-04-12 15:28:00,26.3
2015-04-12 15:28:01,26.3
2015-04-12 15:28:02,26.7
2015-04-12 15:28:03,27.0
2015-04-12 15:28:04,27.0
2015-04-12 15:28:05,27.0
2015-04-12 15:28:06,27.0
2015-04-12 15:28:07,27.2
2015-04-12 15:28:08,27.2
2015-04-12 15:28:09,27.4
2015-04-12 15:28:10,27.4
2015-04-12 15:28:11,27.4
2015-04-12 15:28:12,27.7
2015-04-12 15:28:13,27.7
2015-04-12 15:28:14,27.7
2015-04-12 15:28:15,27.6
2015-04-12 15:28:16,27.7
2015-04-12 15:28:17,27.8
