,ae52_BC,ae52_UVPM
2015-04-12 14:52:44,1405313.5,287857.0
2015-04-12 14:52:45,1659567.4,309884.8
2015-04-12 14:52:46,1913821.3,331912.6
2015-04-12 14:52:47,2168075.2,353940.4
2015-04-12 14:52:48,2422329.1,375968.2
2015-04-12 14:52:49,2676583.0,397996.0
2015-04-12 14:52:50,2495284.9,389932.1
2015-04-12 14:52:51,2313986.8,381868.2
2015-04-12 14:52:52,2132688.7,373804.3
2015-04-12 14:52:53,1951390.6,365740.4
2015-04-12 14:52:54,1770092.5,357676.5
2015-04-12 14:52:55,1588794.4,349612.6
2015-04-12 14:52:56,1407496.3,341548.7
2015-04-12 14:52:57,1226198.2,333484.8
2015-04-12 14:52:58,1044900.1,325420.9
2015-04-12 14:52:59,863602.0,317357.0
2015-04-12 14:53:00,1493275.5,451616.4
2015-04-12 14:53:01,2122949.0,585875.8
2015-04-12 14:53:02,2752622.5,720135.2
2015-04-12 14:53:03,3382296.0,854394.6
2015-04-12 14:53:04,4011969.5,988654.0
2015-04-12 14:53:05,4641643.0,1122913.4
2015-04-12 14:53:06,5271316.5,1257172.8
2015-04-12 14:53:07,5900990.0,1391432.2
2015-04-12 14:53:08,6530663.5,1525691.6
2015-04-12 14:53:09,7160337.0,1659951.0
2015-04-12 14:53:10,7198846.5,1594153.9
2015-04-12 14:53:11,7237356.0,1528356.8
2015-04-12 14:53:12,7275865.5,1462559.7
2015-04-12 14:53:13,7314375.0,1396762.6
2015-04-12 14:53:14,7352884.5,1330965.5
2015-04-12 14:53:15,7391394.0,1265168.4
2015-04-12 14:53:16,7429903.5,1199371.3
2015-04-12 14:53:17,7468413.0,1133574.2
2015-04-12 14:53:18,7506922.5,1067777.1
2015-04-12 14:53:19,7545432.0,1001980.0
2015-04-12 14:53:20,7294444.9,938853.4
2015-04-12 14:53:21,7043457.8,875726.8
2015-04-12 14:53:22,6792470.7,812600.2
2015-04-12 14:53:23,6541483.6,749473.6
2015-04-12 14:53:24,6290496.5,686347.0
2015-04-12 14:53:25,6039509.4,623220.4
2015-04-12 14:53:26,5788522.3,560093.8
2015-04-12 14:53:27,5537535.2,496967.2
2015-04-12 14:53:28,5286548.1,433840.6
2015-04-12 14:53:29,5035561.0,370714.0
2015-04-12 14:53:30,4656112.0,364608.2
2015-04-12 14:53:31,4276663.0,358502.4
2015-04-12 14:53:32,3897214.0,352396.6
2015-04-12 14:53:33,3517765.0,346290.8
2015-04-12 14:53:34,3138316.0,340185.0
2015-04-12 14:53:35,2758867.0,334079.2
2015-04-12 14:53:36,2379418.0,327973.4
2015-04-12 14:53:37,1999969.0,321867.6
2015-04-12 14:53:38,1620520.0,315761.8
2015-04-12 14:53:39,1241071.0,309656.0
2015-04-12 14:53:40,1361692.1,319914.9
2015-04-12 14:53:41,1482313.2,330173.8
2015-04-12 14:53:42,1602934.3,340432.7
2015-04-12 14:53:43,1723555.4,350691.6
2015-04-12 14:53:44,1844176.5,360950.5
2015-04-12 14:53:45,1964797.6,371209.4
2015-04-12 14:53:46,2085418.7,381468.3
2015-04-12 14:53:47,2206039.8,391727.2
2015-04-12 14:53:48,2326660.9,401986.1
2015-04-12 14:53:49,2447282.0,412245.0
2015-04-12 14:53:50,2450952.2,397026.7
2015-04-12 14:53:51,2454622.4,381808.4
2015-04-12 14:53:52,2458292.6,366590.1
2015-04-12 14:53:53,2461962.8,351371.8
2015-04-12 14:53:54,2465633.0,336153.5
2015-04-12 14:53:55,2469303.2,320935.2
2015-04-12 14:53:56,2472973.4,305716.9
2015-04-12 14:53:57,2476643.6,290498.6
2015-04-12 14:53:58,2480313.8,275280.3
2015-04-12 14:53:59,2483984.0,260062.0
2015-04-12 14:54:00,2451370.0,265635.9
2015-04-12 14:54:01,2418756.0,271209.8
2015-04-12 14:54:02,2386142.0,276783.7
2015-04-12 14:54:03,2353528.0,282357.6
2015-04-12 14:54:04,2320914.0,287931.5
2015-04-12 14:54:05,2288300.0,293505.4
2015-04-12 14:54:06,2255686.0,299079.3
2015-04-12 14:54:07,2223072.0,304653.2
2015-04-12 14:54:08,2190458.0,310227.1
2015-04-12 14:54:09,2157844.0,315801.0
2015-04-12 14:54:10,2176585.4,299062.2
2015-04-12 14:54:11,2195326.8,282323.4
2015-04-12 14:54:12,2214068.2,265584.6
2015-04-12 14:54:13,2232809.6,248845.8
2015-04-12 14:54:14,2251551.0,232107.0
2015-04-12 14:54:15,2270292.4,215368.2
2015-04-12 14:54:16,2289033.8,198629.4
2015-04-12 14:54:17,2307775.2,181890.6
2015-04-12 14:54:18,2326516.6,165151.8
2015-04-12 14:54:19,2345258.0,148413.0
2015-04-12 14:54:20,2390141.0,162296.4
2015-04-12 14:54:21,2435024.0,176179.8
2015-04-12 14:54:22,2479907.0,190063.2
2015-04-12 14:54:23,2524790.0,203946.6
2015-04-12 14:54:24,2569673.0,217830.0
2015-04-12 14:54:25,2614556.0,231713.4
2015-04-12 14:54:26,2659439.0,245596.8
2015-04-12 14:54:27,2704322.0,259480.2
2015-04-12 14:54:28,2749205.0,273363.6
2015-04-12 14:54:29,2794088.0,287247.0
2015-04-12 14:54:30,2686226.7,280674.7
2015-04-12 14:54:31,2578365.4,274102.4
2015-04-12 14:54:32,2470504.1,267530.1
2015-04-12 14:54:33,2362642.8,260957.8
2015-04-12 14:54:34,2254781.5,254385.5
2015-04-12 14:54:35,2146920.2,247813.2
2015-04-12 14:54:36,2039058.9,241240.9
2015-04-12 14:54:37,1931197.6,234668.6
2015-04-12 14:54:38,1823336.3,228096.3
2015-04-12 14:54:39,1715475.0,221524.0
2015-04-12 14:54:40,1773007.8,234902.9
2015-04-12 14:54:41,1830540.6,248281.8
2015-04-12 14:54:42,1888073.4,261660.7
2015-04-12 14:54:43,1945606.2,275039.6
2015-04-12 14:54:44,2003139.0,288418.5
2015-04-12 14:54:45,2060671.8,301797.4
2015-04-12 14:54:46,2118204.6,315176.3
2015-04-12 14:54:47,2175737.4,328555.2
2015-04-12 14:54:48,2233270.2,341934.1
2015-04-12 14:54:49,2290803.0,355313.0
2015-04-12 14:54:50,2391600.6,360714.0
2015-04-12 14:54:51,2492398.2,366115.0
2015-04-12 14:54:52,2593195.8,371516.0
2015-04-12 14:54:53,2693993.4,376917.0
2015-04-12 14:54:54,2794791.0,382318.0
2015-04-12 14:54:55,2895588.6,387719.0
2015-04-12 14:54:56,2996386.2,393120.0
2015-04-12 14:54:57,3097183.8,398521.0
2015-04-12 14:54:58,3197981.4,403922.0
2015-04-12 14:54:59,3298779.0,409323.0
2015-04-12 14:55:00,3216193.1,389932.0
2015-04-12 14:55:01,3133607.2,370541.0
2015-04-12 14:55:02,3051021.3,351150.0
2015-04-12 14:55:03,2968435.4,331759.0
2015-04-12 14:55:04,2885849.5,312368.0
2015-04-12 14:55:05,2803263.6,292977.0
2015-04-12 14:55:06,2720677.7,273586.0
2015-04-12 14:55:07,2638091.8,254195.0
2015-04-12 14:55:08,2555505.9,234804.0
2015-04-12 14:55:09,2472920.0,215413.0
2015-04-12 14:55:10,2451693.3,215028.2
2015-04-12 14:55:11,2430466.6,214643.4
2015-04-12 14:55:12,2409239.9,214258.6
2015-04-12 14:55:13,2388013.2,213873.8
2015-04-12 14:55:14,2366786.5,213489.0
2015-04-12 14:55:15,2345559.8,213104.2
2015-04-12 14:55:16,2324333.1,212719.4
2015-04-12 14:55:17,2303106.4,212334.6
2015-04-12 14:55:18,2281879.7,211949.8
2015-04-12 14:55:19,2260653.0,211565.0
2015-04-12 14:55:20,2207468.3,214413.8
2015-04-12 14:55:21,2154283.6,217262.6
2015-04-12 14:55:22,2101098.9,220111.4
2015-04-12 14:55:23,2047914.2,222960.2
2015-04-12 14:55:24,1994729.5,225809.0
2015-04-12 14:55:25,1941544.8,228657.8
2015-04-12 14:55:26,1888360.1,231506.6
2015-04-12 14:55:27,1835175.4,234355.4
2015-04-12 14:55:28,1781990.7,237204.2
2015-04-12 14:55:29,1728806.0,240053.0
2015-04-12 14:55:30,1770944.0,237917.7
2015-04-12 14:55:31,1813082.0,235782.4
2015-04-12 14:55:32,1855220.0,233647.1
2015-04-12 14:55:33,1897358.0,231511.8
2015-04-12 14:55:34,1939496.0,229376.5
2015-04-12 14:55:35,1981634.0,227241.2
2015-04-12 14:55:36,2023772.0,225105.9
2015-04-12 14:55:37,2065910.0,222970.6
2015-04-12 14:55:38,2108048.0,220835.3
2015-04-12 14:55:39,2150186.0,218700.0
2015-04-12 14:55:40,2098056.5,213650.6
2015-04-12 14:55:41,2045927.0,208601.2
2015-04-12 14:55:42,1993797.5,203551.8
2015-04-12 14:55:43,1941668.0,198502.4
2015-04-12 14:55:44,1889538.5,193453.0
2015-04-12 14:55:45,1837409.0,188403.6
2015-04-12 14:55:46,1785279.5,183354.2
2015-04-12 14:55:47,1733150.0,178304.8
2015-04-12 14:55:48,1681020.5,173255.4
2015-04-12 14:55:49,1628891.0,168206.0
2015-04-12 14:55:50,1642807.9,168390.1
2015-04-12 14:55:51,1656724.8,168574.2
2015-04-12 14:55:52,1670641.7,168758.3
2015-04-12 14:55:53,1684558.6,168942.4
2015-04-12 14:55:54,1698475.5,169126.5
2015-04-12 14:55:55,1712392.4,169310.6
2015-04-12 14:55:56,1726309.3,169494.7
2015-04-12 14:55:57,1740226.2,169678.8
2015-04-12 14:55:58,1754143.1,169862.9
2015-04-12 14:55:59,1768060.0,170047.0
2015-04-12 14:56:00,1763897.7,170902.5
2015-04-12 14:56:01,1759735.4,171758.0
2015-04-12 14:56:02,1755573.1,172613.5
2015-04-12 14:56:03,1751410.8,173469.0
2015-04-12 14:56:04,1747248.5,174324.5
2015-04-12 14:56:05,1743086.2,175180.0
2015-04-12 14:56:06,1738923.9,176035.5
2015-04-12 14:56:07,1734761.6,176891.0
2015-04-12 14:56:08,1730599.3,177746.5
2015-04-12 14:56:09,1726437.0,178602.0
2015-04-12 14:56:10,1729966.0,176704.7
2015-04-12 14:56:11,1733495.0,174807.4
2015-04-12 14:56:12,1737024.0,172910.1
2015-04-12 14:56:13,1740553.0,171012.8
2015-04-12 14:56:14,1744082.0,169115.5
2015-04-12 14:56:15,1747611.0,167218.2
2015-04-12 14:56:16,1751140.0,165320.9
2015-04-12 14:56:17,1754669.0,163423.6
2015-04-12 14:56:18,1758198.0,161526.3
2015-04-12 14:56:19,1761727.0,159629.0
2015-04-12 14:56:20,1772264.0,162478.7
2015-04-12 14:56:21,1782801.0,165328.4
2015-04-12 14:56:22,1793338.0,168178.1
2015-04-12 14:56:23,1803875.0,171027.8
2015-04-12 14:56:24,1814412.0,173877.5
2015-04-12 14:56:25,1824949.0,176727.2
2015-04-12 14:56:26,1835486.0,179576.9
2015-04-12 14:56:27,1846023.0,182426.6
2015-04-12 14:56:28,1856560.0,185276.3
2015-04-12 14:56:29,1867097.0,188126.0
2015-04-12 14:56:30,1847919.4,181709.6
2015-04-12 14:56:31,1828741.8,175293.2
2015-04-12 14:56:32,1809564.2,168876.8
2015-04-12 14:56:33,1790386.6,162460.4
2015-04-12 14:56:34,1771209.0,156044.0
2015-04-12 14:56:35,1752031.4,149627.6
2015-04-12 14:56:36,1732853.8,143211.2
2015-04-12 14:56:37,1713676.2,136794.8
2015-04-12 14:56:38,1694498.6,130378.4
2015-04-12 14:56:39,1675321.0,123962.0
2015-04-12 14:56:40,1653276.0,127380.0
2015-04-12 14:56:41,1631231.0,130798.0
2015-04-12 14:56:42,1609186.0,134216.0
2015-04-12 14:56:43,1587141.0,137634.0
2015-04-12 14:56:44,1565096.0,141052.0
2015-04-12 14:56:45,1543051.0,144470.0
2015-04-12 14:56:46,1521006.0,147888.0
2015-04-12 14:56:47,1498961.0,151306.0
2015-04-12 14:56:48,1476916.0,154724.0
2015-04-12 14:56:49,1454871.0,158142.0
2015-04-12 14:56:50,1446986.1,155544.0
2015-04-12 14:56:51,1439101.2,152946.0
2015-04-12 14:56:52,1431216.3,150348.0
2015-04-12 14:56:53,1423331.4,147750.0
2015-04-12 14:56:54,1415446.5,145152.0
2015-04-12 14:56:55,1407561.6,142554.0
2015-04-12 14:56:56,1399676.7,139956.0
2015-04-12 14:56:57,1391791.8,137358.0
2015-04-12 14:56:58,1383906.9,134760.0
2015-04-12 14:56:59,1376022.0,132162.0
2015-04-12 14:57:00,1382126.5,129843.4
2015-04-12 14:57:01,1388231.0,127524.8
2015-04-12 14:57:02,1394335.5,125206.2
2015-04-12 14:57:03,1400440.0,122887.6
2015-04-12 14:57:04,1406544.5,120569.0
2015-04-12 14:57:05,1412649.0,118250.4
2015-04-12 14:57:06,1418753.5,115931.8
2015-04-12 14:57:07,1424858.0,113613.2
2015-04-12 14:57:08,1430962.5,111294.6
2015-04-12 14:57:09,1437067.0,108976.0
2015-04-12 14:57:10,1489367.4,110664.1
2015-04-12 14:57:11,1541667.8,112352.2
2015-04-12 14:57:12,1593968.2,114040.3
2015-04-12 14:57:13,1646268.6,115728.4
2015-04-12 14:57:14,1698569.0,117416.5
2015-04-12 14:57:15,1750869.4,119104.6
2015-04-12 14:57:16,1803169.8,120792.7
2015-04-12 14:57:17,1855470.2,122480.8
2015-04-12 14:57:18,1907770.6,124168.9
2015-04-12 14:57:19,1960071.0,125857.0
2015-04-12 14:57:20,1953794.5,135630.4
2015-04-12 14:57:21,1947518.0,145403.8
2015-04-12 14:57:22,1941241.5,155177.2
2015-04-12 14:57:23,1934965.0,164950.6
2015-04-12 14:57:24,1928688.5,174724.0
2015-04-12 14:57:25,1922412.0,184497.4
2015-04-12 14:57:26,1916135.5,194270.8
2015-04-12 14:57:27,1909859.0,204044.2
2015-04-12 14:57:28,1903582.5,213817.6
2015-04-12 14:57:29,1897306.0,223591.0
2015-04-12 14:57:30,1974736.2,217503.2
2015-04-12 14:57:31,2052166.4,211415.4
2015-04-12 14:57:32,2129596.6,205327.6
2015-04-12 14:57:33,2207026.8,199239.8
2015-04-12 14:57:34,2284457.0,193152.0
2015-04-12 14:57:35,2361887.2,187064.2
2015-04-12 14:57:36,2439317.4,180976.4
2015-04-12 14:57:37,2516747.6,174888.6
2015-04-12 14:57:38,2594177.8,168800.8
2015-04-12 14:57:39,2671608.0,162713.0
2015-04-12 14:57:40,2663895.7,168759.2
2015-04-12 14:57:41,2656183.4,174805.4
2015-04-12 14:57:42,2648471.1,180851.6
2015-04-12 14:57:43,2640758.8,186897.8
2015-04-12 14:57:44,2633046.5,192944.0
2015-04-12 14:57:45,2625334.2,198990.2
2015-04-12 14:57:46,2617621.9,205036.4
2015-04-12 14:57:47,2609909.6,211082.6
2015-04-12 14:57:48,2602197.3,217128.8
2015-04-12 14:57:49,2594485.0,223175.0
2015-04-12 14:57:50,2549346.3,215714.0
2015-04-12 14:57:51,2504207.6,208253.0
2015-04-12 14:57:52,2459068.9,200792.0
2015-04-12 14:57:53,2413930.2,193331.0
2015-04-12 14:57:54,2368791.5,185870.0
2015-04-12 14:57:55,2323652.8,178409.0
2015-04-12 14:57:56,2278514.1,170948.0
2015-04-12 14:57:57,2233375.4,163487.0
2015-04-12 14:57:58,2188236.7,156026.0
2015-04-12 14:57:59,2143098.0,148565.0
2015-04-12 14:58:00,2126974.6,148777.9
2015-04-12 14:58:01,2110851.2,148990.8
2015-04-12 14:58:02,2094727.8,149203.7
2015-04-12 14:58:03,2078604.4,149416.6
2015-04-12 14:58:04,2062481.0,149629.5
2015-04-12 14:58:05,2046357.6,149842.4
2015-04-12 14:58:06,2030234.2,150055.3
2015-04-12 14:58:07,2014110.8,150268.2
2015-04-12 14:58:08,1997987.4,150481.1
2015-04-12 14:58:09,1981864.0,150694.0
2015-04-12 14:58:10,1990931.4,153860.4
2015-04-12 14:58:11,1999998.8,157026.8
2015-04-12 14:58:12,2009066.2,160193.2
2015-04-12 14:58:13,2018133.6,163359.6
2015-04-12 14:58:14,2027201.0,166526.0
2015-04-12 14:58:15,2036268.4,169692.4
2015-04-12 14:58:16,2045335.8,172858.8
2015-04-12 14:58:17,2054403.2,176025.2
2015-04-12 14:58:18,2063470.6,179191.6
2015-04-12 14:58:19,2072538.0,182358.0
2015-04-12 14:58:20,2088166.6,173064.5
2015-04-12 14:58:21,2103795.2,163771.0
2015-04-12 14:58:22,2119423.8,154477.5
2015-04-12 14:58:23,2135052.4,145184.0
2015-04-12 14:58:24,2150681.0,135890.5
2015-04-12 14:58:25,2166309.6,126597.0
2015-04-12 14:58:26,2181938.2,117303.5
2015-04-12 14:58:27,2197566.8,108010.0
2015-04-12 14:58:28,2213195.4,98716.5
2015-04-12 14:58:29,2228824.0,89423.0
2015-04-12 14:58:30,2214720.3,95240.1
2015-04-12 14:58:31,2200616.6,101057.2
2015-04-12 14:58:32,2186512.9,106874.3
2015-04-12 14:58:33,2172409.2,112691.4
2015-04-12 14:58:34,2158305.5,118508.5
2015-04-12 14:58:35,2144201.8,124325.6
2015-04-12 14:58:36,2130098.1,130142.7
2015-04-12 14:58:37,2115994.4,135959.8
2015-04-12 14:58:38,2101890.7,141776.9
2015-04-12 14:58:39,2087787.0,147594.0
2015-04-12 14:58:40,2093821.3,147631.1
2015-04-12 14:58:41,2099855.6,147668.2
2015-04-12 14:58:42,2105889.9,147705.3
2015-04-12 14:58:43,2111924.2,147742.4
2015-04-12 14:58:44,2117958.5,147779.5
2015-04-12 14:58:45,2123992.8,147816.6
2015-04-12 14:58:46,2130027.1,147853.7
2015-04-12 14:58:47,2136061.4,147890.8
2015-04-12 14:58:48,2142095.7,147927.9
2015-04-12 14:58:49,2148130.0,147965.0
2015-04-12 14:58:50,2155504.1,158475.9
2015-04-12 14:58:51,2162878.2,168986.8
2015-04-12 14:58:52,2170252.3,179497.7
2015-04-12 14:58:53,2177626.4,190008.6
2015-04-12 14:58:54,2185000.5,200519.5
2015-04-12 14:58:55,2192374.6,211030.4
2015-04-12 14:58:56,2199748.7,221541.3
2015-04-12 14:58:57,2207122.8,232052.2
2015-04-12 14:58:58,2214496.9,242563.1
2015-04-12 14:58:59,2221871.0,253074.0
2015-04-12 14:59:00,2188872.3,226960.5
2015-04-12 14:59:01,2155873.6,200847.0
2015-04-12 14:59:02,2122874.9,174733.5
2015-04-12 14:59:03,2089876.2,148620.0
2015-04-12 14:59:04,2056877.5,122506.5
2015-04-12 14:59:05,2023878.8,96393.0
2015-04-12 14:59:06,1990880.1,70279.5
2015-04-12 14:59:07,1957881.4,44166.0
2015-04-12 14:59:08,1924882.7,18052.5
2015-04-12 14:59:09,1891884.0,-8061.0
2015-04-12 14:59:10,1982518.3,966.0
2015-04-12 14:59:11,2073152.6,9993.0
2015-04-12 14:59:12,2163786.9,19020.0
2015-04-12 14:59:13,2254421.2,28047.0
2015-04-12 14:59:14,2345055.5,37074.0
2015-04-12 14:59:15,2435689.8,46101.0
2015-04-12 14:59:16,2526324.1,55128.0
2015-04-12 14:59:17,2616958.4,64155.0
2015-04-12 14:59:18,2707592.7,73182.0
2015-04-12 14:59:19,2798227.0,82209.0
2015-04-12 14:59:20,2752633.1,103780.3
2015-04-12 14:59:21,2707039.2,125351.6
2015-04-12 14:59:22,2661445.3,146922.9
2015-04-12 14:59:23,2615851.4,168494.2
2015-04-12 14:59:24,2570257.5,190065.5
2015-04-12 14:59:25,2524663.6,211636.8
2015-04-12 14:59:26,2479069.7,233208.1
2015-04-12 14:59:27,2433475.8,254779.4
2015-04-12 14:59:28,2387881.9,276350.7
2015-04-12 14:59:29,2342288.0,297922.0
2015-04-12 14:59:30,2502736.9,298655.3
2015-04-12 14:59:31,2663185.8,299388.6
2015-04-12 14:59:32,2823634.7,300121.9
2015-04-12 14:59:33,2984083.6,300855.2
2015-04-12 14:59:34,3144532.5,301588.5
2015-04-12 14:59:35,3304981.4,302321.8
2015-04-12 14:59:36,3465430.3,303055.1
2015-04-12 14:59:37,3625879.2,303788.4
2015-04-12 14:59:38,3786328.1,304521.7
2015-04-12 14:59:39,3946777.0,305255.0
2015-04-12 14:59:40,3820861.6,263202.8
2015-04-12 14:59:41,3694946.2,221150.6
2015-04-12 14:59:42,3569030.8,179098.4
2015-04-12 14:59:43,3443115.4,137046.2
2015-04-12 14:59:44,3317200.0,94994.0
2015-04-12 14:59:45,3191284.6,52941.8
2015-04-12 14:59:46,3065369.2,10889.6
2015-04-12 14:59:47,2939453.8,-31162.6
2015-04-12 14:59:48,2813538.4,-73214.8
2015-04-12 14:59:49,2687623.0,-115267.0
2015-04-12 14:59:50,2564224.5,-104206.4
2015-04-12 14:59:51,2440826.0,-93145.8
2015-04-12 14:59:52,2317427.5,-82085.2
2015-04-12 14:59:53,2194029.0,-71024.6
2015-04-12 14:59:54,2070630.5,-59964.0
2015-04-12 14:59:55,1947232.0,-48903.4
2015-04-12 14:59:56,1823833.5,-37842.8
2015-04-12 14:59:57,1700435.0,-26782.2
2015-04-12 14:59:58,1577036.5,-15721.6
2015-04-12 14:59:59,1453638.0,-4661.0
2015-04-12 15:00:00,1444702.8,1581.7
2015-04-12 15:00:01,1435767.6,7824.4
2015-04-12 15:00:02,1426832.4,14067.1
2015-04-12 15:00:03,1417897.2,20309.8
2015-04-12 15:00:04,1408962.0,26552.5
2015-04-12 15:00:05,1400026.8,32795.2
2015-04-12 15:00:06,1391091.6,39037.9
2015-04-12 15:00:07,1382156.4,45280.6
2015-04-12 15:00:08,1373221.2,51523.3
2015-04-12 15:00:09,1364286.0,57766.0
2015-04-12 15:00:10,1236149.4,40737.0
2015-04-12 15:00:11,1108012.8,23708.0
2015-04-12 15:00:12,979876.2,6679.0
2015-04-12 15:00:13,851739.6,-10350.0
2015-04-12 15:00:14,723603.0,-27379.0
2015-04-12 15:00:15,595466.4,-44408.0
2015-04-12 15:00:16,467329.8,-61437.0
2015-04-12 15:00:17,339193.2,-78466.0
2015-04-12 15:00:18,211056.6,-95495.0
2015-04-12 15:00:19,82920.0,-112524.0
2015-04-12 15:00:20,64452.6,-108571.6
2015-04-12 15:00:21,45985.2,-104619.2
2015-04-12 15:00:22,27517.8,-100666.8
2015-04-12 15:00:23,9050.4,-96714.4
2015-04-12 15:00:24,-9417.0,-92762.0
2015-04-12 15:00:25,-27884.4,-88809.6
2015-04-12 15:00:26,-46351.8,-84857.2
2015-04-12 15:00:27,-64819.2,-80904.8
2015-04-12 15:00:28,-83286.6,-76952.4
2015-04-12 15:00:29,-101754.0,-73000.0
2015-04-12 15:00:30,-92627.9,-64793.1
2015-04-12 15:00:31,-83501.8,-56586.2
2015-04-12 15:00:32,-74375.7,-48379.3
2015-04-12 15:00:33,-65249.6,-40172.4
2015-04-12 15:00:34,-56123.5,-31965.5
2015-04-12 15:00:35,-46997.4,-23758.6
2015-04-12 15:00:36,-37871.3,-15551.7
2015-04-12 15:00:37,-28745.2,-7344.8
2015-04-12 15:00:38,-19619.1,862.1
2015-04-12 15:00:39,-10493.0,9069.0
2015-04-12 15:00:40,-7918.3,8462.5
2015-04-12 15:00:41,-5343.6,7856.0
2015-04-12 15:00:42,-2768.9,7249.5
2015-04-12 15:00:43,-194.2,6643.0
2015-04-12 15:00:44,2380.5,6036.5
2015-04-12 15:00:45,4955.2,5430.0
2015-04-12 15:00:46,7529.9,4823.5
2015-04-12 15:00:47,10104.6,4217.0
2015-04-12 15:00:48,12679.3,3610.5
2015-04-12 15:00:49,15254.0,3004.0
2015-04-12 15:00:50,13380.1,2836.7
2015-04-12 15:00:51,11506.2,2669.4
2015-04-12 15:00:52,9632.3,2502.1
2015-04-12 15:00:53,7758.4,2334.8
2015-04-12 15:00:54,5884.5,2167.5
2015-04-12 15:00:55,4010.6,2000.2
2015-04-12 15:00:56,2136.7,1832.9
2015-04-12 15:00:57,262.8,1665.6
2015-04-12 15:00:58,-1611.1,1498.3
2015-04-12 15:00:59,-3485.0,1331.0
2015-04-12 15:01:00,-4050.0,2479.9
2015-04-12 15:01:01,-4615.0,3628.8
2015-04-12 15:01:02,-5180.0,4777.7
2015-04-12 15:01:03,-5745.0,5926.6
2015-04-12 15:01:04,-6310.0,7075.5
2015-04-12 15:01:05,-6875.0,8224.4
2015-04-12 15:01:06,-7440.0,9373.3
2015-04-12 15:01:07,-8005.0,10522.2
2015-04-12 15:01:08,-8570.0,11671.1
2015-04-12 15:01:09,-9135.0,12820.0
2015-04-12 15:01:10,-8607.9,11923.3
2015-04-12 15:01:11,-8080.8,11026.6
2015-04-12 15:01:12,-7553.7,10129.9
2015-04-12 15:01:13,-7026.6,9233.2
2015-04-12 15:01:14,-6499.5,8336.5
2015-04-12 15:01:15,-5972.4,7439.8
2015-04-12 15:01:16,-5445.3,6543.1
2015-04-12 15:01:17,-4918.2,5646.4
2015-04-12 15:01:18,-4391.1,4749.7
2015-04-12 15:01:19,-3864.0,3853.0
2015-04-12 15:01:20,1585.9,6500.2
2015-04-12 15:01:21,7035.8,9147.4
2015-04-12 15:01:22,12485.7,11794.6
2015-04-12 15:01:23,17935.6,14441.8
2015-04-12 15:01:24,23385.5,17089.0
2015-04-12 15:01:25,28835.4,19736.2
2015-04-12 15:01:26,34285.3,22383.4
2015-04-12 15:01:27,39735.2,25030.6
2015-04-12 15:01:28,45185.1,27677.8
2015-04-12 15:01:29,50635.0,30325.0
2015-04-12 15:01:30,60388.6,31667.6
2015-04-12 15:01:31,70142.2,33010.2
2015-04-12 15:01:32,79895.8,34352.8
2015-04-12 15:01:33,89649.4,35695.4
2015-04-12 15:01:34,99403.0,37038.0
2015-04-12 15:01:35,109156.6,38380.6
2015-04-12 15:01:36,118910.2,39723.2
2015-04-12 15:01:37,128663.8,41065.8
2015-04-12 15:01:38,138417.4,42408.4
2015-04-12 15:01:39,148171.0,43751.0
2015-04-12 15:01:40,272065.8,48910.7
2015-04-12 15:01:41,395960.6,54070.4
2015-04-12 15:01:42,519855.4,59230.1
2015-04-12 15:01:43,643750.2,64389.8
2015-04-12 15:01:44,767645.0,69549.5
2015-04-12 15:01:45,891539.8,74709.2
2015-04-12 15:01:46,1015434.6,79868.9
2015-04-12 15:01:47,1139329.4,85028.6
2015-04-12 15:01:48,1263224.2,90188.3
2015-04-12 15:01:49,1387119.0,95348.0
2015-04-12 15:01:50,1417812.3,94773.7
2015-04-12 15:01:51,1448505.6,94199.4
2015-04-12 15:01:52,1479198.9,93625.1
2015-04-12 15:01:53,1509892.2,93050.8
2015-04-12 15:01:54,1540585.5,92476.5
2015-04-12 15:01:55,1571278.8,91902.2
2015-04-12 15:01:56,1601972.1,91327.9
2015-04-12 15:01:57,1632665.4,90753.6
2015-04-12 15:01:58,1663358.7,90179.3
2015-04-12 15:01:59,1694052.0,89605.0
2015-04-12 15:02:00,1558836.5,84053.9
2015-04-12 15:02:01,1423621.0,78502.8
2015-04-12 15:02:02,1288405.5,72951.7
2015-04-12 15:02:03,1153190.0,67400.6
2015-04-12 15:02:04,1017974.5,61849.5
2015-04-12 15:02:05,882759.0,56298.4
2015-04-12 15:02:06,747543.5,50747.3
2015-04-12 15:02:07,612328.0,45196.2
2015-04-12 15:02:08,477112.5,39645.1
2015-04-12 15:02:09,341897.0,34094.0
2015-04-12 15:02:10,328190.5,35206.2
2015-04-12 15:02:11,314484.0,36318.4
2015-04-12 15:02:12,300777.5,37430.6
2015-04-12 15:02:13,287071.0,38542.8
2015-04-12 15:02:14,273364.5,39655.0
2015-04-12 15:02:15,259658.0,40767.2
2015-04-12 15:02:16,245951.5,41879.4
2015-04-12 15:02:17,232245.0,42991.6
2015-04-12 15:02:18,218538.5,44103.8
2015-04-12 15:02:19,204832.0,45216.0
2015-04-12 15:02:20,194785.2,44263.0
2015-04-12 15:02:21,184738.4,43310.0
2015-04-12 15:02:22,174691.6,42357.0
2015-04-12 15:02:23,164644.8,41404.0
2015-04-12 15:02:24,154598.0,40451.0
2015-04-12 15:02:25,144551.2,39498.0
2015-04-12 15:02:26,134504.4,38545.0
