,gps2_elevation,gps2_latitude,gps2_longitude,gps2_velocity
2015-04-12 14:50:35,251.8,5703.6228,11143.4489,1.2
2015-04-12 14:50:36,251.8,5703.6228,11143.4489,1.2
2015-04-12 14:50:37,251.8,5703.6228,11143.4489,1.2
2015-04-12 14:50:38,251.8,5703.6228,11143.4488,1.2
2015-04-12 14:50:39,251.8,5703.6228,11143.4488,1.2
2015-04-12 14:50:40,251.8,5703.6228,11143.4488,1.2
2015-04-12 14:50:41,251.8,5703.6228,11143.4488,1.2
2015-04-12 14:50:42,251.8,5703.6228,11143.4488,1.2
2015-04-12 14:50:43,251.8,5703.6228,11143.4488,1.2
2015-04-12 14:50:44,251.8,5703.6228,11143.4488,1.2
2015-04-12 14:50:45,251.8,5703.6228,11143.4488,1.2
2015-04-12 14:50:46,251.8,5703.6228,11143.4488,1.2
2015-04-12 14:50:47,251.8,5703.6228,11143.4488,1.2
2015-04-12 14:50:48,251.8,5703.6228,11143.4488,1.2
2015-04-12 14:50:49,251.8,5703.6228,11143.4488,1.2
2015-04-12 14:50:50,251.8,5703.6228,11143.4488,1.2
2015-04-12 14:50:51,251.8,5703.6228,11143.4488,1.2
2015-04-12 14:50:52,251.8,5703.6227,11143.4488,1.2
2015-04-12 14:50:53,251.8,5703.6227,11143.4488,1.2
2015-04-12 14:50:54,251.8,5703.6227,11143.4488,1.2
2015-04-12 14:50:55,251.8,5703.6227,11143.4488,1.2
2015-04-12 14:50:56,251.8,5703.6227,11143.4488,1.2
2015-04-12 14:50:57,251.8,5703.6227,11143.4488,1.2
2015-04-12 14:50:58,251.8,5703.6227,11143.4488,1.2
2015-04-12 14:50:59,251.8,5703.6227,11143.4488,1.2
2015-04-12 14:51:00,251.8,5703.6227,11143.4488,1.2
2015-04-12 14:51:01,251.8,5703.6227,11143.4488,1.2
2015-04-12 14:51:02,251.8,5703.6227,11143.4488,1.2
2015-04-12 14:51:03,251.8,5703.6227,11143.4488,1.2
2015-04-12 14:51:04,251.8,5703.6227,11143.4488,1.2
2015-04-12 14:51:05,251.8,5703.6227,11143.4488,1.2
2015-04-12 14:51:06,251.8,5703.6227,11143.4487,1.2
2015-04-12 14:51:07,251.7,5703.6222,11143.4469,1.2
2015-04-12 14:51:08,251.7,5703.6218,11143.4452,1.3
2015-04-12 14:51:09,251.5,5703.6211,11143.4426,1.3
2015-04-12 14:51:10,251.6,5703.6204,11143.4403,1.2
2015-04-12 14:51:11,251.6,5703.6194,11143.4372,1.3
2015-04-12 14:51:12,251.6,5703.6187,11143.4342,1.3
2015-04-12 14:51:13,251.7,5703.6178,11143.4308,1.3
2015-04-12 14:51:14,251.7,5703.6167,11143.4275,1.3
2015-04-12 14:51:15,251.9,5703.6159,11143.4231,1.3
2015-04-12 14:51:16,252.1,5703.615,11143.4186,1.2
2015-04-12 14:51:17,252.4,5703.6139,11143.4142,1.4
2015-04-12 14:51:18,252.8,5703.6129,11143.4094,1.3
2015-04-12 14:51:19,252.7,5703.6124,11143.4041,1.3
2015-04-12 14:51:20,252.6,5703.6118,11143.3989,1.3
2015-04-12 14:51:21,252.5,5703.6111,11143.3944,1.3
2015-04-12 14:51:22,252.3,5703.6101,11143.3891,1.3
2015-04-12 14:51:23,252.4,5703.6097,11143.3844,1.4
2015-04-12 14:51:24,252.6,5703.6092,11143.3796,1.3
2015-04-12 14:51:25,252.9,5703.6089,11143.374,1.3
2015-04-12 14:51:26,253.1,5703.6084,11143.3686,1.3
2015-04-12 14:51:27,253.6,5703.6076,11143.3636,1.3
2015-04-12 14:51:28,254.1,5703.6072,11143.3585,1.3
2015-04-12 14:51:29,254.2,5703.6073,11143.3531,1.3
2015-04-12 14:51:30,254.4,5703.6073,11143.3474,1.3
2015-04-12 14:51:31,254.1,5703.6074,11143.3417,1.3
2015-04-12 14:51:32,253.7,5703.6076,11143.3359,1.3
2015-04-12 14:51:33,253.7,5703.6079,11143.3301,1.3
2015-04-12 14:51:34,253.7,5703.6082,11143.3245,1.3
2015-04-12 14:51:35,253.7,5703.609,11143.3192,1.0
2015-04-12 14:51:36,253.6,5703.6095,11143.313,1.0
2015-04-12 14:51:37,253.6,5703.6099,11143.3061,1.1
2015-04-12 14:51:38,253.7,5703.6103,11143.2994,1.0
2015-04-12 14:51:39,254.2,5703.6115,11143.2929,1.0
2015-04-12 14:51:40,254.4,5703.6124,11143.2867,1.0
2015-04-12 14:51:41,254.8,5703.6136,11143.2806,1.1
2015-04-12 14:51:42,254.7,5703.6147,11143.2743,1.0
2015-04-12 14:51:43,254.6,5703.616,11143.268,1.0
2015-04-12 14:51:44,254.7,5703.6174,11143.262,1.0
2015-04-12 14:51:45,254.9,5703.6188,11143.2551,1.1
2015-04-12 14:51:46,254.9,5703.6205,11143.2488,1.1
2015-04-12 14:51:47,255.6,5703.6227,11143.2419,1.1
2015-04-12 14:51:48,255.8,5703.6243,11143.2355,1.1
2015-04-12 14:51:49,255.8,5703.6259,11143.2296,1.1
2015-04-12 14:51:50,255.8,5703.6277,11143.2242,1.1
2015-04-12 14:51:51,256.1,5703.6305,11143.2181,1.1
2015-04-12 14:51:52,256.4,5703.6325,11143.2127,1.1
2015-04-12 14:51:53,256.5,5703.6343,11143.2076,1.3
2015-04-12 14:51:54,257.1,5703.6364,11143.2024,1.1
2015-04-12 14:51:55,257.4,5703.6387,11143.1968,1.3
2015-04-12 14:51:56,257.6,5703.6407,11143.1906,1.3
2015-04-12 14:51:57,257.9,5703.6429,11143.1856,1.3
2015-04-12 14:51:58,258.7,5703.6449,11143.1811,1.3
2015-04-12 14:51:59,259.0,5703.6464,11143.1771,1.3
2015-04-12 14:52:00,259.0,5703.6474,11143.1733,1.3
2015-04-12 14:52:01,259.3,5703.6485,11143.169,1.2
2015-04-12 14:52:02,259.3,5703.6493,11143.1631,1.2
2015-04-12 14:52:03,259.0,5703.6495,11143.159,1.2
2015-04-12 14:52:04,258.7,5703.6496,11143.1544,1.2
2015-04-12 14:52:05,258.7,5703.6493,11143.1502,1.2
2015-04-12 14:52:06,258.6,5703.6483,11143.1459,1.3
2015-04-12 14:52:07,258.3,5703.648,11143.1414,1.3
2015-04-12 14:52:08,258.4,5703.647,11143.1376,1.2
2015-04-12 14:52:09,258.6,5703.6462,11143.1334,1.0
2015-04-12 14:52:10,259.3,5703.6452,11143.1292,1.0
2015-04-12 14:52:11,260.3,5703.6444,11143.1236,1.0
2015-04-12 14:52:12,260.1,5703.6439,11143.117,1.0
2015-04-12 14:52:13,260.3,5703.6437,11143.1106,1.0
2015-04-12 14:52:14,260.3,5703.6432,11143.1043,1.0
2015-04-12 14:52:15,259.8,5703.643,11143.0981,1.1
2015-04-12 14:52:16,259.4,5703.6426,11143.0917,1.0
2015-04-12 14:52:17,259.0,5703.6418,11143.0855,1.0
2015-04-12 14:52:18,259.0,5703.6417,11143.0792,1.1
2015-04-12 14:52:19,258.5,5703.6414,11143.0728,1.0
2015-04-12 14:52:20,258.3,5703.6412,11143.0663,1.0
2015-04-12 14:52:21,257.5,5703.6411,11143.0597,1.0
2015-04-12 14:52:22,257.8,5703.6411,11143.0536,1.0
2015-04-12 14:52:23,257.6,5703.6408,11143.0476,1.0
2015-04-12 14:52:24,257.5,5703.6409,11143.0417,1.0
2015-04-12 14:52:25,257.0,5703.6408,11143.0358,1.0
2015-04-12 14:52:26,256.7,5703.6404,11143.0298,1.0
2015-04-12 14:52:27,256.6,5703.6403,11143.0241,1.0
2015-04-12 14:52:28,256.5,5703.6403,11143.0184,1.0
2015-04-12 14:52:29,256.2,5703.6402,11143.0128,1.0
2015-04-12 14:52:30,256.3,5703.6405,11143.0079,1.3
2015-04-12 14:52:31,256.1,5703.6407,11143.0022,1.3
2015-04-12 14:52:32,255.7,5703.641,11142.996,1.3
2015-04-12 14:52:33,255.4,5703.6412,11142.9899,1.3
2015-04-12 14:52:34,255.4,5703.6414,11142.9838,1.3
2015-04-12 14:52:35,255.2,5703.6416,11142.9775,1.3
2015-04-12 14:52:36,254.9,5703.6419,11142.9707,1.3
2015-04-12 14:52:37,254.7,5703.6419,11142.9641,1.3
2015-04-12 14:52:38,254.9,5703.6418,11142.958,1.3
2015-04-12 14:52:39,254.7,5703.6416,11142.9514,1.3
2015-04-12 14:52:40,254.7,5703.642,11142.9453,1.3
2015-04-12 14:52:41,255.2,5703.642,11142.9395,1.3
2015-04-12 14:52:42,255.3,5703.6422,11142.9331,1.3
2015-04-12 14:52:43,255.3,5703.6425,11142.9272,1.3
2015-04-12 14:52:44,255.3,5703.643,11142.9213,1.4
2015-04-12 14:52:45,256.0,5703.6434,11142.9161,1.4
2015-04-12 14:52:46,256.3,5703.6446,11142.9107,1.4
2015-04-12 14:52:47,256.3,5703.6454,11142.9051,1.4
2015-04-12 14:52:48,256.3,5703.6456,11142.9,2.1
2015-04-12 14:52:49,256.2,5703.6444,11142.8941,1.4
2015-04-12 14:52:50,256.5,5703.6442,11142.8882,1.4
2015-04-12 14:52:51,256.6,5703.6434,11142.8838,1.4
2015-04-12 14:52:52,256.8,5703.6419,11142.8802,1.3
2015-04-12 14:52:53,256.4,5703.6398,11142.8752,1.3
2015-04-12 14:52:54,256.4,5703.6377,11142.8726,1.3
2015-04-12 14:52:55,256.4,5703.6362,11142.8711,1.1
2015-04-12 14:52:56,256.4,5703.6343,11142.8699,1.1
2015-04-12 14:52:57,256.7,5703.6323,11142.8694,1.1
2015-04-12 14:52:58,256.8,5703.6301,11142.8687,1.1
2015-04-12 14:52:59,256.8,5703.6276,11142.8667,1.1
2015-04-12 14:53:00,256.0,5703.6255,11142.8647,1.0
2015-04-12 14:53:01,255.5,5703.6238,11142.8637,1.0
2015-04-12 14:53:02,255.3,5703.6217,11142.8626,1.0
2015-04-12 14:53:03,254.9,5703.6195,11142.8625,1.0
2015-04-12 14:53:04,254.6,5703.618,11142.8616,1.0
2015-04-12 14:53:05,254.2,5703.6159,11142.8616,1.0
2015-04-12 14:53:06,253.9,5703.613,11142.8612,1.0
2015-04-12 14:53:07,254.3,5703.6097,11142.8604,1.0
2015-04-12 14:53:08,254.2,5703.6068,11142.8593,1.2
2015-04-12 14:53:09,254.2,5703.6041,11142.8569,1.2
2015-04-12 14:53:10,254.0,5703.6012,11142.8541,1.0
2015-04-12 14:53:11,253.8,5703.5985,11142.8507,1.0
2015-04-12 14:53:12,254.8,5703.5958,11142.8473,1.0
2015-04-12 14:53:13,255.2,5703.5931,11142.843,1.0
2015-04-12 14:53:14,255.1,5703.5908,11142.8377,1.1
2015-04-12 14:53:15,255.2,5703.588,11142.8324,1.1
2015-04-12 14:53:16,255.1,5703.5853,11142.8266,1.1
2015-04-12 14:53:17,254.4,5703.5828,11142.8201,1.1
2015-04-12 14:53:18,255.0,5703.5813,11142.8122,1.1
2015-04-12 14:53:19,254.5,5703.5788,11142.805,1.0
2015-04-12 14:53:20,254.5,5703.5765,11142.7977,1.0
2015-04-12 14:53:21,254.5,5703.5745,11142.7901,1.2
2015-04-12 14:53:22,254.0,5703.5716,11142.7815,1.1
2015-04-12 14:53:23,253.5,5703.5697,11142.7729,1.1
2015-04-12 14:53:24,253.3,5703.5678,11142.7641,1.1
2015-04-12 14:53:25,253.6,5703.5658,11142.7549,1.1
2015-04-12 14:53:26,253.6,5703.5643,11142.7456,1.1
2015-04-12 14:53:27,254.9,5703.5619,11142.7365,1.3
2015-04-12 14:53:28,254.5,5703.5607,11142.7272,1.1
2015-04-12 14:53:29,254.3,5703.5594,11142.7191,1.3
2015-04-12 14:53:30,254.9,5703.5576,11142.7115,1.3
2015-04-12 14:53:31,254.9,5703.5565,11142.704,1.3
2015-04-12 14:53:32,254.7,5703.5555,11142.6961,1.3
2015-04-12 14:53:33,254.8,5703.5545,11142.6884,1.3
2015-04-12 14:53:34,254.8,5703.5538,11142.6804,1.3
2015-04-12 14:53:35,255.0,5703.553,11142.6726,1.3
2015-04-12 14:53:36,255.2,5703.5526,11142.6646,1.3
2015-04-12 14:53:37,255.5,5703.5517,11142.6567,1.3
2015-04-12 14:53:38,255.6,5703.5508,11142.6484,1.3
2015-04-12 14:53:39,256.0,5703.5484,11142.6409,1.3
2015-04-12 14:53:40,256.6,5703.5469,11142.633,1.3
2015-04-12 14:53:41,257.1,5703.5456,11142.6243,1.3
2015-04-12 14:53:42,258.0,5703.5444,11142.6158,1.3
2015-04-12 14:53:43,258.7,5703.5434,11142.6071,1.3
2015-04-12 14:53:44,258.9,5703.5423,11142.5982,1.3
2015-04-12 14:53:45,259.0,5703.5412,11142.5891,1.3
2015-04-12 14:53:46,259.1,5703.5403,11142.5801,1.3
2015-04-12 14:53:47,259.4,5703.5387,11142.5714,1.3
2015-04-12 14:53:48,260.4,5703.5377,11142.5629,1.3
2015-04-12 14:53:49,260.5,5703.5365,11142.5541,1.3
2015-04-12 14:53:50,260.6,5703.5353,11142.5453,1.3
2015-04-12 14:53:51,261.4,5703.5341,11142.5372,1.3
2015-04-12 14:53:52,261.7,5703.5327,11142.5293,1.3
2015-04-12 14:53:53,261.3,5703.5312,11142.5209,1.3
2015-04-12 14:53:54,261.5,5703.5302,11142.5127,1.3
2015-04-12 14:53:55,261.3,5703.5294,11142.5042,1.3
2015-04-12 14:53:56,260.8,5703.5289,11142.4953,1.3
2015-04-12 14:53:57,260.7,5703.5283,11142.487,1.3
2015-04-12 14:53:58,260.9,5703.5282,11142.4786,1.3
2015-04-12 14:53:59,260.5,5703.5283,11142.4701,1.3
2015-04-12 14:54:00,260.9,5703.5271,11142.4632,1.3
2015-04-12 14:54:01,261.3,5703.5261,11142.4564,1.3
2015-04-12 14:54:02,261.8,5703.525,11142.4494,1.3
2015-04-12 14:54:03,262.2,5703.5242,11142.4424,1.3
2015-04-12 14:54:04,262.4,5703.523,11142.4355,1.3
2015-04-12 14:54:05,262.7,5703.5221,11142.4288,1.3
2015-04-12 14:54:06,262.7,5703.5212,11142.4218,1.3
2015-04-12 14:54:07,263.1,5703.5202,11142.4157,1.2
2015-04-12 14:54:08,263.6,5703.5194,11142.4097,1.2
2015-04-12 14:54:09,263.9,5703.5185,11142.4037,1.3
2015-04-12 14:54:10,263.9,5703.5174,11142.3978,1.2
2015-04-12 14:54:11,264.5,5703.516,11142.3922,1.3
2015-04-12 14:54:12,264.6,5703.5151,11142.3863,1.2
2015-04-12 14:54:13,265.2,5703.5144,11142.3802,1.2
2015-04-12 14:54:14,265.7,5703.5134,11142.3744,1.2
2015-04-12 14:54:15,266.7,5703.5138,11142.3673,1.2
2015-04-12 14:54:16,267.3,5703.5129,11142.3615,1.3
2015-04-12 14:54:17,267.5,5703.5118,11142.3559,1.3
2015-04-12 14:54:18,268.6,5703.5112,11142.3504,1.2
2015-04-12 14:54:19,268.3,5703.5099,11142.3447,1.3
2015-04-12 14:54:20,268.6,5703.509,11142.3395,1.3
2015-04-12 14:54:21,269.1,5703.508,11142.334,1.3
2015-04-12 14:54:22,269.4,5703.5069,11142.328,1.2
2015-04-12 14:54:23,270.1,5703.5061,11142.3213,1.3
2015-04-12 14:54:24,270.3,5703.505,11142.3151,1.3
2015-04-12 14:54:25,270.5,5703.5035,11142.3088,1.3
2015-04-12 14:54:26,270.7,5703.5018,11142.3028,1.3
2015-04-12 14:54:27,271.0,5703.5006,11142.297,1.3
2015-04-12 14:54:28,271.1,5703.4998,11142.2916,1.3
2015-04-12 14:54:29,271.6,5703.4989,11142.2863,1.2
2015-04-12 14:54:30,272.2,5703.4982,11142.2817,1.2
2015-04-12 14:54:31,272.6,5703.4977,11142.2777,1.9
2015-04-12 14:54:32,273.0,5703.497,11142.2743,1.9
2015-04-12 14:54:33,273.6,5703.4969,11142.2716,1.3
2015-04-12 14:54:34,274.1,5703.4966,11142.269,1.2
2015-04-12 14:54:35,274.7,5703.4965,11142.2666,1.2
2015-04-12 14:54:36,275.1,5703.4962,11142.2642,1.2
2015-04-12 14:54:37,276.9,5703.4949,11142.262,1.3
2015-04-12 14:54:38,277.6,5703.4944,11142.2586,1.2
2015-04-12 14:54:39,280.5,5703.4923,11142.2562,1.3
2015-04-12 14:54:40,280.7,5703.4918,11142.2526,1.3
2015-04-12 14:54:41,280.9,5703.491,11142.2486,1.2
2015-04-12 14:54:42,281.3,5703.4899,11142.244,1.3
2015-04-12 14:54:43,281.5,5703.4882,11142.2393,1.3
2015-04-12 14:54:44,281.4,5703.4866,11142.2354,1.2
2015-04-12 14:54:45,281.5,5703.485,11142.232,1.3
2015-04-12 14:54:46,281.0,5703.4837,11142.2287,1.3
2015-04-12 14:54:47,281.2,5703.482,11142.2241,1.1
2015-04-12 14:54:48,281.7,5703.48,11142.2183,1.1
2015-04-12 14:54:49,282.0,5703.4785,11142.2123,1.1
2015-04-12 14:54:50,281.6,5703.4781,11142.2054,1.1
2015-04-12 14:54:51,281.9,5703.4776,11142.1981,1.1
2015-04-12 14:54:52,281.8,5703.4776,11142.1906,1.2
2015-04-12 14:54:53,281.9,5703.4779,11142.1834,1.2
2015-04-12 14:54:54,282.2,5703.4785,11142.176,1.2
2015-04-12 14:54:55,282.3,5703.479,11142.1685,1.3
2015-04-12 14:54:56,282.3,5703.4796,11142.1606,1.2
2015-04-12 14:54:57,281.6,5703.4804,11142.152,1.2
2015-04-12 14:54:58,281.2,5703.4808,11142.1435,1.2
2015-04-12 14:54:59,281.2,5703.4805,11142.1352,1.2
2015-04-12 14:55:00,281.5,5703.4794,11142.1274,1.2
2015-04-12 14:55:01,281.7,5703.4783,11142.1196,1.3
2015-04-12 14:55:02,281.9,5703.4773,11142.112,1.2
2015-04-12 14:55:03,281.7,5703.4763,11142.1046,1.2
2015-04-12 14:55:04,282.0,5703.4759,11142.0964,1.2
2015-04-12 14:55:05,282.1,5703.4749,11142.0896,1.2
2015-04-12 14:55:06,282.1,5703.4737,11142.0826,1.3
2015-04-12 14:55:07,282.4,5703.4728,11142.0761,1.2
2015-04-12 14:55:08,282.9,5703.4728,11142.0692,1.2
2015-04-12 14:55:09,283.4,5703.4718,11142.0638,1.2
2015-04-12 14:55:10,283.7,5703.471,11142.058,1.2
2015-04-12 14:55:11,283.7,5703.4701,11142.0521,1.2
2015-04-12 14:55:12,283.5,5703.4692,11142.0465,1.2
2015-04-12 14:55:13,283.4,5703.4684,11142.0409,1.2
2015-04-12 14:55:14,283.4,5703.4671,11142.036,1.2
2015-04-12 14:55:15,283.4,5703.4663,11142.0312,1.2
2015-04-12 14:55:16,283.5,5703.4652,11142.026,1.2
2015-04-12 14:55:17,283.8,5703.4646,11142.0211,1.2
2015-04-12 14:55:18,283.9,5703.4635,11142.0161,1.3
2015-04-12 14:55:19,284.1,5703.4625,11142.0113,1.3
2015-04-12 14:55:20,284.5,5703.4618,11142.0063,1.3
2015-04-12 14:55:21,285.1,5703.4609,11142.0014,1.2
2015-04-12 14:55:22,285.4,5703.4603,11141.9967,1.2
2015-04-12 14:55:23,285.1,5703.4597,11141.9916,1.2
2015-04-12 14:55:24,285.3,5703.4589,11141.9873,1.2
2015-04-12 14:55:25,285.8,5703.458,11141.9834,1.2
2015-04-12 14:55:26,286.0,5703.457,11141.9791,1.2
2015-04-12 14:55:27,286.6,5703.4565,11141.9747,1.2
2015-04-12 14:55:28,286.7,5703.4555,11141.9701,1.3
2015-04-12 14:55:29,286.8,5703.4548,11141.9657,1.3
2015-04-12 14:55:30,286.6,5703.4548,11141.9605,1.3
2015-04-12 14:55:31,286.7,5703.4536,11141.9559,1.3
2015-04-12 14:55:32,286.7,5703.4529,11141.9506,1.4
2015-04-12 14:55:33,286.1,5703.4527,11141.945,1.3
2015-04-12 14:55:34,286.2,5703.4518,11141.9402,1.3
2015-04-12 14:55:35,285.2,5703.4516,11141.9348,1.3
2015-04-12 14:55:36,285.5,5703.4507,11141.9302,1.3
2015-04-12 14:55:37,284.7,5703.45,11141.925,1.2
2015-04-12 14:55:38,284.1,5703.4495,11141.9198,1.3
2015-04-12 14:55:39,284.4,5703.4491,11141.9151,1.2
2015-04-12 14:55:40,284.7,5703.4485,11141.9098,1.2
2015-04-12 14:55:41,284.7,5703.4479,11141.905,1.2
2015-04-12 14:55:42,284.8,5703.4472,11141.9007,1.2
2015-04-12 14:55:43,284.7,5703.4465,11141.8959,1.3
2015-04-12 14:55:44,285.0,5703.4459,11141.8915,1.2
2015-04-12 14:55:45,284.8,5703.4449,11141.8868,1.2
2015-04-12 14:55:46,284.7,5703.4442,11141.8821,1.2
2015-04-12 14:55:47,285.3,5703.4438,11141.8781,1.3
2015-04-12 14:55:48,285.5,5703.4433,11141.8735,1.2
2015-04-12 14:55:49,286.2,5703.4421,11141.8691,1.2
2015-04-12 14:55:50,286.6,5703.4415,11141.8646,1.3
2015-04-12 14:55:51,286.9,5703.4406,11141.86,1.3
2015-04-12 14:55:52,287.4,5703.4401,11141.8554,1.3
2015-04-12 14:55:53,287.4,5703.4392,11141.8503,1.2
2015-04-12 14:55:54,287.6,5703.4382,11141.8455,1.2
2015-04-12 14:55:55,288.3,5703.4374,11141.8411,1.2
2015-04-12 14:55:56,288.5,5703.4367,11141.8365,1.3
2015-04-12 14:55:57,288.9,5703.436,11141.832,1.2
2015-04-12 14:55:58,289.5,5703.4353,11141.8275,1.2
2015-04-12 14:55:59,289.5,5703.4346,11141.8227,1.2
2015-04-12 14:56:00,289.5,5703.4341,11141.8176,1.2
2015-04-12 14:56:01,289.8,5703.4334,11141.8127,1.3
2015-04-12 14:56:02,290.1,5703.4326,11141.8078,1.3
2015-04-12 14:56:03,290.6,5703.4323,11141.8028,1.3
2015-04-12 14:56:04,291.5,5703.4324,11141.7977,1.3
2015-04-12 14:56:05,292.2,5703.4318,11141.7931,1.2
2015-04-12 14:56:06,292.9,5703.431,11141.7886,1.2
2015-04-12 14:56:07,293.2,5703.4302,11141.7834,1.3
2015-04-12 14:56:08,294.0,5703.4294,11141.7787,1.2
2015-04-12 14:56:09,294.2,5703.4288,11141.7737,1.2
2015-04-12 14:56:10,295.9,5703.4276,11141.769,1.3
2015-04-12 14:56:11,296.3,5703.4267,11141.7641,1.3
2015-04-12 14:56:12,296.5,5703.426,11141.7591,1.3
2015-04-12 14:56:13,296.4,5703.4249,11141.7537,1.3
2015-04-12 14:56:14,296.2,5703.4238,11141.7484,1.2
2015-04-12 14:56:15,296.3,5703.4224,11141.7439,1.3
2015-04-12 14:56:16,296.2,5703.4217,11141.7388,1.2
2015-04-12 14:56:17,296.6,5703.421,11141.7341,1.5
2015-04-12 14:56:18,297.1,5703.4206,11141.7293,1.2
2015-04-12 14:56:19,297.0,5703.4191,11141.7246,1.3
2015-04-12 14:56:20,297.2,5703.4183,11141.7194,1.2
2015-04-12 14:56:21,297.3,5703.4174,11141.7145,1.3
2015-04-12 14:56:22,297.5,5703.4165,11141.7094,1.2
2015-04-12 14:56:23,297.8,5703.4157,11141.7046,1.3
2015-04-12 14:56:24,298.1,5703.4147,11141.6998,1.3
2015-04-12 14:56:25,298.8,5703.414,11141.6947,1.3
2015-04-12 14:56:26,299.7,5703.4134,11141.6898,1.2
2015-04-12 14:56:27,299.8,5703.4126,11141.6848,1.0
2015-04-12 14:56:28,301.6,5703.4112,11141.68,1.0
2015-04-12 14:56:29,302.3,5703.4106,11141.6754,1.0
2015-04-12 14:56:30,302.2,5703.4094,11141.6705,1.0
2015-04-12 14:56:31,303.4,5703.4087,11141.6655,1.0
2015-04-12 14:56:32,303.3,5703.4077,11141.6605,1.0
2015-04-12 14:56:33,303.3,5703.4073,11141.6558,1.0
2015-04-12 14:56:34,302.9,5703.407,11141.6508,1.2
2015-04-12 14:56:35,302.4,5703.4068,11141.6462,1.0
2015-04-12 14:56:36,303.8,5703.4055,11141.6419,1.0
2015-04-12 14:56:37,304.2,5703.4047,11141.6372,1.0
2015-04-12 14:56:38,304.5,5703.4038,11141.6324,1.0
2015-04-12 14:56:39,304.9,5703.4031,11141.6277,1.0
2015-04-12 14:56:40,305.2,5703.4025,11141.6233,1.3
2015-04-12 14:56:41,305.5,5703.4019,11141.6187,1.2
2015-04-12 14:56:42,305.5,5703.4014,11141.6139,1.2
2015-04-12 14:56:43,305.7,5703.4008,11141.6096,1.3
2015-04-12 14:56:44,305.8,5703.4001,11141.6051,1.2
2015-04-12 14:56:45,305.7,5703.3994,11141.6009,1.2
2015-04-12 14:56:46,305.9,5703.3987,11141.596,1.3
2015-04-12 14:56:47,306.1,5703.3979,11141.5913,1.3
2015-04-12 14:56:48,306.7,5703.3976,11141.5868,1.2
2015-04-12 14:56:49,307.0,5703.3968,11141.5819,1.3
2015-04-12 14:56:50,307.3,5703.3962,11141.5771,1.2
2015-04-12 14:56:51,307.6,5703.3957,11141.5725,1.3
2015-04-12 14:56:52,308.0,5703.3949,11141.5677,1.3
2015-04-12 14:56:53,308.3,5703.3939,11141.5631,1.3
2015-04-12 14:56:54,308.7,5703.3933,11141.5581,1.2
2015-04-12 14:56:55,309.2,5703.3924,11141.5533,1.2
2015-04-12 14:56:56,309.9,5703.3916,11141.5485,1.2
2015-04-12 14:56:57,310.2,5703.3906,11141.5438,1.2
2015-04-12 14:56:58,310.7,5703.3898,11141.5391,1.3
2015-04-12 14:56:59,311.3,5703.389,11141.5344,1.2
2015-04-12 14:57:00,310.9,5703.3884,11141.5296,1.3
2015-04-12 14:57:01,311.4,5703.3876,11141.5246,1.3
2015-04-12 14:57:02,312.0,5703.3871,11141.5195,1.4
2015-04-12 14:57:03,312.5,5703.3862,11141.5145,1.2
2015-04-12 14:57:04,312.9,5703.3855,11141.5097,1.3
2015-04-12 14:57:05,313.3,5703.3847,11141.5048,1.4
2015-04-12 14:57:06,313.7,5703.3841,11141.5,1.2
2015-04-12 14:57:07,313.9,5703.3833,11141.4951,1.2
2015-04-12 14:57:08,314.5,5703.3823,11141.4906,1.2
2015-04-12 14:57:09,315.2,5703.3817,11141.4854,1.3
2015-04-12 14:57:10,315.3,5703.381,11141.4807,1.3
2015-04-12 14:57:11,315.7,5703.3806,11141.476,1.2
2015-04-12 14:57:12,316.3,5703.3798,11141.4709,1.2
2015-04-12 14:57:13,316.7,5703.3789,11141.466,1.3
2015-04-12 14:57:14,317.3,5703.3782,11141.4611,1.2
2015-04-12 14:57:15,317.6,5703.3774,11141.456,1.3
2015-04-12 14:57:16,318.0,5703.3767,11141.4506,1.2
2015-04-12 14:57:17,318.6,5703.3759,11141.4452,1.3
2015-04-12 14:57:18,318.8,5703.3748,11141.4405,1.3
2015-04-12 14:57:19,318.5,5703.3736,11141.4361,1.3
2015-04-12 14:57:20,319.6,5703.3723,11141.4312,1.3
2015-04-12 14:57:21,320.0,5703.3715,11141.4262,1.2
2015-04-12 14:57:22,319.6,5703.3708,11141.4206,1.3
2015-04-12 14:57:23,319.8,5703.3702,11141.4154,1.2
2015-04-12 14:57:24,320.5,5703.3693,11141.4099,1.3
2015-04-12 14:57:25,320.6,5703.3689,11141.4043,1.2
2015-04-12 14:57:26,320.9,5703.3685,11141.3984,1.2
2015-04-12 14:57:27,321.1,5703.368,11141.3924,1.2
2015-04-12 14:57:28,321.2,5703.3677,11141.3864,1.2
2015-04-12 14:57:29,321.7,5703.3671,11141.3804,1.3
2015-04-12 14:57:30,321.6,5703.3662,11141.3739,1.2
2015-04-12 14:57:31,321.5,5703.3653,11141.3672,1.0
2015-04-12 14:57:32,322.0,5703.3645,11141.3611,1.0
2015-04-12 14:57:33,322.4,5703.3635,11141.3545,1.0
2015-04-12 14:57:34,322.9,5703.3628,11141.3487,1.0
2015-04-12 14:57:35,323.2,5703.3622,11141.3427,1.0
2015-04-12 14:57:36,323.3,5703.3617,11141.3369,1.0
2015-04-12 14:57:37,323.4,5703.3612,11141.3308,1.0
2015-04-12 14:57:38,323.3,5703.3607,11141.3245,1.0
2015-04-12 14:57:39,323.6,5703.3602,11141.3182,1.0
