,gps_elevation,gps_latitude,gps_longitude,gps_velocity
2015-04-12 14:50:59,265.878125,5703.45244196,11141.5446219,14.3370535714
2015-04-12 14:51:00,265.64296875,5703.45231808,11141.543057,14.3353794643
2015-04-12 14:51:01,265.4078125,5703.4521942,11141.5414922,14.3337053571
2015-04-12 14:51:02,265.17265625,5703.45207031,11141.5399273,14.33203125
2015-04-12 14:51:03,264.9375,5703.45194643,11141.5383625,14.3303571429
2015-04-12 14:51:04,264.70234375,5703.45182254,11141.5367977,14.3286830357
2015-04-12 14:51:05,264.4671875,5703.45169866,11141.5352328,14.3270089286
2015-04-12 14:51:06,264.23203125,5703.45157478,11141.533668,14.3253348214
2015-04-12 14:51:07,263.996875,5703.45145089,11141.5321031,14.3236607143
2015-04-12 14:51:08,263.76171875,5703.45132701,11141.5305383,14.3219866071
2015-04-12 14:51:09,263.5265625,5703.45120313,11141.5289734,14.3203125
2015-04-12 14:51:10,263.29140625,5703.45107924,11141.5274086,14.3186383929
2015-04-12 14:51:11,263.05625,5703.45095536,11141.5258437,14.3169642857
2015-04-12 14:51:12,262.82109375,5703.45083147,11141.5242789,14.3152901786
2015-04-12 14:51:13,262.5859375,5703.45070759,11141.5227141,14.3136160714
2015-04-12 14:51:14,262.35078125,5703.45058371,11141.5211492,14.3119419643
2015-04-12 14:51:15,262.115625,5703.45045982,11141.5195844,14.3102678571
2015-04-12 14:51:16,261.88046875,5703.45033594,11141.5180195,14.30859375
2015-04-12 14:51:17,261.6453125,5703.45021205,11141.5164547,14.3069196429
2015-04-12 14:51:18,261.41015625,5703.45008817,11141.5148898,14.3052455357
2015-04-12 14:51:19,261.175,5703.44996429,11141.513325,14.3035714286
2015-04-12 14:51:20,260.93984375,5703.4498404,11141.5117602,14.3018973214
2015-04-12 14:51:21,260.7046875,5703.44971652,11141.5101953,14.3002232143
2015-04-12 14:51:22,260.46953125,5703.44959263,11141.5086305,14.2985491071
2015-04-12 14:51:23,260.234375,5703.44946875,11141.5070656,14.296875
2015-04-12 14:51:24,259.99921875,5703.44934487,11141.5055008,14.2952008929
2015-04-12 14:51:25,259.7640625,5703.44922098,11141.5039359,14.2935267857
2015-04-12 14:51:26,259.52890625,5703.4490971,11141.5023711,14.2918526786
2015-04-12 14:51:27,259.29375,5703.44897321,11141.5008063,14.2901785714
2015-04-12 14:51:28,259.05859375,5703.44884933,11141.4992414,14.2885044643
2015-04-12 14:51:29,258.8234375,5703.44872545,11141.4976766,14.2868303571
2015-04-12 14:51:30,258.58828125,5703.44860156,11141.4961117,14.28515625
2015-04-12 14:51:31,258.353125,5703.44847768,11141.4945469,14.2834821429
2015-04-12 14:51:32,258.11796875,5703.44835379,11141.492982,14.2818080357
2015-04-12 14:51:33,257.8828125,5703.44822991,11141.4914172,14.2801339286
2015-04-12 14:51:34,257.64765625,5703.44810603,11141.4898523,14.2784598214
2015-04-12 14:51:35,257.4125,5703.44798214,11141.4882875,14.2767857143
2015-04-12 14:51:36,257.17734375,5703.44785826,11141.4867227,14.2751116071
2015-04-12 14:51:37,256.9421875,5703.44773438,11141.4851578,14.2734375
2015-04-12 14:51:38,256.70703125,5703.44761049,11141.483593,14.2717633929
2015-04-12 14:51:39,256.471875,5703.44748661,11141.4820281,14.2700892857
2015-04-12 14:51:40,256.23671875,5703.44736272,11141.4804633,14.2684151786
2015-04-12 14:51:41,256.0015625,5703.44723884,11141.4788984,14.2667410714
2015-04-12 14:51:42,255.76640625,5703.44711496,11141.4773336,14.2650669643
2015-04-12 14:51:43,255.53125,5703.44699107,11141.4757688,14.2633928571
2015-04-12 14:51:44,255.29609375,5703.44686719,11141.4742039,14.26171875
2015-04-12 14:51:45,255.0609375,5703.4467433,11141.4726391,14.2600446429
2015-04-12 14:51:46,254.82578125,5703.44661942,11141.4710742,14.2583705357
2015-04-12 14:51:47,254.590625,5703.44649554,11141.4695094,14.2566964286
2015-04-12 14:51:48,254.35546875,5703.44637165,11141.4679445,14.2550223214
2015-04-12 14:51:49,254.1203125,5703.44624777,11141.4663797,14.2533482143
2015-04-12 14:51:50,253.88515625,5703.44612388,11141.4648148,14.2516741071
2015-04-12 14:51:51,253.65,5703.446,11141.46325,14.25
2015-04-12 14:51:52,253.41484375,5703.44587612,11141.4616852,14.2483258929
2015-04-12 14:51:53,253.1796875,5703.44575223,11141.4601203,14.2466517857
2015-04-12 14:51:54,252.94453125,5703.44562835,11141.4585555,14.2449776786
2015-04-12 14:51:55,252.709375,5703.44550446,11141.4569906,14.2433035714
2015-04-12 14:51:56,252.47421875,5703.44538058,11141.4554258,14.2416294643
2015-04-12 14:51:57,252.2390625,5703.4452567,11141.4538609,14.2399553571
2015-04-12 14:51:58,252.00390625,5703.44513281,11141.4522961,14.23828125
2015-04-12 14:51:59,251.76875,5703.44500893,11141.4507312,14.2366071429
2015-04-12 14:52:00,251.53359375,5703.44488504,11141.4491664,14.2349330357
2015-04-12 14:52:01,251.2984375,5703.44476116,11141.4476016,14.2332589286
2015-04-12 14:52:02,251.06328125,5703.44463728,11141.4460367,14.2315848214
2015-04-12 14:52:03,250.828125,5703.44451339,11141.4444719,14.2299107143
2015-04-12 14:52:04,250.59296875,5703.44438951,11141.442907,14.2282366071
2015-04-12 14:52:05,250.3578125,5703.44426563,11141.4413422,14.2265625
2015-04-12 14:52:06,250.12265625,5703.44414174,11141.4397773,14.2248883929
2015-04-12 14:52:07,249.8875,5703.44401786,11141.4382125,14.2232142857
2015-04-12 14:52:08,249.65234375,5703.44389397,11141.4366477,14.2215401786
2015-04-12 14:52:09,249.4171875,5703.44377009,11141.4350828,14.2198660714
2015-04-12 14:52:10,249.18203125,5703.44364621,11141.433518,14.2181919643
2015-04-12 14:52:11,248.946875,5703.44352232,11141.4319531,14.2165178571
2015-04-12 14:52:12,248.71171875,5703.44339844,11141.4303883,14.21484375
2015-04-12 14:52:13,248.4765625,5703.44327455,11141.4288234,14.2131696429
2015-04-12 14:52:14,248.24140625,5703.44315067,11141.4272586,14.2114955357
2015-04-12 14:52:15,248.00625,5703.44302679,11141.4256937,14.2098214286
2015-04-12 14:52:16,247.77109375,5703.4429029,11141.4241289,14.2081473214
2015-04-12 14:52:17,247.5359375,5703.44277902,11141.4225641,14.2064732143
2015-04-12 14:52:18,247.30078125,5703.44265513,11141.4209992,14.2047991071
2015-04-12 14:52:19,247.065625,5703.44253125,11141.4194344,14.203125
2015-04-12 14:52:20,246.83046875,5703.44240737,11141.4178695,14.2014508929
2015-04-12 14:52:21,246.5953125,5703.44228348,11141.4163047,14.1997767857
2015-04-12 14:52:22,246.36015625,5703.4421596,11141.4147398,14.1981026786
2015-04-12 14:52:23,246.125,5703.44203571,11141.413175,14.1964285714
2015-04-12 14:52:24,245.88984375,5703.44191183,11141.4116102,14.1947544643
2015-04-12 14:52:25,245.6546875,5703.44178795,11141.4100453,14.1930803571
2015-04-12 14:52:26,245.41953125,5703.44166406,11141.4084805,14.19140625
2015-04-12 14:52:27,245.184375,5703.44154018,11141.4069156,14.1897321429
2015-04-12 14:52:28,244.94921875,5703.44141629,11141.4053508,14.1880580357
2015-04-12 14:52:29,244.7140625,5703.44129241,11141.4037859,14.1863839286
2015-04-12 14:52:30,244.47890625,5703.44116853,11141.4022211,14.1847098214
2015-04-12 14:52:31,244.24375,5703.44104464,11141.4006562,14.1830357143
2015-04-12 14:52:32,244.00859375,5703.44092076,11141.3990914,14.1813616071
2015-04-12 14:52:33,243.7734375,5703.44079688,11141.3975266,14.1796875
2015-04-12 14:52:34,243.53828125,5703.44067299,11141.3959617,14.1780133929
2015-04-12 14:52:35,243.303125,5703.44054911,11141.3943969,14.1763392857
2015-04-12 14:52:36,243.06796875,5703.44042522,11141.392832,14.1746651786
2015-04-12 14:52:37,242.8328125,5703.44030134,11141.3912672,14.1729910714
2015-04-12 14:52:38,242.59765625,5703.44017746,11141.3897023,14.1713169643
2015-04-12 14:52:39,242.3625,5703.44005357,11141.3881375,14.1696428571
2015-04-12 14:52:40,242.12734375,5703.43992969,11141.3865727,14.16796875
2015-04-12 14:52:41,241.8921875,5703.4398058,11141.3850078,14.1662946429
2015-04-12 14:52:42,241.65703125,5703.43968192,11141.383443,14.1646205357
2015-04-12 14:52:43,241.421875,5703.43955804,11141.3818781,14.1629464286
2015-04-12 14:52:44,241.18671875,5703.43943415,11141.3803133,14.1612723214
2015-04-12 14:52:45,240.9515625,5703.43931027,11141.3787484,14.1595982143
2015-04-12 14:52:46,240.71640625,5703.43918638,11141.3771836,14.1579241071
2015-04-12 14:52:47,240.48125,5703.4390625,11141.3756188,14.15625
2015-04-12 14:52:48,240.24609375,5703.43893862,11141.3740539,14.1545758929
2015-04-12 14:52:49,240.0109375,5703.43881473,11141.3724891,14.1529017857
2015-04-12 14:52:50,239.77578125,5703.43869085,11141.3709242,14.1512276786
2015-04-12 14:52:51,239.540625,5703.43856696,11141.3693594,14.1495535714
2015-04-12 14:52:52,239.30546875,5703.43844308,11141.3677945,14.1478794643
2015-04-12 14:52:53,239.0703125,5703.4383192,11141.3662297,14.1462053571
2015-04-12 14:52:54,238.83515625,5703.43819531,11141.3646648,14.14453125
2015-04-12 14:52:55,238.6,5703.43807143,11141.3631,14.1428571429
2015-04-12 14:52:56,238.36484375,5703.43794754,11141.3615352,14.1411830357
2015-04-12 14:52:57,238.1296875,5703.43782366,11141.3599703,14.1395089286
2015-04-12 14:52:58,237.89453125,5703.43769978,11141.3584055,14.1378348214
2015-04-12 14:52:59,237.659375,5703.43757589,11141.3568406,14.1361607143
2015-04-12 14:53:00,237.42421875,5703.43745201,11141.3552758,14.1344866071
2015-04-12 14:53:01,237.1890625,5703.43732813,11141.3537109,14.1328125
2015-04-12 14:53:02,236.95390625,5703.43720424,11141.3521461,14.1311383929
2015-04-12 14:53:03,236.71875,5703.43708036,11141.3505812,14.1294642857
2015-04-12 14:53:04,236.48359375,5703.43695647,11141.3490164,14.1277901786
2015-04-12 14:53:05,236.2484375,5703.43683259,11141.3474516,14.1261160714
2015-04-12 14:53:06,236.01328125,5703.43670871,11141.3458867,14.1244419643
2015-04-12 14:53:07,235.778125,5703.43658482,11141.3443219,14.1227678571
2015-04-12 14:53:08,235.54296875,5703.43646094,11141.342757,14.12109375
2015-04-12 14:53:09,235.3078125,5703.43633705,11141.3411922,14.1194196429
2015-04-12 14:53:10,235.07265625,5703.43621317,11141.3396273,14.1177455357
2015-04-12 14:53:11,234.8375,5703.43608929,11141.3380625,14.1160714286
2015-04-12 14:53:12,234.60234375,5703.4359654,11141.3364977,14.1143973214
2015-04-12 14:53:13,234.3671875,5703.43584152,11141.3349328,14.1127232143
2015-04-12 14:53:14,234.13203125,5703.43571763,11141.333368,14.1110491071
2015-04-12 14:53:15,233.896875,5703.43559375,11141.3318031,14.109375
2015-04-12 14:53:16,233.66171875,5703.43546987,11141.3302383,14.1077008929
2015-04-12 14:53:17,233.4265625,5703.43534598,11141.3286734,14.1060267857
2015-04-12 14:53:18,233.19140625,5703.4352221,11141.3271086,14.1043526786
2015-04-12 14:53:19,232.95625,5703.43509821,11141.3255437,14.1026785714
2015-04-12 14:53:20,232.72109375,5703.43497433,11141.3239789,14.1010044643
2015-04-12 14:53:21,232.4859375,5703.43485045,11141.3224141,14.0993303571
2015-04-12 14:53:22,232.25078125,5703.43472656,11141.3208492,14.09765625
2015-04-12 14:53:23,232.015625,5703.43460268,11141.3192844,14.0959821429
2015-04-12 14:53:24,231.78046875,5703.43447879,11141.3177195,14.0943080357
2015-04-12 14:53:25,231.5453125,5703.43435491,11141.3161547,14.0926339286
2015-04-12 14:53:26,231.31015625,5703.43423103,11141.3145898,14.0909598214
2015-04-12 14:53:27,231.075,5703.43410714,11141.313025,14.0892857143
2015-04-12 14:53:28,230.83984375,5703.43398326,11141.3114602,14.0876116071
2015-04-12 14:53:29,230.6046875,5703.43385938,11141.3098953,14.0859375
2015-04-12 14:53:30,230.36953125,5703.43373549,11141.3083305,14.0842633929
2015-04-12 14:53:31,230.134375,5703.43361161,11141.3067656,14.0825892857
2015-04-12 14:53:32,229.89921875,5703.43348772,11141.3052008,14.0809151786
2015-04-12 14:53:33,229.6640625,5703.43336384,11141.3036359,14.0792410714
2015-04-12 14:53:34,229.42890625,5703.43323996,11141.3020711,14.0775669643
2015-04-12 14:53:35,229.19375,5703.43311607,11141.3005062,14.0758928571
2015-04-12 14:53:36,228.95859375,5703.43299219,11141.2989414,14.07421875
2015-04-12 14:53:37,228.7234375,5703.4328683,11141.2973766,14.0725446429
2015-04-12 14:53:38,228.48828125,5703.43274442,11141.2958117,14.0708705357
2015-04-12 14:53:39,228.253125,5703.43262054,11141.2942469,14.0691964286
2015-04-12 14:53:40,228.01796875,5703.43249665,11141.292682,14.0675223214
2015-04-12 14:53:41,227.7828125,5703.43237277,11141.2911172,14.0658482143
2015-04-12 14:53:42,227.54765625,5703.43224888,11141.2895523,14.0641741071
2015-04-12 14:53:43,227.3125,5703.432125,11141.2879875,14.0625
2015-04-12 14:53:44,227.07734375,5703.43200112,11141.2864227,14.0608258929
2015-04-12 14:53:45,226.8421875,5703.43187723,11141.2848578,14.0591517857
2015-04-12 14:53:46,226.60703125,5703.43175335,11141.283293,14.0574776786
2015-04-12 14:53:47,226.371875,5703.43162946,11141.2817281,14.0558035714
2015-04-12 14:53:48,226.13671875,5703.43150558,11141.2801633,14.0541294643
2015-04-12 14:53:49,225.9015625,5703.4313817,11141.2785984,14.0524553571
2015-04-12 14:53:50,225.66640625,5703.43125781,11141.2770336,14.05078125
2015-04-12 14:53:51,225.43125,5703.43113393,11141.2754688,14.0491071429
2015-04-12 14:53:52,225.19609375,5703.43101004,11141.2739039,14.0474330357
2015-04-12 14:53:53,224.9609375,5703.43088616,11141.2723391,14.0457589286
2015-04-12 14:53:54,224.72578125,5703.43076228,11141.2707742,14.0440848214
2015-04-12 14:53:55,224.490625,5703.43063839,11141.2692094,14.0424107143
2015-04-12 14:53:56,224.25546875,5703.43051451,11141.2676445,14.0407366071
2015-04-12 14:53:57,224.0203125,5703.43039063,11141.2660797,14.0390625
2015-04-12 14:53:58,223.78515625,5703.43026674,11141.2645148,14.0373883929
2015-04-12 14:53:59,223.55,5703.43014286,11141.26295,14.0357142857
2015-04-12 14:54:00,223.31484375,5703.43001897,11141.2613852,14.0340401786
2015-04-12 14:54:01,223.0796875,5703.42989509,11141.2598203,14.0323660714
2015-04-12 14:54:02,222.84453125,5703.42977121,11141.2582555,14.0306919643
2015-04-12 14:54:03,222.609375,5703.42964732,11141.2566906,14.0290178571
2015-04-12 14:54:04,222.37421875,5703.42952344,11141.2551258,14.02734375
2015-04-12 14:54:05,222.1390625,5703.42939955,11141.2535609,14.0256696429
2015-04-12 14:54:06,221.90390625,5703.42927567,11141.2519961,14.0239955357
2015-04-12 14:54:07,221.66875,5703.42915179,11141.2504313,14.0223214286
2015-04-12 14:54:08,221.43359375,5703.4290279,11141.2488664,14.0206473214
2015-04-12 14:54:09,221.1984375,5703.42890402,11141.2473016,14.0189732143
2015-04-12 14:54:10,220.96328125,5703.42878013,11141.2457367,14.0172991071
2015-04-12 14:54:11,220.728125,5703.42865625,11141.2441719,14.015625
2015-04-12 14:54:12,220.49296875,5703.42853237,11141.242607,14.0139508929
2015-04-12 14:54:13,220.2578125,5703.42840848,11141.2410422,14.0122767857
2015-04-12 14:54:14,220.02265625,5703.4282846,11141.2394773,14.0106026786
2015-04-12 14:54:15,219.7875,5703.42816071,11141.2379125,14.0089285714
2015-04-12 14:54:16,219.55234375,5703.42803683,11141.2363477,14.0072544643
2015-04-12 14:54:17,219.3171875,5703.42791295,11141.2347828,14.0055803571
2015-04-12 14:54:18,219.08203125,5703.42778906,11141.233218,14.00390625
2015-04-12 14:54:19,218.846875,5703.42766518,11141.2316531,14.0022321429
2015-04-12 14:54:20,218.61171875,5703.42754129,11141.2300883,14.0005580357
2015-04-12 14:54:21,218.3765625,5703.42741741,11141.2285234,13.9988839286
2015-04-12 14:54:22,218.14140625,5703.42729353,11141.2269586,13.9972098214
2015-04-12 14:54:23,217.90625,5703.42716964,11141.2253937,13.9955357143
2015-04-12 14:54:24,217.67109375,5703.42704576,11141.2238289,13.9938616071
2015-04-12 14:54:25,217.4359375,5703.42692188,11141.2222641,13.9921875
2015-04-12 14:54:26,217.20078125,5703.42679799,11141.2206992,13.9905133929
2015-04-12 14:54:27,216.965625,5703.42667411,11141.2191344,13.9888392857
2015-04-12 14:54:28,216.73046875,5703.42655022,11141.2175695,13.9871651786
2015-04-12 14:54:29,216.4953125,5703.42642634,11141.2160047,13.9854910714
2015-04-12 14:54:30,216.26015625,5703.42630246,11141.2144398,13.9838169643
2015-04-12 14:54:31,216.025,5703.42617857,11141.212875,13.9821428571
2015-04-12 14:54:32,215.78984375,5703.42605469,11141.2113102,13.98046875
2015-04-12 14:54:33,215.5546875,5703.4259308,11141.2097453,13.9787946429
2015-04-12 14:54:34,215.31953125,5703.42580692,11141.2081805,13.9771205357
2015-04-12 14:54:35,215.084375,5703.42568304,11141.2066156,13.9754464286
2015-04-12 14:54:36,214.84921875,5703.42555915,11141.2050508,13.9737723214
2015-04-12 14:54:37,214.6140625,5703.42543527,11141.2034859,13.9720982143
2015-04-12 14:54:38,214.37890625,5703.42531138,11141.2019211,13.9704241071
2015-04-12 14:54:39,214.14375,5703.4251875,11141.2003562,13.96875
2015-04-12 14:54:40,213.90859375,5703.42506362,11141.1987914,13.9670758929
2015-04-12 14:54:41,213.6734375,5703.42493973,11141.1972266,13.9654017857
2015-04-12 14:54:42,213.43828125,5703.42481585,11141.1956617,13.9637276786
2015-04-12 14:54:43,213.203125,5703.42469196,11141.1940969,13.9620535714
2015-04-12 14:54:44,212.96796875,5703.42456808,11141.192532,13.9603794643
2015-04-12 14:54:45,212.7328125,5703.4244442,11141.1909672,13.9587053571
2015-04-12 14:54:46,212.49765625,5703.42432031,11141.1894023,13.95703125
2015-04-12 14:54:47,212.2625,5703.42419643,11141.1878375,13.9553571429
2015-04-12 14:54:48,212.02734375,5703.42407254,11141.1862727,13.9536830357
2015-04-12 14:54:49,211.7921875,5703.42394866,11141.1847078,13.9520089286
2015-04-12 14:54:50,211.55703125,5703.42382478,11141.183143,13.9503348214
2015-04-12 14:54:51,211.321875,5703.42370089,11141.1815781,13.9486607143
2015-04-12 14:54:52,211.08671875,5703.42357701,11141.1800133,13.9469866071
2015-04-12 14:54:53,210.8515625,5703.42345313,11141.1784484,13.9453125
2015-04-12 14:54:54,210.61640625,5703.42332924,11141.1768836,13.9436383929
2015-04-12 14:54:55,210.38125,5703.42320536,11141.1753187,13.9419642857
2015-04-12 14:54:56,210.14609375,5703.42308147,11141.1737539,13.9402901786
2015-04-12 14:54:57,209.9109375,5703.42295759,11141.1721891,13.9386160714
2015-04-12 14:54:58,209.67578125,5703.42283371,11141.1706242,13.9369419643
2015-04-12 14:54:59,209.440625,5703.42270982,11141.1690594,13.9352678571
2015-04-12 14:55:00,209.20546875,5703.42258594,11141.1674945,13.93359375
2015-04-12 14:55:01,208.9703125,5703.42246205,11141.1659297,13.9319196429
2015-04-12 14:55:02,208.73515625,5703.42233817,11141.1643648,13.9302455357
2015-04-12 14:55:03,208.5,5703.42221429,11141.1628,13.9285714286
2015-04-12 14:55:04,208.26484375,5703.4220904,11141.1612352,13.9268973214
2015-04-12 14:55:05,208.0296875,5703.42196652,11141.1596703,13.9252232143
2015-04-12 14:55:06,207.79453125,5703.42184263,11141.1581055,13.9235491071
2015-04-12 14:55:07,207.559375,5703.42171875,11141.1565406,13.921875
2015-04-12 14:55:08,207.32421875,5703.42159487,11141.1549758,13.9202008929
2015-04-12 14:55:09,207.0890625,5703.42147098,11141.1534109,13.9185267857
2015-04-12 14:55:10,206.85390625,5703.4213471,11141.1518461,13.9168526786
2015-04-12 14:55:11,206.61875,5703.42122321,11141.1502813,13.9151785714
2015-04-12 14:55:12,206.38359375,5703.42109933,11141.1487164,13.9135044643
2015-04-12 14:55:13,206.1484375,5703.42097545,11141.1471516,13.9118303571
2015-04-12 14:55:14,205.91328125,5703.42085156,11141.1455867,13.91015625
2015-04-12 14:55:15,205.678125,5703.42072768,11141.1440219,13.9084821429
2015-04-12 14:55:16,205.44296875,5703.42060379,11141.142457,13.9068080357
2015-04-12 14:55:17,205.2078125,5703.42047991,11141.1408922,13.9051339286
2015-04-12 14:55:18,204.97265625,5703.42035603,11141.1393273,13.9034598214
2015-04-12 14:55:19,204.7375,5703.42023214,11141.1377625,13.9017857143
2015-04-12 14:55:20,204.50234375,5703.42010826,11141.1361977,13.9001116071
2015-04-12 14:55:21,204.2671875,5703.41998438,11141.1346328,13.8984375
2015-04-12 14:55:22,204.03203125,5703.41986049,11141.133068,13.8967633929
2015-04-12 14:55:23,203.796875,5703.41973661,11141.1315031,13.8950892857
2015-04-12 14:55:24,203.56171875,5703.41961272,11141.1299383,13.8934151786
2015-04-12 14:55:25,203.3265625,5703.41948884,11141.1283734,13.8917410714
2015-04-12 14:55:26,203.09140625,5703.41936496,11141.1268086,13.8900669643
2015-04-12 14:55:27,202.85625,5703.41924107,11141.1252437,13.8883928571
2015-04-12 14:55:28,202.62109375,5703.41911719,11141.1236789,13.88671875
2015-04-12 14:55:29,202.3859375,5703.4189933,11141.1221141,13.8850446429
2015-04-12 14:55:30,202.15078125,5703.41886942,11141.1205492,13.8833705357
2015-04-12 14:55:31,201.915625,5703.41874554,11141.1189844,13.8816964286
2015-04-12 14:55:32,201.68046875,5703.41862165,11141.1174195,13.8800223214
2015-04-12 14:55:33,201.4453125,5703.41849777,11141.1158547,13.8783482143
2015-04-12 14:55:34,201.21015625,5703.41837388,11141.1142898,13.8766741071
2015-04-12 14:55:35,200.975,5703.41825,11141.112725,13.875
2015-04-12 14:55:36,200.73984375,5703.41812612,11141.1111602,13.8733258929
2015-04-12 14:55:37,200.5046875,5703.41800223,11141.1095953,13.8716517857
2015-04-12 14:55:38,200.26953125,5703.41787835,11141.1080305,13.8699776786
2015-04-12 14:55:39,200.034375,5703.41775446,11141.1064656,13.8683035714
2015-04-12 14:55:40,199.79921875,5703.41763058,11141.1049008,13.8666294643
2015-04-12 14:55:41,199.5640625,5703.4175067,11141.1033359,13.8649553571
2015-04-12 14:55:42,199.32890625,5703.41738281,11141.1017711,13.86328125
2015-04-12 14:55:43,199.09375,5703.41725893,11141.1002062,13.8616071429
2015-04-12 14:55:44,198.85859375,5703.41713504,11141.0986414,13.8599330357
2015-04-12 14:55:45,198.6234375,5703.41701116,11141.0970766,13.8582589286
2015-04-12 14:55:46,198.38828125,5703.41688728,11141.0955117,13.8565848214
2015-04-12 14:55:47,198.153125,5703.41676339,11141.0939469,13.8549107143
2015-04-12 14:55:48,197.91796875,5703.41663951,11141.092382,13.8532366071
2015-04-12 14:55:49,197.6828125,5703.41651563,11141.0908172,13.8515625
2015-04-12 14:55:50,197.44765625,5703.41639174,11141.0892523,13.8498883929
2015-04-12 14:55:51,197.2125,5703.41626786,11141.0876875,13.8482142857
2015-04-12 14:55:52,196.97734375,5703.41614397,11141.0861227,13.8465401786
2015-04-12 14:55:53,196.7421875,5703.41602009,11141.0845578,13.8448660714
2015-04-12 14:55:54,196.50703125,5703.41589621,11141.082993,13.8431919643
2015-04-12 14:55:55,196.271875,5703.41577232,11141.0814281,13.8415178571
2015-04-12 14:55:56,196.03671875,5703.41564844,11141.0798633,13.83984375
2015-04-12 14:55:57,195.8015625,5703.41552455,11141.0782984,13.8381696429
2015-04-12 14:55:58,195.56640625,5703.41540067,11141.0767336,13.8364955357
2015-04-12 14:55:59,195.33125,5703.41527679,11141.0751687,13.8348214286
2015-04-12 14:56:00,195.09609375,5703.4151529,11141.0736039,13.8331473214
2015-04-12 14:56:01,194.8609375,5703.41502902,11141.0720391,13.8314732143
2015-04-12 14:56:02,194.62578125,5703.41490513,11141.0704742,13.8297991071
2015-04-12 14:56:03,194.390625,5703.41478125,11141.0689094,13.828125
2015-04-12 14:56:04,194.15546875,5703.41465737,11141.0673445,13.8264508929
2015-04-12 14:56:05,193.9203125,5703.41453348,11141.0657797,13.8247767857
2015-04-12 14:56:06,193.68515625,5703.4144096,11141.0642148,13.8231026786
2015-04-12 14:56:07,193.45,5703.41428571,11141.06265,13.8214285714
2015-04-12 14:56:08,193.21484375,5703.41416183,11141.0610852,13.8197544643
2015-04-12 14:56:09,192.9796875,5703.41403795,11141.0595203,13.8180803571
2015-04-12 14:56:10,192.74453125,5703.41391406,11141.0579555,13.81640625
2015-04-12 14:56:11,192.509375,5703.41379018,11141.0563906,13.8147321429
2015-04-12 14:56:12,192.27421875,5703.41366629,11141.0548258,13.8130580357
2015-04-12 14:56:13,192.0390625,5703.41354241,11141.0532609,13.8113839286
2015-04-12 14:56:14,191.80390625,5703.41341853,11141.0516961,13.8097098214
2015-04-12 14:56:15,191.56875,5703.41329464,11141.0501313,13.8080357143
2015-04-12 14:56:16,191.33359375,5703.41317076,11141.0485664,13.8063616071
2015-04-12 14:56:17,191.0984375,5703.41304687,11141.0470016,13.8046875
2015-04-12 14:56:18,190.86328125,5703.41292299,11141.0454367,13.8030133929
2015-04-12 14:56:19,190.628125,5703.41279911,11141.0438719,13.8013392857
2015-04-12 14:56:20,190.39296875,5703.41267522,11141.042307,13.7996651786
2015-04-12 14:56:21,190.1578125,5703.41255134,11141.0407422,13.7979910714
2015-04-12 14:56:22,189.92265625,5703.41242746,11141.0391773,13.7963169643
2015-04-12 14:56:23,189.6875,5703.41230357,11141.0376125,13.7946428571
2015-04-12 14:56:24,189.45234375,5703.41217969,11141.0360477,13.79296875
2015-04-12 14:56:25,189.2171875,5703.4120558,11141.0344828,13.7912946429
2015-04-12 14:56:26,188.98203125,5703.41193192,11141.032918,13.7896205357
2015-04-12 14:56:27,188.746875,5703.41180804,11141.0313531,13.7879464286
2015-04-12 14:56:28,188.51171875,5703.41168415,11141.0297883,13.7862723214
2015-04-12 14:56:29,188.2765625,5703.41156027,11141.0282234,13.7845982143
2015-04-12 14:56:30,188.04140625,5703.41143638,11141.0266586,13.7829241071
2015-04-12 14:56:31,187.80625,5703.4113125,11141.0250937,13.78125
2015-04-12 14:56:32,187.57109375,5703.41118862,11141.0235289,13.7795758929
2015-04-12 14:56:33,187.3359375,5703.41106473,11141.0219641,13.7779017857
2015-04-12 14:56:34,187.10078125,5703.41094085,11141.0203992,13.7762276786
2015-04-12 14:56:35,186.865625,5703.41081696,11141.0188344,13.7745535714
2015-04-12 14:56:36,186.63046875,5703.41069308,11141.0172695,13.7728794643
2015-04-12 14:56:37,186.3953125,5703.4105692,11141.0157047,13.7712053571
2015-04-12 14:56:38,186.16015625,5703.41044531,11141.0141398,13.76953125
2015-04-12 14:56:39,185.925,5703.41032143,11141.012575,13.7678571429
2015-04-12 14:56:40,185.68984375,5703.41019754,11141.0110102,13.7661830357
2015-04-12 14:56:41,185.4546875,5703.41007366,11141.0094453,13.7645089286
2015-04-12 14:56:42,185.21953125,5703.40994978,11141.0078805,13.7628348214
2015-04-12 14:56:43,184.984375,5703.40982589,11141.0063156,13.7611607143
2015-04-12 14:56:44,184.74921875,5703.40970201,11141.0047508,13.7594866071
2015-04-12 14:56:45,184.5140625,5703.40957813,11141.0031859,13.7578125
2015-04-12 14:56:46,184.27890625,5703.40945424,11141.0016211,13.7561383929
2015-04-12 14:56:47,184.04375,5703.40933036,11141.0000562,13.7544642857
2015-04-12 14:56:48,183.80859375,5703.40920647,11140.9984914,13.7527901786
2015-04-12 14:56:49,183.5734375,5703.40908259,11140.9969266,13.7511160714
2015-04-12 14:56:50,183.33828125,5703.40895871,11140.9953617,13.7494419643
2015-04-12 14:56:51,183.103125,5703.40883482,11140.9937969,13.7477678571
2015-04-12 14:56:52,182.86796875,5703.40871094,11140.992232,13.74609375
