,flDPI_Flow,flFP1_Flow,flFP2_Flow,flPressure1_kPa,flPressure2_kPa,flPressure4_kPa,flPressure5_kPa,flTemp1_F,flTemp2_F,flTemp4_F,flTemp5_F,flVPO_Flow
2015-04-12 14:37:07,31.61,4.965,5.014,101.3,101.3,101.3,96.37,20.96,21.5,20.0,32.46,15.024
2015-04-12 14:37:08,31.59,4.974,4.89,101.3,101.3,101.3,96.31,20.95,21.51,19.98,32.46,15.097
2015-04-12 14:37:09,31.6,4.934,4.978,101.3,101.3,101.3,96.33,20.96,21.5,20.0,32.46,15.077
2015-04-12 14:37:10,31.64,4.969,4.943,101.3,101.3,101.3,96.32,20.97,21.5,19.98,32.46,15.153
2015-04-12 14:37:11,31.62,4.926,4.97,101.3,101.3,101.3,96.37,20.97,21.51,20.0,32.46,14.815
2015-04-12 14:37:12,31.58,5.084,4.914,101.3,101.3,101.3,96.34,20.96,21.51,19.99,32.46,15.035
2015-04-12 14:37:13,31.57,5.139,4.956,101.3,101.3,101.3,96.31,20.97,21.5,19.99,32.45,15.093
2015-04-12 14:37:14,31.56,4.874,4.991,101.3,101.3,101.3,96.33,20.97,21.52,20.0,32.45,14.904
2015-04-12 14:37:15,31.57,4.848,5.021,101.3,101.3,101.3,96.34,20.98,21.51,19.99,32.44,15.006
2015-04-12 14:37:16,31.6,5.076,5.026,101.3,101.3,101.3,96.34,20.96,21.52,19.98,32.43,14.98
2015-04-12 14:37:17,31.57,5.132,5.058,101.3,101.3,101.3,96.33,20.97,21.52,19.99,32.48,15.072
2015-04-12 14:37:18,31.6,4.906,4.986,101.3,101.3,101.3,96.33,20.98,21.53,19.98,32.46,15.085
2015-04-12 14:37:19,31.6,5.03,5.013,101.3,101.3,101.3,96.33,20.97,21.54,19.99,32.47,15.083
2015-04-12 14:37:20,31.61,5.113,4.971,101.3,101.3,101.3,96.32,20.97,21.53,19.99,32.45,15.158
2015-04-12 14:37:21,31.62,5.128,5.292,101.3,101.3,101.3,96.35,20.97,21.51,19.97,32.46,14.909
2015-04-12 14:37:22,31.57,4.748,4.81,101.3,101.3,101.3,96.38,20.99,21.54,19.98,32.46,15.077
2015-04-12 14:37:23,31.6,5.282,4.875,101.3,101.3,101.3,96.42,20.98,21.54,19.97,32.47,14.922
2015-04-12 14:37:24,31.55,4.951,4.975,101.3,101.3,101.3,96.39,20.99,21.54,19.99,32.45,14.991
2015-04-12 14:37:25,31.56,4.976,5.093,101.3,101.3,101.3,96.3,20.99,21.53,19.98,32.45,14.824
2015-04-12 14:37:26,31.66,4.807,5.188,101.3,101.3,101.3,96.26,21.0,21.52,19.96,32.44,15.386
2015-04-12 14:37:27,31.54,4.851,4.826,101.3,101.3,101.3,96.31,21.0,21.55,19.97,32.45,15.55
2015-04-12 14:37:28,31.62,5.136,4.999,101.3,101.3,101.3,96.24,20.98,21.54,19.96,32.47,15.774
2015-04-12 14:37:29,31.62,4.899,4.929,101.3,101.3,101.3,96.26,21.0,21.56,19.96,32.45,15.785
2015-04-12 14:37:30,31.64,4.864,4.949,101.3,101.3,101.3,96.21,20.99,21.56,19.96,32.45,15.746
2015-04-12 14:37:31,31.69,5.12,4.926,101.3,101.3,101.3,96.18,20.98,21.55,19.95,32.45,16.01
2015-04-12 14:37:32,31.67,5.142,5.057,101.3,101.3,101.3,96.17,20.98,21.55,19.95,32.45,15.994
2015-04-12 14:37:33,31.58,4.887,5.05,101.3,101.3,101.3,96.21,21.0,21.55,19.95,32.45,16.051
2015-04-12 14:37:34,31.58,5.0,4.886,101.3,101.3,101.3,96.24,21.01,21.57,19.96,32.47,15.748
2015-04-12 14:37:35,31.72,5.091,5.17,101.3,101.3,101.3,96.2,20.99,21.55,19.94,32.47,16.067
2015-04-12 14:37:36,31.6,5.089,4.952,101.3,101.3,101.3,96.18,20.99,21.56,19.95,32.46,16.046
2015-04-12 14:37:37,31.65,5.17,5.022,101.3,101.3,101.3,96.28,20.99,21.56,19.93,32.46,16.169
2015-04-12 14:37:38,31.68,4.862,5.081,101.3,101.3,101.3,96.23,21.02,21.58,19.96,32.47,16.033
2015-04-12 14:37:39,31.6,4.901,4.967,101.3,101.3,101.3,96.23,21.01,21.58,19.95,32.46,15.906
2015-04-12 14:37:40,31.68,5.207,5.052,101.3,101.3,101.3,96.16,20.99,21.57,19.94,32.44,15.994
2015-04-12 14:37:41,31.58,4.813,4.97,101.3,101.3,101.3,96.22,21.02,21.58,19.97,32.45,15.948
2015-04-12 14:37:42,31.64,5.019,5.088,101.3,101.3,101.3,96.2,21.01,21.59,19.93,32.43,15.97
2015-04-12 14:37:43,31.6,5.067,5.034,101.3,101.3,101.3,96.25,21.0,21.59,19.95,32.45,15.85
2015-04-12 14:37:44,31.65,5.099,4.902,101.3,101.3,101.3,96.17,21.0,21.59,19.93,32.43,16.176
2015-04-12 14:37:45,31.68,5.094,4.946,101.3,101.3,101.3,96.2,21.0,21.59,19.94,32.47,16.02
2015-04-12 14:37:46,31.61,5.118,4.937,101.3,101.3,101.3,96.17,21.01,21.59,19.94,32.44,15.98
2015-04-12 14:37:47,31.65,4.96,5.063,101.3,101.3,101.3,96.22,21.02,21.58,19.94,32.44,15.9
2015-04-12 14:37:48,31.61,5.016,4.931,101.3,101.3,101.3,96.23,21.02,21.6,19.94,32.43,15.824
2015-04-12 14:37:49,31.59,4.976,4.903,101.3,101.3,101.3,96.2,21.02,21.6,19.92,32.44,16.223
2015-04-12 14:37:50,31.58,4.847,4.964,101.3,101.3,101.3,96.22,21.03,21.6,19.95,32.45,15.91
2015-04-12 14:37:51,31.63,5.059,4.944,101.3,101.3,101.3,96.21,21.03,21.59,19.94,32.44,15.899
2015-04-12 14:37:52,31.68,5.178,4.989,101.3,101.3,101.3,96.23,21.01,21.6,19.94,32.45,15.968
2015-04-12 14:37:53,31.65,4.984,4.923,101.3,101.3,101.3,96.22,21.02,21.6,19.93,32.45,16.111
2015-04-12 14:37:54,31.66,4.859,4.973,101.3,101.3,101.3,96.22,21.03,21.61,19.93,32.46,16.001
2015-04-12 14:37:55,31.57,4.941,5.013,101.3,101.3,101.3,96.21,21.02,21.61,19.94,32.44,15.879
2015-04-12 14:37:56,31.72,5.199,5.056,101.3,101.3,101.3,96.23,21.02,21.61,19.92,32.44,16.006
2015-04-12 14:37:57,31.7,4.869,5.051,101.3,101.3,101.3,96.2,21.04,21.6,19.92,32.46,16.096
2015-04-12 14:37:58,31.63,4.929,4.904,101.3,101.3,101.3,96.22,21.03,21.61,19.92,32.42,16.141
2015-04-12 14:37:59,31.59,4.757,5.065,101.3,101.3,101.3,96.22,21.05,21.61,19.93,32.45,15.881
2015-04-12 14:38:00,31.66,5.121,5.019,101.3,101.3,101.3,96.19,21.03,21.61,19.92,32.43,15.976
2015-04-12 14:38:01,31.65,5.136,4.918,101.3,101.3,101.3,96.18,21.02,21.63,19.94,32.43,15.77
2015-04-12 14:38:02,31.68,4.973,5.049,101.3,101.3,101.3,96.21,21.04,21.62,19.92,32.44,16.149
2015-04-12 14:38:03,31.55,4.71,4.955,101.3,101.3,101.3,96.26,21.07,21.64,19.93,32.44,15.828
2015-04-12 14:38:04,31.7,5.233,4.909,101.3,101.3,101.3,96.19,21.02,21.63,19.92,32.45,15.968
2015-04-12 14:38:05,31.69,5.17,4.963,101.3,101.3,101.3,96.2,21.02,21.63,19.91,32.43,16.063
2015-04-12 14:38:06,31.67,4.924,4.997,101.3,101.3,101.3,96.18,21.04,21.62,19.92,32.43,16.109
2015-04-12 14:38:07,31.6,5.017,4.959,101.3,101.3,101.3,96.21,21.04,21.63,19.91,32.43,16.129
2015-04-12 14:38:08,31.63,4.771,5.0,101.3,101.3,101.3,96.23,21.07,21.64,19.92,32.42,15.744
2015-04-12 14:38:09,31.71,5.039,4.989,101.3,101.3,101.3,96.22,21.04,21.63,19.91,32.43,16.197
2015-04-12 14:38:10,31.67,5.493,4.946,101.3,101.3,101.3,96.16,21.03,21.65,19.92,32.43,15.945
2015-04-12 14:38:11,31.68,4.794,5.105,101.3,101.3,101.3,96.2,21.07,21.64,19.92,32.41,16.213
2015-04-12 14:38:12,31.55,4.802,4.892,101.3,101.3,101.3,96.26,21.07,21.66,19.92,32.43,15.932
2015-04-12 14:38:13,31.66,4.938,4.939,101.3,101.3,101.3,96.2,21.07,21.65,19.91,32.44,15.948
2015-04-12 14:38:14,31.67,5.135,4.907,101.3,101.3,101.3,96.21,21.04,21.65,19.9,32.41,15.993
2015-04-12 14:38:15,31.64,4.968,5.061,101.3,101.3,101.3,96.21,21.05,21.65,19.91,32.42,15.933
2015-04-12 14:38:16,31.6,4.953,4.998,101.3,101.3,101.3,96.23,21.07,21.65,19.9,32.43,16.057
2015-04-12 14:38:17,31.6,4.863,4.929,101.3,101.3,101.3,96.23,21.08,21.67,19.9,32.43,15.766
2015-04-12 14:38:18,31.65,5.425,4.894,101.3,101.3,101.3,96.16,21.03,21.66,19.91,32.43,15.966
2015-04-12 14:38:19,31.59,4.642,5.195,101.3,101.3,101.3,96.2,21.09,21.66,19.9,32.42,15.927
2015-04-12 14:38:20,31.64,5.097,4.868,101.3,101.3,101.3,96.22,21.06,21.68,19.89,32.41,16.218
2015-04-12 14:38:21,31.52,4.954,4.904,101.3,101.3,101.3,96.24,21.06,21.68,19.91,32.41,15.523
2015-04-12 14:38:22,31.69,5.126,5.015,101.3,101.3,101.3,96.15,21.06,21.65,19.89,32.43,16.106
2015-04-12 14:38:23,31.61,5.087,4.97,101.3,101.3,101.3,96.2,21.06,21.66,19.91,32.43,15.994
2015-04-12 14:38:24,31.65,4.935,4.997,101.3,101.3,101.3,96.18,21.07,21.67,19.89,32.43,16.219
2015-04-12 14:38:25,31.62,4.899,5.091,101.3,101.3,101.3,96.25,21.08,21.67,19.89,32.42,16.036
2015-04-12 14:38:26,31.68,4.987,4.955,101.3,101.3,101.3,96.19,21.07,21.67,19.88,32.45,16.001
2015-04-12 14:38:27,31.72,5.204,5.091,101.3,101.3,101.3,96.19,21.05,21.68,19.89,32.43,16.1
2015-04-12 14:38:28,31.62,4.794,5.001,101.3,101.3,101.3,96.21,21.08,21.68,19.89,32.43,15.966
2015-04-12 14:38:29,31.61,4.964,4.891,101.3,101.3,101.3,96.21,21.08,21.68,19.88,32.43,16.033
2015-04-12 14:38:30,31.52,4.87,4.984,101.3,101.3,101.3,96.22,21.08,21.69,19.9,32.4,15.508
2015-04-12 14:38:31,31.69,5.092,5.188,101.3,101.3,101.3,96.14,21.07,21.68,19.88,32.42,16.21
2015-04-12 14:38:32,31.59,5.031,4.906,101.3,101.3,101.3,96.17,21.07,21.69,19.89,32.42,15.858
2015-04-12 14:38:33,31.64,5.135,5.031,101.3,101.3,101.3,96.1,21.07,21.69,19.88,32.42,16.13
2015-04-12 14:38:34,31.54,5.034,4.955,101.3,101.3,101.3,96.19,21.08,21.69,19.89,32.42,15.853
2015-04-12 14:38:35,31.66,5.215,4.839,101.3,101.3,101.3,96.12,21.06,21.7,19.86,32.41,16.108
2015-04-12 14:38:36,31.71,4.823,5.245,101.3,101.3,101.3,96.18,21.09,21.69,19.87,32.43,16.177
2015-04-12 14:38:37,31.62,5.009,4.855,101.3,101.3,101.3,96.17,21.08,21.7,19.87,32.41,16.157
2015-04-12 14:38:38,31.64,4.88,4.968,101.3,101.3,101.3,96.19,21.09,21.7,19.88,32.42,15.841
2015-04-12 14:38:39,31.65,5.053,5.023,101.3,101.3,101.3,96.19,21.08,21.71,19.88,32.42,15.888
2015-04-12 14:38:40,31.68,4.953,4.949,101.3,101.3,101.3,96.15,21.09,21.7,19.87,32.42,16.183
2015-04-12 14:38:41,31.69,5.064,4.951,101.3,101.3,101.3,96.16,21.09,21.72,19.88,32.42,15.921
2015-04-12 14:38:42,31.63,5.038,5.015,101.3,101.3,101.3,96.16,21.08,21.7,19.87,32.38,16.045
2015-04-12 14:38:43,31.75,5.387,5.034,101.3,101.3,101.3,96.16,21.08,21.71,19.85,32.4,15.897
2015-04-12 14:38:44,31.62,4.812,4.996,101.3,101.3,101.3,96.17,21.11,21.71,19.87,32.4,16.064
2015-04-12 14:38:45,31.68,4.833,4.924,101.3,101.3,101.3,96.16,21.11,21.72,19.86,32.41,16.146
2015-04-12 14:38:46,31.63,4.863,4.941,101.3,101.3,101.3,96.17,21.11,21.72,19.87,32.41,15.84
2015-04-12 14:38:47,31.71,5.287,5.019,101.3,101.3,101.3,96.13,21.08,21.73,19.86,32.41,15.882
2015-04-12 14:38:48,31.58,5.039,4.969,101.3,101.3,101.3,96.16,21.1,21.72,19.87,32.4,15.793
2015-04-12 14:38:49,31.58,4.969,5.052,101.3,101.3,101.3,96.17,21.1,21.73,19.86,32.41,16.149
2015-04-12 14:38:50,31.62,4.813,4.97,101.3,101.3,101.3,96.16,21.12,21.73,19.86,32.39,16.074
2015-04-12 14:38:51,31.68,5.133,4.957,101.3,101.3,101.3,96.14,21.09,21.72,19.85,32.42,15.953
2015-04-12 14:38:52,31.67,5.294,4.961,101.3,101.3,101.3,96.15,21.09,21.73,19.85,32.38,16.161
2015-04-12 14:38:53,31.69,4.858,4.968,101.3,101.3,101.3,96.14,21.12,21.74,19.85,32.39,16.185
2015-04-12 14:38:54,31.7,4.808,5.001,101.3,101.3,101.3,96.18,21.11,21.74,19.85,32.4,16.041
2015-04-12 14:38:55,31.61,4.959,4.99,101.3,101.3,101.3,96.19,21.11,21.73,19.85,32.38,15.79
2015-04-12 14:38:56,31.71,5.125,5.07,101.3,101.3,101.3,96.18,21.09,21.73,19.85,32.38,16.138
2015-04-12 14:38:57,31.7,4.903,4.897,101.3,101.3,101.3,96.18,21.11,21.76,19.84,32.39,16.117
2015-04-12 14:38:58,31.71,4.925,5.258,101.3,101.3,101.3,96.17,21.11,21.72,19.85,32.39,15.957
2015-04-12 14:38:59,31.54,4.973,4.778,101.3,101.3,101.3,96.29,21.12,21.76,19.86,32.38,15.614
2015-04-12 14:39:00,31.75,4.784,5.181,101.3,101.3,101.3,96.19,21.12,21.73,19.84,32.38,16.175
2015-04-12 14:39:01,31.71,5.113,5.029,101.3,101.3,101.3,96.19,21.11,21.75,19.84,32.43,15.959
2015-04-12 14:39:02,31.63,5.05,4.892,101.3,101.3,101.3,96.15,21.11,21.75,19.83,32.38,16.038
2015-04-12 14:39:03,31.68,4.935,5.06,101.3,101.3,101.3,96.26,21.12,21.74,19.84,32.39,15.921
2015-04-12 14:39:04,31.66,4.976,5.167,101.3,101.3,101.3,96.2,21.12,21.75,19.83,32.37,15.998
2015-04-12 14:39:05,31.67,5.145,4.871,101.3,101.3,101.3,96.16,21.11,21.77,19.83,32.4,16.045
2015-04-12 14:39:06,31.7,5.004,4.902,101.3,101.3,101.3,96.22,21.12,21.78,19.83,32.38,15.993
2015-04-12 14:39:07,31.67,4.866,5.076,101.3,101.3,101.3,96.23,21.13,21.76,19.83,32.38,16.026
2015-04-12 14:39:08,31.67,5.167,4.877,101.3,101.3,101.3,96.25,21.11,21.77,19.83,32.37,15.721
2015-04-12 14:39:09,31.7,4.85,5.272,101.3,101.3,101.3,96.16,21.13,21.74,19.82,32.38,16.127
2015-04-12 14:39:10,31.67,5.178,4.789,101.3,101.3,101.3,96.17,21.11,21.78,19.82,32.37,15.973
2015-04-12 14:39:11,31.71,5.004,5.174,101.3,101.3,101.3,96.18,21.13,21.76,19.82,32.37,16.081
2015-04-12 14:39:12,31.76,4.981,4.928,101.3,101.3,101.3,96.22,21.13,21.76,19.83,32.38,15.907
2015-04-12 14:39:13,31.66,4.971,4.867,101.3,101.3,101.3,96.2,21.13,21.78,19.82,32.37,16.034
2015-04-12 14:39:14,31.69,4.978,4.969,101.3,101.3,101.3,96.17,21.14,21.77,19.83,32.38,16.076
2015-04-12 14:39:15,31.73,4.936,5.261,101.3,101.3,101.3,96.14,21.13,21.77,19.82,32.38,15.778
2015-04-12 14:39:16,31.71,4.858,4.868,101.3,101.3,101.3,96.17,21.15,21.79,19.81,32.38,16.162
2015-04-12 14:39:17,31.65,5.107,4.894,101.3,101.3,101.3,96.25,21.13,21.79,19.82,32.37,16.018
2015-04-12 14:39:18,31.75,4.979,4.966,101.3,101.3,101.3,96.2,21.14,21.78,19.8,32.37,16.172
2015-04-12 14:39:19,31.68,4.925,4.971,101.3,101.3,101.3,96.22,21.13,21.78,19.82,32.38,16.119
2015-04-12 14:39:20,31.54,4.808,5.014,101.3,101.3,101.3,96.28,21.15,21.8,19.81,32.39,16.041
2015-04-12 14:39:21,31.77,4.985,5.088,101.3,101.3,101.3,96.23,21.13,21.78,19.8,32.37,15.958
2015-04-12 14:39:22,31.69,5.007,5.028,101.3,101.3,101.3,96.07,21.14,21.79,19.8,32.36,15.715
2015-04-12 14:39:23,31.69,4.991,4.973,101.3,101.3,101.3,96.11,21.14,21.81,19.8,32.38,16.136
2015-04-12 14:39:24,31.68,5.036,4.978,101.3,101.3,101.3,96.15,21.14,21.81,19.8,32.4,15.858
2015-04-12 14:39:25,31.66,4.937,5.068,101.3,101.3,101.3,96.19,21.15,21.8,19.8,32.35,16.18
2015-04-12 14:39:26,31.73,5.455,4.998,101.3,101.3,101.3,96.2,21.12,21.8,19.8,32.35,15.959
2015-04-12 14:39:27,31.59,4.717,4.948,101.3,101.3,101.3,96.22,21.17,21.8,19.8,32.36,16.232
2015-04-12 14:39:28,31.67,4.774,4.94,101.3,101.3,101.3,96.21,21.16,21.79,19.8,32.35,15.963
2015-04-12 14:39:29,31.59,5.163,5.085,101.3,101.3,101.3,96.25,21.14,21.8,19.8,32.37,15.89
2015-04-12 14:39:30,31.66,5.007,5.223,101.3,101.3,101.3,96.33,21.16,21.79,19.8,32.35,15.98
2015-04-12 14:39:31,31.45,5.062,4.834,101.3,101.3,101.3,96.38,21.16,21.83,19.81,32.36,16.11
2015-04-12 14:39:32,31.27,5.089,4.974,101.3,101.3,101.3,96.52,21.16,21.83,19.79,32.37,16.357
2015-04-12 14:39:33,31.48,5.096,4.86,101.3,101.3,101.3,96.7,21.16,21.83,19.8,32.36,16.249
2015-04-12 14:39:34,31.38,5.008,5.154,101.3,101.3,101.3,96.77,21.16,21.81,19.81,32.39,16.308
2015-04-12 14:39:35,31.5,5.08,5.099,101.3,101.3,101.3,96.77,21.15,21.81,19.78,32.34,16.354
2015-04-12 14:39:36,31.41,5.04,4.974,101.3,101.3,101.3,96.74,21.15,21.82,19.8,32.36,16.158
2015-04-12 14:39:37,31.53,5.066,5.032,101.3,101.3,101.3,96.63,21.16,21.81,19.79,32.38,16.046
2015-04-12 14:39:38,31.38,5.066,5.008,101.3,101.3,101.3,96.62,21.17,21.83,19.79,32.35,15.739
2015-04-12 14:39:39,31.62,5.084,5.028,101.3,101.3,101.3,96.6,21.15,21.82,19.79,32.35,16.062
2015-04-12 14:39:40,31.16,4.996,5.109,101.3,101.3,101.3,96.83,21.18,21.84,19.81,32.39,16.265
2015-04-12 14:39:41,31.66,4.969,4.975,101.3,101.3,101.3,96.87,21.16,21.82,19.77,32.37,16.415
2015-04-12 14:39:42,31.57,5.044,4.973,101.3,101.3,101.3,96.73,21.16,21.82,19.79,32.34,15.668
2015-04-12 14:39:43,31.27,4.997,4.883,101.3,101.3,101.3,96.76,21.17,21.85,19.78,32.33,16.245
2015-04-12 14:39:44,30.94,4.699,5.073,101.3,101.3,101.3,97.0,21.18,21.84,19.8,32.35,16.378
2015-04-12 14:39:45,31.54,5.187,5.091,101.3,101.3,101.3,97.08,21.16,21.82,19.76,32.32,16.497
2015-04-12 14:39:46,31.16,5.186,4.978,101.3,101.3,101.3,97.28,21.16,21.83,19.79,32.37,16.386
2015-04-12 14:39:47,31.18,5.282,5.03,101.3,101.3,101.3,97.29,21.15,21.83,19.78,32.34,16.568
2015-04-12 14:39:48,31.0,4.88,4.961,101.3,101.3,101.3,97.45,21.15,21.84,19.8,32.36,16.669
2015-04-12 14:39:49,31.05,5.238,4.951,101.3,101.3,101.3,97.57,21.14,21.83,19.78,32.35,16.508
2015-04-12 14:39:50,31.3,4.774,4.959,101.3,101.3,101.3,97.33,21.15,21.84,19.78,32.3,16.046
2015-04-12 14:39:51,31.2,4.93,4.965,101.3,101.3,101.3,97.37,21.15,21.84,19.8,32.35,15.962
2015-04-12 14:39:52,31.23,4.998,5.051,101.3,101.3,101.3,97.21,21.16,21.85,19.79,32.35,15.96
2015-04-12 14:39:53,31.45,4.96,5.081,101.3,101.3,101.3,97.23,21.17,21.85,19.78,32.37,15.968
2015-04-12 14:39:54,31.5,4.778,5.12,101.3,101.3,101.3,97.05,21.19,21.85,19.76,32.32,15.489
2015-04-12 14:39:55,31.04,5.213,4.831,101.3,101.3,101.3,97.18,21.18,21.87,19.79,32.36,16.141
2015-04-12 14:39:56,31.19,4.958,5.107,101.3,101.3,101.3,97.26,21.19,21.86,19.77,32.37,15.816
2015-04-12 14:39:57,31.04,5.05,5.091,101.3,101.3,101.3,97.4,21.16,21.84,19.8,32.34,16.415
2015-04-12 14:39:58,30.65,4.835,4.886,101.3,101.3,101.3,97.3,21.2,21.89,19.84,32.36,15.703
2015-04-12 14:39:59,31.3,5.19,4.991,101.3,101.3,101.3,97.41,21.15,21.86,19.76,32.33,16.215
2015-04-12 14:40:00,31.18,5.167,5.037,101.3,101.3,101.3,97.39,21.15,21.87,19.77,32.33,15.952
2015-04-12 14:40:01,31.55,4.791,5.178,101.3,101.3,101.3,97.0,21.19,21.84,19.78,32.33,15.412
2015-04-12 14:40:02,30.51,4.918,4.701,101.3,101.3,101.3,97.02,21.21,21.91,19.79,32.35,15.061
2015-04-12 14:40:03,31.7,5.033,5.196,101.3,101.3,101.3,96.72,21.18,21.85,19.73,32.32,15.575
2015-04-12 14:40:04,31.75,5.161,5.265,101.3,101.3,101.3,96.44,21.17,21.86,19.76,32.3,15.21
2015-04-12 14:40:05,31.65,5.004,4.748,101.3,101.3,101.3,96.4,21.19,21.89,19.75,32.33,15.59
2015-04-12 14:40:06,31.64,4.87,4.952,101.3,101.3,101.3,96.51,21.2,21.9,19.75,32.34,15.444
2015-04-12 14:40:07,31.55,4.927,4.953,101.3,101.3,101.3,96.33,21.19,21.9,19.74,32.34,15.819
2015-04-12 14:40:08,31.63,4.7,5.055,101.3,101.3,101.3,96.37,21.21,21.9,19.74,32.3,16.04
2015-04-12 14:40:09,31.65,5.089,5.043,101.3,101.3,101.3,96.32,21.19,21.89,19.74,32.32,15.995
2015-04-12 14:40:10,31.51,4.97,5.025,101.3,101.3,101.3,96.67,21.2,21.9,19.75,32.36,16.24
2015-04-12 14:40:11,31.18,4.82,4.968,101.3,101.3,101.3,96.97,21.21,21.91,19.74,32.31,16.695
2015-04-12 14:40:12,31.4,5.305,4.996,101.3,101.3,101.3,97.39,21.17,21.89,19.74,32.36,16.996
2015-04-12 14:40:13,30.65,5.342,4.925,101.3,101.3,101.3,97.83,21.17,21.88,19.78,32.36,17.07
2015-04-12 14:40:14,31.29,5.304,5.188,101.3,101.3,101.3,98.23,21.15,21.84,19.76,32.33,17.758
2015-04-12 14:40:15,30.28,5.367,5.06,101.3,101.3,101.3,98.36,21.19,21.87,19.79,32.37,17.348
2015-04-12 14:40:16,31.77,5.078,4.982,101.3,101.3,101.3,98.27,21.15,21.84,19.69,32.29,17.216
2015-04-12 14:40:17,30.65,5.198,5.259,101.3,101.3,101.3,98.55,21.18,21.86,19.76,32.32,17.023
2015-04-12 14:40:18,30.31,5.357,5.28,101.3,101.3,101.3,98.91,21.19,21.88,19.77,32.33,17.547
2015-04-12 14:40:19,30.03,5.712,5.562,101.3,101.3,101.3,99.56,21.16,21.86,19.77,32.35,18.143
2015-04-12 14:40:20,29.96,5.811,5.72,101.3,101.3,101.3,100.08,21.15,21.86,19.77,32.32,18.661
2015-04-12 14:40:21,31.5,4.946,4.909,101.3,101.3,101.3,99.56,21.12,21.84,19.69,32.24,17.368
2015-04-12 14:40:22,30.22,5.178,5.233,101.3,101.3,101.3,99.69,21.18,21.87,19.79,32.32,17.124
2015-04-12 14:40:23,30.02,5.485,5.342,101.3,101.3,101.3,100.03,21.16,21.88,19.77,32.31,17.396
2015-04-12 14:40:24,31.56,5.148,4.757,101.3,101.3,101.3,99.84,21.13,21.84,19.71,32.3,16.998
2015-04-12 14:40:25,30.19,5.462,5.18,101.3,101.3,101.3,99.81,21.16,21.87,19.77,32.28,16.931
2015-04-12 14:40:26,30.06,5.877,5.295,101.3,101.3,101.3,100.03,21.15,21.86,19.76,32.31,17.259
2015-04-12 14:40:27,30.12,6.222,5.247,101.3,101.3,101.3,100.25,21.13,21.86,19.75,32.32,17.645
2015-04-12 14:40:28,30.01,6.302,5.282,101.3,101.3,101.3,100.22,21.13,21.87,19.74,32.32,17.442
2015-04-12 14:40:29,30.33,6.093,5.128,101.3,101.3,101.3,100.04,21.13,21.85,19.74,32.28,17.048
2015-04-12 14:40:30,30.38,5.883,4.996,101.3,101.3,101.3,99.86,21.13,21.88,19.73,32.31,16.421
2015-04-12 14:40:31,30.29,5.871,4.937,101.3,101.3,101.3,99.83,21.13,21.89,19.74,32.28,16.317
2015-04-12 14:40:32,31.33,4.966,4.277,101.3,101.3,101.3,99.2,21.13,21.88,19.69,32.22,15.115
2015-04-12 14:40:33,30.67,5.027,4.531,101.3,101.3,101.3,99.18,21.17,21.93,19.76,32.31,14.748
2015-04-12 14:40:34,30.64,4.916,4.64,101.3,101.3,101.3,99.0,21.18,21.92,19.74,32.28,14.606
2015-04-12 14:40:35,30.83,4.605,4.799,101.3,101.3,101.3,98.92,21.17,21.92,19.74,32.29,14.486
2015-04-12 14:40:36,30.92,4.119,4.508,101.3,101.3,101.3,98.48,21.19,21.94,19.74,32.26,13.656
2015-04-12 14:40:37,31.17,3.596,4.615,101.3,101.3,101.3,98.09,21.23,21.92,19.74,32.27,13.035
2015-04-12 14:40:38,31.21,3.021,4.899,101.3,101.3,101.3,97.81,21.27,21.91,19.73,32.28,13.469
2015-04-12 14:40:39,31.17,2.731,4.943,101.3,101.3,101.3,97.65,21.31,21.94,19.74,32.3,14.056
2015-04-12 14:40:40,31.35,4.506,4.914,101.3,101.3,101.3,97.33,21.19,21.95,19.72,32.27,14.213
2015-04-12 14:40:41,31.43,4.736,4.743,101.3,101.3,101.3,97.07,21.22,21.96,19.72,32.28,14.542
2015-04-12 14:40:42,31.53,4.748,5.087,101.3,101.3,101.3,96.93,21.22,21.94,19.7,32.28,14.762
2015-04-12 14:40:43,31.45,4.997,5.099,101.3,101.3,101.3,96.84,21.22,21.93,19.72,32.27,14.814
2015-04-12 14:40:44,31.26,5.177,4.86,101.3,101.3,101.3,96.97,21.21,21.98,19.71,32.3,15.653
2015-04-12 14:40:45,31.3,5.087,5.072,101.3,101.3,101.3,96.89,21.21,21.95,19.69,32.3,15.591
2015-04-12 14:40:46,31.06,5.014,4.971,101.3,101.3,101.3,97.33,21.21,21.95,19.7,32.31,16.473
2015-04-12 14:40:47,30.9,5.24,4.941,101.3,101.3,101.3,97.79,21.19,21.95,19.7,32.3,16.645
2015-04-12 14:40:48,30.77,5.347,5.151,101.3,101.3,101.3,98.12,21.19,21.89,19.71,32.32,17.289
2015-04-12 14:40:49,31.27,4.715,4.88,101.3,101.3,101.3,97.55,21.18,21.93,19.67,32.28,15.988
2015-04-12 14:40:50,30.58,5.112,4.978,101.3,101.3,101.3,97.82,21.19,21.95,19.69,32.33,16.316
2015-04-12 14:40:51,31.59,4.727,4.988,101.3,101.3,101.3,97.47,21.18,21.94,19.66,32.27,15.925
2015-04-12 14:40:52,31.34,4.88,5.014,101.3,101.3,101.3,97.18,21.21,21.95,19.7,32.28,15.177
2015-04-12 14:40:53,31.51,5.25,5.085,101.3,101.3,101.3,96.98,21.22,21.94,19.66,32.29,15.412
