,hnu
2015-04-12 15:00:44,3.0
2015-04-12 15:00:45,3.0
2015-04-12 15:00:46,3.0
2015-04-12 15:00:47,3.0
2015-04-12 15:00:48,3.0
2015-04-12 15:00:49,3.0
2015-04-12 15:00:50,3.0
2015-04-12 15:00:51,3.0
2015-04-12 15:00:52,3.0
2015-04-12 15:00:53,3.0
2015-04-12 15:00:54,3.0
2015-04-12 15:00:55,3.0
2015-04-12 15:00:56,3.0
2015-04-12 15:00:57,3.0
2015-04-12 15:00:58,3.0
2015-04-12 15:00:59,3.0
2015-04-12 15:01:00,3.0
2015-04-12 15:01:01,3.0
2015-04-12 15:01:02,3.0
2015-04-12 15:01:03,3.0
2015-04-12 15:01:04,3.0
2015-04-12 15:01:05,3.0
2015-04-12 15:01:06,3.0
2015-04-12 15:01:07,3.0
2015-04-12 15:01:08,3.0
2015-04-12 15:01:09,3.0
2015-04-12 15:01:10,3.0
2015-04-12 15:01:11,3.0
2015-04-12 15:01:12,3.1
2015-04-12 15:01:13,3.1
2015-04-12 15:01:14,3.2
2015-04-12 15:01:15,3.3
2015-04-12 15:01:16,3.3
2015-04-12 15:01:17,3.4
2015-04-12 15:01:18,3.4
2015-04-12 15:01:19,3.5
2015-04-12 15:01:20,3.5
2015-04-12 15:01:21,3.6
2015-04-12 15:01:22,3.6
2015-04-12 15:01:23,3.6
2015-04-12 15:01:24,3.6
2015-04-12 15:01:25,3.7
2015-04-12 15:01:26,3.7
2015-04-12 15:01:27,3.7
2015-04-12 15:01:28,3.7
2015-04-12 15:01:29,3.7
2015-04-12 15:01:30,3.7
2015-04-12 15:01:31,3.7
2015-04-12 15:01:32,3.7
2015-04-12 15:01:33,3.7
2015-04-12 15:01:34,3.7
2015-04-12 15:01:35,3.7
2015-04-12 15:01:36,3.6
2015-04-12 15:01:37,3.5
2015-04-12 15:01:38,3.5
2015-04-12 15:01:39,3.4
2015-04-12 15:01:40,3.4
2015-04-12 15:01:41,3.3
2015-04-12 15:01:42,3.3
2015-04-12 15:01:43,3.3
2015-04-12 15:01:44,3.2
2015-04-12 15:01:45,3.2
2015-04-12 15:01:46,3.2
2015-04-12 15:01:47,3.1
2015-04-12 15:01:48,3.1
2015-04-12 15:01:49,3.1
2015-04-12 15:01:50,3.1
2015-04-12 15:01:51,3.1
2015-04-12 15:01:52,3.1
2015-04-12 15:01:53,3.1
2015-04-12 15:01:54,3.1
2015-04-12 15:01:55,3.2
2015-04-12 15:01:56,3.2
2015-04-12 15:01:57,3.3
2015-04-12 15:01:58,3.3
2015-04-12 15:01:59,3.4
2015-04-12 15:02:00,3.4
2015-04-12 15:02:01,3.4
2015-04-12 15:02:02,3.5
2015-04-12 15:02:03,3.5
2015-04-12 15:02:04,3.5
2015-04-12 15:02:05,3.6
2015-04-12 15:02:06,3.6
2015-04-12 15:02:07,3.6
2015-04-12 15:02:08,3.6
2015-04-12 15:02:09,3.6
2015-04-12 15:02:10,3.6
2015-04-12 15:02:11,3.7
2015-04-12 15:02:12,3.7
2015-04-12 15:02:13,3.7
2015-04-12 15:02:14,3.7
2015-04-12 15:02:15,3.7
2015-04-12 15:02:16,3.7
2015-04-12 15:02:17,3.7
2015-04-12 15:02:18,3.7
2015-04-12 15:02:19,3.7
2015-04-12 15:02:20,3.7
2015-04-12 15:02:21,3.7
2015-04-12 15:02:22,3.7
2015-04-12 15:02:23,3.7
2015-04-12 15:02:24,3.7
2015-04-12 15:02:25,3.7
2015-04-12 15:02:26,3.7
2015-04-12 15:02:27,3.7
2015-04-12 15:02:28,3.7
2015-04-12 15:02:29,3.7
2015-04-12 15:02:30,3.7
2015-04-12 15:02:31,3.7
2015-04-12 15:02:32,3.7
2015-04-12 15:02:33,3.7
2015-04-12 15:02:34,3.7
2015-04-12 15:02:35,3.7
2015-04-12 15:02:36,3.7
2015-04-12 15:02:37,3.7
2015-04-12 15:02:38,3.7
2015-04-12 15:02:39,3.7
2015-04-12 15:02:40,3.7
2015-04-12 15:02:41,3.7
2015-04-12 15:02:42,3.7
2015-04-12 15:02:43,3.7
2015-04-12 15:02:44,3.7
2015-04-12 15:02:45,3.7
2015-04-12 15:02:46,3.7
2015-04-12 15:02:47,3.7
2015-04-12 15:02:48,3.7
2015-04-12 15:02:49,3.7
2015-04-12 15:02:50,3.7
2015-04-12 15:02:51,3.7
2015-04-12 15:02:52,3.7
2015-04-12 15:02:53,3.7
2015-04-12 15:02:54,3.7
2015-04-12 15:02:55,3.7
2015-04-12 15:02:56,3.7
2015-04-12 15:02:57,3.7
2015-04-12 15:02:58,3.7
2015-04-12 15:02:59,3.7
2015-04-12 15:03:00,3.7
2015-04-12 15:03:01,3.7
2015-04-12 15:03:02,3.7
2015-04-12 15:03:03,3.7
2015-04-12 15:03:04,3.7
2015-04-12 15:03:05,3.7
2015-04-12 15:03:06,3.7
2015-04-12 15:03:07,3.7
2015-04-12 15:03:08,3.7
2015-04-12 15:03:09,3.7
2015-04-12 15:03:10,3.7
2015-04-12 15:03:11,3.7
2015-04-12 15:03:12,3.6
2015-04-12 15:03:13,3.5
2015-04-12 15:03:14,3.5
2015-04-12 15:03:15,3.4
2015-04-12 15:03:16,3.3
2015-04-12 15:03:17,3.3
2015-04-12 15:03:18,3.3
2015-04-12 15:03:19,3.3
2015-04-12 15:03:20,3.3
2015-04-12 15:03:21,3.3
2015-04-12 15:03:22,3.3
2015-04-12 15:03:23,3.3
2015-04-12 15:03:24,3.4
2015-04-12 15:03:25,3.4
2015-04-12 15:03:26,3.5
2015-04-12 15:03:27,3.5
2015-04-12 15:03:28,3.6
2015-04-12 15:03:29,3.6
2015-04-12 15:03:30,3.6
2015-04-12 15:03:31,3.7
2015-04-12 15:03:32,3.7
2015-04-12 15:03:33,3.7
2015-04-12 15:03:34,3.7
2015-04-12 15:03:35,3.7
2015-04-12 15:03:36,3.7
2015-04-12 15:03:37,3.7
2015-04-12 15:03:38,3.7
2015-04-12 15:03:39,3.7
2015-04-12 15:03:40,3.7
2015-04-12 15:03:41,3.7
2015-04-12 15:03:42,3.7
2015-04-12 15:03:43,3.7
2015-04-12 15:03:44,3.7
2015-04-12 15:03:45,3.7
2015-04-12 15:03:46,3.7
2015-04-12 15:03:47,3.7
2015-04-12 15:03:48,3.7
2015-04-12 15:03:49,3.7
2015-04-12 15:03:50,3.7
2015-04-12 15:03:51,3.7
2015-04-12 15:03:52,3.7
2015-04-12 15:03:53,3.7
2015-04-12 15:03:54,3.7
2015-04-12 15:03:55,3.7
2015-04-12 15:03:56,3.7
2015-04-12 15:03:57,3.7
2015-04-12 15:03:58,3.7
2015-04-12 15:03:59,3.7
2015-04-12 15:04:00,3.7
2015-04-12 15:04:01,3.8
2015-04-12 15:04:02,3.8
2015-04-12 15:04:03,3.8
2015-04-12 15:04:04,3.7
2015-04-12 15:04:05,3.7
2015-04-12 15:04:06,3.7
2015-04-12 15:04:07,3.7
2015-04-12 15:04:08,3.7
2015-04-12 15:04:09,3.7
2015-04-12 15:04:10,3.7
2015-04-12 15:04:11,3.7
2015-04-12 15:04:12,3.7
2015-04-12 15:04:13,3.7
2015-04-12 15:04:14,3.7
2015-04-12 15:04:15,3.7
2015-04-12 15:04:16,3.7
2015-04-12 15:04:17,3.7
2015-04-12 15:04:18,3.7
2015-04-12 15:04:19,3.7
2015-04-12 15:04:20,3.7
2015-04-12 15:04:21,3.7
2015-04-12 15:04:22,3.7
2015-04-12 15:04:23,3.7
2015-04-12 15:04:24,3.7
2015-04-12 15:04:25,3.8
2015-04-12 15:04:26,3.8
2015-04-12 15:04:27,3.8
2015-04-12 15:04:28,3.8
2015-04-12 15:04:29,3.8
2015-04-12 15:04:30,3.8
2015-04-12 15:04:31,3.8
2015-04-12 15:04:32,3.8
2015-04-12 15:04:33,3.8
2015-04-12 15:04:34,3.8
2015-04-12 15:04:35,3.8
2015-04-12 15:04:36,3.8
2015-04-12 15:04:37,3.8
2015-04-12 15:04:38,3.8
2015-04-12 15:04:39,3.8
2015-04-12 15:04:40,3.8
2015-04-12 15:04:41,3.8
2015-04-12 15:04:42,3.8
2015-04-12 15:04:43,3.8
2015-04-12 15:04:44,3.8
2015-04-12 15:04:45,3.8
2015-04-12 15:04:46,3.8
2015-04-12 15:04:47,3.8
2015-04-12 15:04:48,3.7
2015-04-12 15:04:49,3.8
2015-04-12 15:04:50,3.8
2015-04-12 15:04:51,3.8
2015-04-12 15:04:52,3.8
2015-04-12 15:04:53,3.8
2015-04-12 15:04:54,3.8
2015-04-12 15:04:55,3.8
2015-04-12 15:04:56,3.8
2015-04-12 15:04:57,3.8
2015-04-12 15:04:58,3.8
2015-04-12 15:04:59,3.8
2015-04-12 15:05:00,3.8
2015-04-12 15:05:01,3.8
2015-04-12 15:05:02,3.8
2015-04-12 15:05:03,3.8
2015-04-12 15:05:04,3.8
2015-04-12 15:05:05,3.8
2015-04-12 15:05:06,3.8
2015-04-12 15:05:07,3.8
2015-04-12 15:05:08,3.8
2015-04-12 15:05:09,3.8
2015-04-12 15:05:10,3.8
2015-04-12 15:05:11,3.8
2015-04-12 15:05:12,3.8
2015-04-12 15:05:13,3.8
2015-04-12 15:05:14,3.8
2015-04-12 15:05:15,3.8
2015-04-12 15:05:16,3.8
2015-04-12 15:05:17,3.8
2015-04-12 15:05:18,3.8
2015-04-12 15:05:19,3.8
2015-04-12 15:05:20,3.8
2015-04-12 15:05:21,3.8
2015-04-12 15:05:22,3.8
2015-04-12 15:05:23,3.8
2015-04-12 15:05:24,3.8
2015-04-12 15:05:25,3.8
2015-04-12 15:05:26,3.7
2015-04-12 15:05:27,3.7
2015-04-12 15:05:28,3.6
2015-04-12 15:05:29,3.6
2015-04-12 15:05:30,3.5
2015-04-12 15:05:31,3.5
2015-04-12 15:05:32,3.4
2015-04-12 15:05:33,3.4
2015-04-12 15:05:34,3.3
2015-04-12 15:05:35,3.3
2015-04-12 15:05:36,3.3
2015-04-12 15:05:37,3.3
2015-04-12 15:05:38,3.2
2015-04-12 15:05:39,3.2
2015-04-12 15:05:40,3.2
2015-04-12 15:05:41,3.2
2015-04-12 15:05:42,3.2
2015-04-12 15:05:43,3.2
2015-04-12 15:05:44,3.2
2015-04-12 15:05:45,3.2
2015-04-12 15:05:46,3.3
2015-04-12 15:05:47,3.3
2015-04-12 15:05:48,3.4
2015-04-12 15:05:49,3.4
2015-04-12 15:05:50,3.4
2015-04-12 15:05:51,3.4
2015-04-12 15:05:52,3.4
2015-04-12 15:05:53,3.4
2015-04-12 15:05:54,3.4
2015-04-12 15:05:55,3.4
2015-04-12 15:05:56,3.4
2015-04-12 15:05:57,3.4
2015-04-12 15:05:58,3.4
2015-04-12 15:05:59,3.5
2015-04-12 15:06:00,3.5
2015-04-12 15:06:01,3.5
2015-04-12 15:06:02,3.5
2015-04-12 15:06:03,3.6
2015-04-12 15:06:04,3.6
2015-04-12 15:06:05,3.6
2015-04-12 15:06:06,3.6
2015-04-12 15:06:07,3.6
2015-04-12 15:06:08,3.6
2015-04-12 15:06:09,3.7
2015-04-12 15:06:10,3.7
2015-04-12 15:06:11,3.7
2015-04-12 15:06:12,3.7
2015-04-12 15:06:13,3.7
2015-04-12 15:06:14,3.7
2015-04-12 15:06:15,3.7
2015-04-12 15:06:16,3.7
2015-04-12 15:06:17,3.7
2015-04-12 15:06:18,3.7
2015-04-12 15:06:19,3.7
2015-04-12 15:06:20,3.7
2015-04-12 15:06:21,3.8
2015-04-12 15:06:22,3.8
2015-04-12 15:06:23,3.8
2015-04-12 15:06:24,3.8
2015-04-12 15:06:25,3.8
2015-04-12 15:06:26,3.8
2015-04-12 15:06:27,3.9
2015-04-12 15:06:28,3.9
2015-04-12 15:06:29,3.9
2015-04-12 15:06:30,3.9
2015-04-12 15:06:31,3.9
2015-04-12 15:06:32,3.9
2015-04-12 15:06:33,3.9
2015-04-12 15:06:34,3.9
2015-04-12 15:06:35,4.0
2015-04-12 15:06:36,3.9
2015-04-12 15:06:37,3.9
2015-04-12 15:06:38,3.9
2015-04-12 15:06:39,3.9
2015-04-12 15:06:40,3.9
2015-04-12 15:06:41,3.9
2015-04-12 15:06:42,3.9
2015-04-12 15:06:43,3.9
2015-04-12 15:06:44,3.9
2015-04-12 15:06:45,3.9
2015-04-12 15:06:46,3.9
2015-04-12 15:06:47,3.9
2015-04-12 15:06:48,3.9
2015-04-12 15:06:49,3.9
2015-04-12 15:06:50,3.9
2015-04-12 15:06:51,3.9
2015-04-12 15:06:52,3.8
2015-04-12 15:06:53,3.8
2015-04-12 15:06:54,3.8
2015-04-12 15:06:55,3.8
2015-04-12 15:06:56,3.8
2015-04-12 15:06:57,3.8
2015-04-12 15:06:58,3.8
2015-04-12 15:06:59,3.8
2015-04-12 15:07:00,3.8
2015-04-12 15:07:01,3.8
2015-04-12 15:07:02,3.8
2015-04-12 15:07:03,3.8
2015-04-12 15:07:04,3.8
2015-04-12 15:07:05,3.8
2015-04-12 15:07:06,3.8
2015-04-12 15:07:07,3.8
2015-04-12 15:07:08,3.8
2015-04-12 15:07:09,3.8
2015-04-12 15:07:10,3.8
2015-04-12 15:07:11,3.8
2015-04-12 15:07:12,3.8
2015-04-12 15:07:13,3.8
2015-04-12 15:07:14,3.8
2015-04-12 15:07:15,3.8
2015-04-12 15:07:16,3.8
2015-04-12 15:07:17,3.8
2015-04-12 15:07:18,3.8
2015-04-12 15:07:19,3.8
2015-04-12 15:07:20,3.8
2015-04-12 15:07:21,3.8
2015-04-12 15:07:22,3.8
2015-04-12 15:07:23,3.8
2015-04-12 15:07:24,3.8
2015-04-12 15:07:25,3.8
2015-04-12 15:07:26,3.8
2015-04-12 15:07:27,3.8
2015-04-12 15:07:28,3.8
2015-04-12 15:07:29,3.8
2015-04-12 15:07:30,3.8
2015-04-12 15:07:31,3.8
2015-04-12 15:07:32,3.8
2015-04-12 15:07:33,3.8
2015-04-12 15:07:34,3.8
2015-04-12 15:07:35,3.8
2015-04-12 15:07:36,3.8
2015-04-12 15:07:37,3.8
2015-04-12 15:07:38,3.8
2015-04-12 15:07:39,3.8
2015-04-12 15:07:40,3.8
2015-04-12 15:07:41,3.8
2015-04-12 15:07:42,3.8
2015-04-12 15:07:43,3.8
2015-04-12 15:07:44,3.8
2015-04-12 15:07:45,3.8
2015-04-12 15:07:46,3.8
2015-04-12 15:07:47,3.8
2015-04-12 15:07:48,3.8
2015-04-12 15:07:49,3.8
2015-04-12 15:07:50,3.8
2015-04-12 15:07:51,3.8
2015-04-12 15:07:52,3.8
2015-04-12 15:07:53,3.8
2015-04-12 15:07:54,3.8
2015-04-12 15:07:55,3.8
2015-04-12 15:07:56,3.8
2015-04-12 15:07:57,3.8
2015-04-12 15:07:58,3.8
2015-04-12 15:07:59,3.8
2015-04-12 15:08:00,3.8
2015-04-12 15:08:01,3.8
2015-04-12 15:08:02,3.8
2015-04-12 15:08:03,3.8
2015-04-12 15:08:04,3.7
2015-04-12 15:08:05,3.7
2015-04-12 15:08:06,3.7
2015-04-12 15:08:07,3.6
2015-04-12 15:08:08,3.6
2015-04-12 15:08:09,3.5
2015-04-12 15:08:10,3.5
2015-04-12 15:08:11,3.4
2015-04-12 15:08:12,3.4
2015-04-12 15:08:13,3.3
2015-04-12 15:08:14,3.3
2015-04-12 15:08:15,3.3
2015-04-12 15:08:16,3.3
2015-04-12 15:08:17,3.3
2015-04-12 15:08:18,3.3
2015-04-12 15:08:19,3.3
2015-04-12 15:08:20,3.3
2015-04-12 15:08:21,3.3
2015-04-12 15:08:22,3.3
2015-04-12 15:08:23,3.3
2015-04-12 15:08:24,3.3
2015-04-12 15:08:25,3.3
2015-04-12 15:08:26,3.3
2015-04-12 15:08:27,3.3
2015-04-12 15:08:28,3.3
2015-04-12 15:08:29,3.3
2015-04-12 15:08:30,3.3
2015-04-12 15:08:31,3.3
2015-04-12 15:08:32,3.3
2015-04-12 15:08:33,3.3
2015-04-12 15:08:34,3.3
2015-04-12 15:08:35,3.3
2015-04-12 15:08:36,3.3
2015-04-12 15:08:37,3.3
2015-04-12 15:08:38,3.4
2015-04-12 15:08:39,3.4
2015-04-12 15:08:40,3.4
2015-04-12 15:08:41,3.5
2015-04-12 15:08:42,3.6
2015-04-12 15:08:43,3.6
2015-04-12 15:08:44,3.7
2015-04-12 15:08:45,3.8
2015-04-12 15:08:46,3.8
2015-04-12 15:08:47,3.9
2015-04-12 15:08:48,3.9
2015-04-12 15:08:49,3.9
2015-04-12 15:08:50,4.0
2015-04-12 15:08:51,4.0
2015-04-12 15:08:52,4.1
2015-04-12 15:08:53,4.1
2015-04-12 15:08:54,4.2
2015-04-12 15:08:55,4.2
2015-04-12 15:08:56,4.2
2015-04-12 15:08:57,4.2
2015-04-12 15:08:58,4.2
2015-04-12 15:08:59,4.1
2015-04-12 15:09:00,4.0
2015-04-12 15:09:01,4.0
2015-04-12 15:09:02,3.9
2015-04-12 15:09:03,3.9
2015-04-12 15:09:04,3.8
2015-04-12 15:09:05,3.8
2015-04-12 15:09:06,3.8
2015-04-12 15:09:07,3.8
2015-04-12 15:09:08,3.9
2015-04-12 15:09:09,4.4
2015-04-12 15:09:10,4.5
2015-04-12 15:09:11,4.5
2015-04-12 15:09:12,4.4
2015-04-12 15:09:13,4.4
2015-04-12 15:09:14,4.4
2015-04-12 15:09:15,4.3
2015-04-12 15:09:16,4.3
2015-04-12 15:09:17,4.2
2015-04-12 15:09:18,4.1
2015-04-12 15:09:19,3.6
2015-04-12 15:09:20,3.6
2015-04-12 15:09:21,3.6
2015-04-12 15:09:22,3.6
2015-04-12 15:09:23,3.6
2015-04-12 15:09:24,3.6
2015-04-12 15:09:25,3.6
2015-04-12 15:09:26,3.7
2015-04-12 15:09:27,3.7
2015-04-12 15:09:28,3.7
2015-04-12 15:09:29,3.8
2015-04-12 15:09:30,3.8
2015-04-12 15:09:31,3.8
2015-04-12 15:09:32,3.9
2015-04-12 15:09:33,3.9
2015-04-12 15:09:34,3.9
2015-04-12 15:09:35,4.0
2015-04-12 15:09:36,4.0
2015-04-12 15:09:37,3.9
2015-04-12 15:09:38,3.9
2015-04-12 15:09:39,3.9
2015-04-12 15:09:40,3.9
2015-04-12 15:09:41,3.8
2015-04-12 15:09:42,3.8
2015-04-12 15:09:43,3.8
2015-04-12 15:09:44,3.7
2015-04-12 15:09:45,3.7
2015-04-12 15:09:46,3.7
2015-04-12 15:09:47,3.7
2015-04-12 15:09:48,3.7
2015-04-12 15:09:49,3.7
2015-04-12 15:09:50,3.7
2015-04-12 15:09:51,3.6
2015-04-12 15:09:52,3.6
2015-04-12 15:09:53,3.6
2015-04-12 15:09:54,3.5
2015-04-12 15:09:55,3.5
2015-04-12 15:09:56,3.5
2015-04-12 15:09:57,3.5
2015-04-12 15:09:58,3.4
2015-04-12 15:09:59,3.4
2015-04-12 15:10:00,3.4
2015-04-12 15:10:01,3.4
2015-04-12 15:10:02,3.4
2015-04-12 15:10:03,3.4
2015-04-12 15:10:04,3.4
2015-04-12 15:10:05,3.4
2015-04-12 15:10:06,3.4
2015-04-12 15:10:07,3.4
2015-04-12 15:10:08,3.4
2015-04-12 15:10:09,3.5
2015-04-12 15:10:10,3.5
2015-04-12 15:10:11,3.5
2015-04-12 15:10:12,3.5
2015-04-12 15:10:13,3.5
2015-04-12 15:10:14,3.5
2015-04-12 15:10:15,3.5
2015-04-12 15:10:16,3.5
2015-04-12 15:10:17,3.5
2015-04-12 15:10:18,3.5
2015-04-12 15:10:19,3.5
2015-04-12 15:10:20,3.5
2015-04-12 15:10:21,3.5
2015-04-12 15:10:22,3.4
2015-04-12 15:10:23,3.4
2015-04-12 15:10:24,3.4
2015-04-12 15:10:25,3.4
2015-04-12 15:10:26,3.4
2015-04-12 15:10:27,3.4
2015-04-12 15:10:28,3.3
2015-04-12 15:10:29,3.3
2015-04-12 15:10:30,3.3
2015-04-12 15:10:31,3.3
2015-04-12 15:10:32,3.3
2015-04-12 15:10:33,3.3
2015-04-12 15:10:34,3.3
2015-04-12 15:10:35,3.3
2015-04-12 15:10:36,3.3
2015-04-12 15:10:37,3.3
2015-04-12 15:10:38,3.3
2015-04-12 15:10:39,3.3
2015-04-12 15:10:40,3.3
2015-04-12 15:10:41,3.3
2015-04-12 15:10:42,3.3
2015-04-12 15:10:43,3.3
2015-04-12 15:10:44,3.3
2015-04-12 15:10:45,3.3
2015-04-12 15:10:46,3.4
2015-04-12 15:10:47,3.4
2015-04-12 15:10:48,3.4
2015-04-12 15:10:49,3.4
2015-04-12 15:10:50,3.4
2015-04-12 15:10:51,3.4
2015-04-12 15:10:52,3.4
2015-04-12 15:10:53,3.4
2015-04-12 15:10:54,3.4
2015-04-12 15:10:55,3.3
2015-04-12 15:10:56,3.3
2015-04-12 15:10:57,3.3
2015-04-12 15:10:58,3.3
2015-04-12 15:10:59,3.3
2015-04-12 15:11:00,3.3
2015-04-12 15:11:01,3.4
2015-04-12 15:11:02,3.3
2015-04-12 15:11:03,3.3
2015-04-12 15:11:04,3.4
2015-04-12 15:11:05,3.4
2015-04-12 15:11:06,3.4
2015-04-12 15:11:07,3.4
2015-04-12 15:11:08,3.4
2015-04-12 15:11:09,3.4
2015-04-12 15:11:10,3.4
2015-04-12 15:11:11,3.4
2015-04-12 15:11:12,3.4
2015-04-12 15:11:13,3.4
2015-04-12 15:11:14,3.4
2015-04-12 15:11:15,3.4
2015-04-12 15:11:16,3.4
2015-04-12 15:11:17,3.4
2015-04-12 15:11:18,3.4
2015-04-12 15:11:19,3.4
2015-04-12 15:11:20,3.4
2015-04-12 15:11:21,3.4
2015-04-12 15:11:22,3.4
2015-04-12 15:11:23,3.4
2015-04-12 15:11:24,3.4
2015-04-12 15:11:25,3.4
2015-04-12 15:11:26,3.4
2015-04-12 15:11:27,3.4
2015-04-12 15:11:28,3.4
2015-04-12 15:11:29,3.4
2015-04-12 15:11:30,3.4
2015-04-12 15:11:31,3.4
2015-04-12 15:11:32,3.4
2015-04-12 15:11:33,3.4
2015-04-12 15:11:34,3.4
2015-04-12 15:11:35,3.4
2015-04-12 15:11:36,3.4
2015-04-12 15:11:37,3.4
2015-04-12 15:11:38,3.4
2015-04-12 15:11:39,3.4
2015-04-12 15:11:40,3.4
2015-04-12 15:11:41,3.4
2015-04-12 15:11:42,3.4
2015-04-12 15:11:43,3.4
2015-04-12 15:11:44,3.4
2015-04-12 15:11:45,3.4
2015-04-12 15:11:46,3.3
2015-04-12 15:11:47,3.3
2015-04-12 15:11:48,3.3
2015-04-12 15:11:49,3.3
2015-04-12 15:11:50,3.4
2015-04-12 15:11:51,3.4
2015-04-12 15:11:52,3.4
2015-04-12 15:11:53,3.4
2015-04-12 15:11:54,3.4
2015-04-12 15:11:55,3.4
2015-04-12 15:11:56,3.4
2015-04-12 15:11:57,3.4
2015-04-12 15:11:58,3.4
2015-04-12 15:11:59,3.4
2015-04-12 15:12:00,3.4
2015-04-12 15:12:01,3.4
2015-04-12 15:12:02,3.4
2015-04-12 15:12:03,3.4
2015-04-12 15:12:04,3.4
2015-04-12 15:12:05,3.3
2015-04-12 15:12:06,3.3
2015-04-12 15:12:07,3.3
2015-04-12 15:12:08,3.4
2015-04-12 15:12:09,3.4
2015-04-12 15:12:10,3.4
2015-04-12 15:12:11,3.4
2015-04-12 15:12:12,3.4
2015-04-12 15:12:13,3.4
2015-04-12 15:12:14,3.4
2015-04-12 15:12:15,3.4
2015-04-12 15:12:16,3.4
2015-04-12 15:12:17,3.4
2015-04-12 15:12:18,3.4
2015-04-12 15:12:19,3.4
2015-04-12 15:12:20,3.4
2015-04-12 15:12:21,3.4
2015-04-12 15:12:22,3.4
2015-04-12 15:12:23,3.4
2015-04-12 15:12:24,3.4
2015-04-12 15:12:25,3.4
2015-04-12 15:12:26,3.4
2015-04-12 15:12:27,3.4
2015-04-12 15:12:28,3.4
2015-04-12 15:12:29,3.4
2015-04-12 15:12:30,3.4
2015-04-12 15:12:31,3.4
2015-04-12 15:12:32,3.4
2015-04-12 15:12:33,3.4
2015-04-12 15:12:34,3.4
2015-04-12 15:12:35,3.4
2015-04-12 15:12:36,3.4
2015-04-12 15:12:37,3.4
2015-04-12 15:12:38,3.4
2015-04-12 15:12:39,3.4
2015-04-12 15:12:40,3.4
2015-04-12 15:12:41,3.4
2015-04-12 15:12:42,3.4
2015-04-12 15:12:43,3.4
2015-04-12 15:12:44,3.4
2015-04-12 15:12:45,3.4
2015-04-12 15:12:46,3.4
2015-04-12 15:12:47,3.4
2015-04-12 15:12:48,3.4
2015-04-12 15:12:49,3.4
2015-04-12 15:12:50,3.4
2015-04-12 15:12:51,3.4
2015-04-12 15:12:52,3.4
2015-04-12 15:12:53,3.4
2015-04-12 15:12:54,3.4
2015-04-12 15:12:55,3.4
2015-04-12 15:12:56,3.4
2015-04-12 15:12:57,3.4
2015-04-12 15:12:58,3.4
2015-04-12 15:12:59,3.4
2015-04-12 15:13:00,3.4
2015-04-12 15:13:01,3.4
2015-04-12 15:13:02,3.4
2015-04-12 15:13:03,3.4
2015-04-12 15:13:04,3.4
2015-04-12 15:13:05,3.4
2015-04-12 15:13:06,3.4
2015-04-12 15:13:07,3.4
2015-04-12 15:13:08,3.4
2015-04-12 15:13:09,3.4
2015-04-12 15:13:10,3.4
2015-04-12 15:13:11,3.4
2015-04-12 15:13:12,3.4
2015-04-12 15:13:13,3.4
2015-04-12 15:13:14,3.4
2015-04-12 15:13:15,3.4
2015-04-12 15:13:16,3.4
2015-04-12 15:13:17,3.5
2015-04-12 15:13:18,3.5
2015-04-12 15:13:19,3.5
2015-04-12 15:13:20,3.5
2015-04-12 15:13:21,3.5
2015-04-12 15:13:22,3.5
2015-04-12 15:13:23,3.4
2015-04-12 15:13:24,3.5
2015-04-12 15:13:25,3.5
2015-04-12 15:13:26,3.5
2015-04-12 15:13:27,3.5
2015-04-12 15:13:28,3.5
2015-04-12 15:13:29,3.5
2015-04-12 15:13:30,3.5
2015-04-12 15:13:31,3.5
2015-04-12 15:13:32,3.5
2015-04-12 15:13:33,3.5
2015-04-12 15:13:34,3.5
2015-04-12 15:13:35,3.5
2015-04-12 15:13:36,3.5
2015-04-12 15:13:37,3.5
2015-04-12 15:13:38,3.5
2015-04-12 15:13:39,3.5
2015-04-12 15:13:40,3.5
2015-04-12 15:13:41,3.5
2015-04-12 15:13:42,3.5
2015-04-12 15:13:43,3.5
2015-04-12 15:13:44,3.5
2015-04-12 15:13:45,3.5
2015-04-12 15:13:46,3.5
2015-04-12 15:13:47,4.0
2015-04-12 15:13:48,4.8
2015-04-12 15:13:49,5.9
2015-04-12 15:13:50,7.4
2015-04-12 15:13:51,8.1
2015-04-12 15:13:52,9.5
2015-04-12 15:13:53,10.1
2015-04-12 15:13:54,10.7
2015-04-12 15:13:55,10.7
2015-04-12 15:13:56,10.6
2015-04-12 15:13:57,10.0
2015-04-12 15:13:58,9.3
2015-04-12 15:13:59,8.4
2015-04-12 15:14:00,7.7
2015-04-12 15:14:01,7.3
2015-04-12 15:14:02,6.7
2015-04-12 15:14:03,6.2
2015-04-12 15:14:04,6.2
2015-04-12 15:14:05,6.2
2015-04-12 15:14:06,5.6
2015-04-12 15:14:07,5.5
2015-04-12 15:14:08,5.4
2015-04-12 15:14:09,5.0
2015-04-12 15:14:10,5.0
2015-04-12 15:14:11,4.9
2015-04-12 15:14:12,4.8
2015-04-12 15:14:13,4.8
2015-04-12 15:14:14,4.7
2015-04-12 15:14:15,4.6
2015-04-12 15:14:16,4.6
2015-04-12 15:14:17,4.5
2015-04-12 15:14:18,4.5
2015-04-12 15:14:19,4.4
2015-04-12 15:14:20,4.4
2015-04-12 15:14:21,4.3
2015-04-12 15:14:22,4.2
2015-04-12 15:14:23,4.2
2015-04-12 15:14:24,4.1
2015-04-12 15:14:25,4.1
2015-04-12 15:14:26,4.0
