,testo_NO2ppm,testo_NOppm,testo_O2percent,testo_Pabs_hPa2,testo_Pump_Lmin,testo_SO2ppm,testo_Ta_C,testo_Tf_C
2015-04-12 14:53:20,4.5,93.7,19.3,964.0,1.15,0.0,26.9,27.7
2015-04-12 14:53:21,4.7,104.3,19.24,964.0,1.15,0.0,26.9,27.7
2015-04-12 14:53:22,4.7,104.3,19.24,964.0,1.155,0.0,26.9,27.7
2015-04-12 14:53:23,4.7,104.3,19.24,964.0,1.16,0.0,26.9,27.7
2015-04-12 14:53:24,4.7,121.0,19.15,964.0,1.16,0.0,26.9,27.7
2015-04-12 14:53:25,5.1,121.0,19.15,964.0,1.16,0.0,26.9,27.6
2015-04-12 14:53:26,5.5,121.0,19.03,964.0,1.16,0.0,26.9,27.6
2015-04-12 14:53:27,5.5,140.8,19.03,964.0,1.16,0.0,27.0,27.6
2015-04-12 14:53:28,5.5,143.15,19.04,964.0,1.145,0.0,27.0,27.6
2015-04-12 14:53:29,5.5,145.5,19.05,964.0,1.13,0.0,27.0,27.6
2015-04-12 14:53:30,5.5,145.5,19.05,964.0,1.11,0.0,27.0,27.6
2015-04-12 14:53:31,5.5,145.5,19.05,964.0,1.11,0.0,27.0,27.6
2015-04-12 14:53:32,5.7,135.3,19.04,964.0,1.11,0.0,27.0,27.7
2015-04-12 14:53:33,5.7,135.3,19.0,964.0,1.12,0.0,27.0,27.7
2015-04-12 14:53:34,5.9,128.35,19.0,964.0,1.12,0.0,27.0,27.7
2015-04-12 14:53:35,6.1,121.4,19.0,964.0,1.12,0.0,27.0,27.7
2015-04-12 14:53:36,6.1,121.4,19.0,964.0,1.13,0.0,27.0,27.7
2015-04-12 14:53:37,6.1,105.2,19.05,964.0,1.13,0.0,27.0,27.7
2015-04-12 14:53:38,6.3,105.2,19.05,964.0,1.15,0.0,27.0,27.7
2015-04-12 14:53:39,5.9,83.4,19.48,964.0,1.15,0.0,27.0,27.8
2015-04-12 14:53:40,5.9,83.4,19.48,963.9,1.15,0.0,27.0,27.8
2015-04-12 14:53:41,5.9,83.4,19.48,963.8,1.15,0.0,27.0,27.8
2015-04-12 14:53:42,5.9,55.9,20.16,963.8,1.16,0.0,27.0,27.8
2015-04-12 14:53:43,4.7,55.9,20.16,963.8,1.16,0.0,27.1,27.7
2015-04-12 14:53:44,3.6,55.9,20.16,963.8,1.16,0.0,27.1,27.7
2015-04-12 14:53:45,3.6,34.2,20.7,963.8,1.16,0.0,27.1,27.7
2015-04-12 14:53:46,3.6,34.2,20.685,963.8,1.16,0.0,27.1,27.7
2015-04-12 14:53:47,3.6,34.2,20.67,963.8,1.16,0.0,27.1,27.7
2015-04-12 14:53:48,3.0,39.3,20.67,963.8,1.16,0.0,27.0,27.8
2015-04-12 14:53:49,3.0,39.3,20.67,963.8,1.16,0.0,27.0,27.8
2015-04-12 14:53:50,3.4,88.5,19.97,963.8,1.16,0.0,27.0,27.8
2015-04-12 14:53:51,3.4,88.5,19.21,963.8,1.16,0.0,27.0,27.8
2015-04-12 14:53:52,4.05,121.35,19.21,963.8,1.16,0.0,27.0,27.75
2015-04-12 14:53:53,4.7,154.2,19.21,963.8,1.16,0.0,27.0,27.7
2015-04-12 14:53:54,4.7,154.2,19.21,963.8,1.16,0.0,27.0,27.7
2015-04-12 14:53:55,4.7,198.1,18.8,963.8,1.16,0.0,27.0,27.8
2015-04-12 14:53:56,6.1,198.1,18.8,963.8,1.16,0.0,27.0,27.8
2015-04-12 14:53:57,6.7,212.8,18.65,963.8,1.16,0.0,27.0,27.8
2015-04-12 14:53:58,6.7,212.8,18.65,963.8,1.16,0.0,27.0,27.75
2015-04-12 14:53:59,6.7,212.8,18.65,963.8,1.16,0.0,27.0,27.7
2015-04-12 14:54:00,6.7,212.8,18.6,963.8,1.16,0.0,27.0,27.7
2015-04-12 14:54:01,7.3,215.8,18.6,963.6,1.15,0.0,27.1,27.7
2015-04-12 14:54:02,7.9,215.8,18.6,963.6,1.15,0.0,27.1,27.7
2015-04-12 14:54:03,7.9,221.7,18.58,963.6,1.15,0.0,27.1,27.7
2015-04-12 14:54:04,7.9,221.7,18.575,963.6,1.15,0.0,27.1,27.7
2015-04-12 14:54:05,7.9,221.7,18.57,963.6,1.15,0.0,27.1,27.7
2015-04-12 14:54:06,8.1,224.2,18.57,963.6,1.15,1.0,27.1,27.8
2015-04-12 14:54:07,8.1,224.2,18.57,963.6,1.16,1.0,27.0,27.8
2015-04-12 14:54:08,8.1,216.1,18.58,963.6,1.16,0.0,27.0,27.8
2015-04-12 14:54:09,8.1,216.1,18.58,963.6,1.16,0.0,27.0,27.8
2015-04-12 14:54:10,7.9,208.25,18.61,963.6,1.16,0.0,27.0,27.8
2015-04-12 14:54:11,7.7,200.4,18.64,963.6,1.16,0.0,27.0,27.8
2015-04-12 14:54:12,7.7,200.4,18.64,962.6,1.16,0.0,27.1,27.7
2015-04-12 14:54:13,7.7,200.4,18.75,962.6,1.16,0.0,27.2,27.7
2015-04-12 14:54:14,7.1,183.1,18.75,962.6,1.15,0.0,27.2,27.7
2015-04-12 14:54:15,6.5,173.0,18.8,962.6,1.15,0.0,27.2,27.7
2015-04-12 14:54:16,6.5,173.0,18.8,962.6,1.15,0.0,27.2,27.75
2015-04-12 14:54:17,6.5,173.0,18.8,962.6,1.15,0.0,27.2,27.8
2015-04-12 14:54:18,6.5,173.0,18.72,962.6,1.13,0.0,27.2,27.8
2015-04-12 14:54:19,6.5,178.3,18.72,962.6,1.14,0.0,27.1,27.8
2015-04-12 14:54:20,6.5,178.3,18.72,962.6,1.14,0.0,27.1,27.8
2015-04-12 14:54:21,6.9,196.3,18.62,962.6,1.14,0.0,27.1,27.9
2015-04-12 14:54:22,6.9,196.3,18.62,962.6,1.145,0.0,27.1,27.9
2015-04-12 14:54:23,6.9,196.3,18.62,962.6,1.15,0.0,27.1,27.9
2015-04-12 14:54:24,7.1,212.2,18.59,962.6,1.15,0.0,27.1,27.9
2015-04-12 14:54:25,7.1,212.2,18.59,962.6,1.15,0.0,27.1,27.9
2015-04-12 14:54:26,7.1,212.2,18.82,962.6,1.15,0.0,27.1,27.9
2015-04-12 14:54:27,7.1,206.4,18.82,962.6,1.14,0.0,27.1,27.9
2015-04-12 14:54:28,6.6,187.1,19.105,962.6,1.14,0.0,27.1,27.9
2015-04-12 14:54:29,6.1,167.8,19.39,962.6,1.14,0.0,27.1,27.9
2015-04-12 14:54:30,6.1,167.8,19.39,962.6,1.12,0.0,27.2,27.9
2015-04-12 14:54:31,6.1,167.8,19.71,962.6,1.12,0.0,27.1,27.9
2015-04-12 14:54:32,5.1,129.1,19.71,962.6,1.11,0.0,27.1,27.9
2015-04-12 14:54:33,5.1,127.1,19.5,962.1,1.11,0.0,27.1,27.9
2015-04-12 14:54:34,4.8,127.1,19.5,962.1,1.11,0.0,27.15,27.9
2015-04-12 14:54:35,4.5,127.1,19.5,962.1,1.11,0.0,27.2,27.9
2015-04-12 14:54:36,4.5,127.1,19.34,962.1,1.11,0.0,27.2,27.9
2015-04-12 14:54:37,4.3,135.8,19.34,962.1,1.11,0.0,27.2,27.9
2015-04-12 14:54:38,4.3,135.8,19.34,962.1,1.13,0.0,27.2,27.9
2015-04-12 14:54:39,3.9,124.9,19.53,962.1,1.13,0.0,27.2,27.9
2015-04-12 14:54:40,3.9,124.9,19.53,962.1,1.135,0.0,27.2,27.9
2015-04-12 14:54:41,3.9,124.9,19.53,962.1,1.14,0.0,27.2,27.9
2015-04-12 14:54:42,3.4,96.9,19.97,962.1,1.14,0.0,27.2,27.9
2015-04-12 14:54:43,3.4,96.9,19.97,962.1,1.15,0.0,27.2,27.9
2015-04-12 14:54:44,2.6,96.9,20.53,962.1,1.15,0.0,27.2,27.9
2015-04-12 14:54:45,2.6,63.1,20.53,962.1,1.15,0.0,27.2,27.9
2015-04-12 14:54:46,2.6,55.9,20.635,962.1,1.15,0.0,27.2,27.9
2015-04-12 14:54:47,2.6,48.7,20.74,962.1,1.15,0.0,27.2,27.9
2015-04-12 14:54:48,2.0,48.7,20.74,962.1,1.15,0.0,27.2,27.9
2015-04-12 14:54:49,2.0,48.7,20.34,962.1,1.15,0.0,27.2,27.8
2015-04-12 14:54:50,2.2,79.8,20.34,962.1,1.15,0.0,27.3,27.8
2015-04-12 14:54:51,2.2,127.4,19.63,962.1,1.15,0.0,27.3,27.8
2015-04-12 14:54:52,2.7,127.4,19.63,962.05,1.15,0.0,27.3,27.8
2015-04-12 14:54:53,3.2,127.4,19.63,962.0,1.15,0.0,27.3,27.8
2015-04-12 14:54:54,3.2,127.4,19.63,962.0,1.14,0.0,27.3,27.8
2015-04-12 14:54:55,4.3,156.4,19.13,962.0,1.14,0.0,27.3,27.9
2015-04-12 14:54:56,4.3,156.4,19.13,962.0,1.15,0.0,27.3,27.9
2015-04-12 14:54:57,4.7,165.7,19.04,962.0,1.15,0.0,27.3,28.0
2015-04-12 14:54:58,4.7,165.7,19.04,962.0,1.155,0.0,27.3,28.0
2015-04-12 14:54:59,4.7,165.7,19.04,962.0,1.16,0.0,27.3,28.0
2015-04-12 14:55:00,4.7,165.3,19.07,962.0,1.16,0.0,27.3,28.0
2015-04-12 14:55:01,4.9,165.3,19.07,962.0,1.16,0.0,27.3,28.0
2015-04-12 14:55:02,4.9,165.3,19.07,962.0,1.16,0.0,27.3,28.0
2015-04-12 14:55:03,4.9,162.4,19.07,962.0,1.16,0.0,27.3,28.0
2015-04-12 14:55:04,4.9,159.65,19.055,962.0,1.16,0.0,27.3,28.0
2015-04-12 14:55:05,4.9,156.9,19.04,962.0,1.16,0.0,27.3,28.0
2015-04-12 14:55:06,5.1,156.9,19.04,962.0,1.15,0.0,27.3,28.0
2015-04-12 14:55:07,5.1,156.9,19.04,962.0,1.15,0.0,27.3,28.0
2015-04-12 14:55:08,5.3,162.9,18.82,962.0,1.15,0.0,27.3,28.0
2015-04-12 14:55:09,5.3,162.9,18.63,962.0,1.15,0.0,27.3,28.0
2015-04-12 14:55:10,5.5,171.15,18.63,962.0,1.15,0.0,27.35,28.0
2015-04-12 14:55:11,5.7,179.4,18.63,962.0,1.15,0.0,27.4,28.0
2015-04-12 14:55:12,5.7,179.4,18.63,962.0,1.16,0.0,27.4,28.0
2015-04-12 14:55:13,6.1,191.4,18.59,962.0,1.16,0.0,27.3,28.0
2015-04-12 14:55:14,6.1,191.4,18.59,961.8,1.16,0.0,27.3,28.0
2015-04-12 14:55:15,6.3,190.2,18.65,961.8,1.16,0.0,27.3,27.9
2015-04-12 14:55:16,6.3,190.2,18.65,961.8,1.16,0.0,27.3,27.9
2015-04-12 14:55:17,6.3,190.2,18.65,961.8,1.16,0.0,27.3,27.9
2015-04-12 14:55:18,6.3,179.9,18.71,961.8,1.15,0.0,27.3,27.9
2015-04-12 14:55:19,6.1,179.9,18.71,961.8,1.15,0.0,27.3,27.9
2015-04-12 14:55:20,6.1,179.9,18.71,961.8,1.15,0.0,27.3,27.9
2015-04-12 14:55:21,6.1,174.0,18.7,961.8,1.15,0.0,27.3,27.9
2015-04-12 14:55:22,6.1,174.0,18.685,961.8,1.15,0.0,27.3,27.9
2015-04-12 14:55:23,6.1,174.0,18.67,961.8,1.15,0.0,27.3,27.9
2015-04-12 14:55:24,6.3,176.9,18.67,961.0,1.15,0.0,27.4,27.9
2015-04-12 14:55:25,6.3,176.9,18.67,961.0,1.15,0.0,27.4,27.9
2015-04-12 14:55:26,5.9,178.1,18.69,961.0,1.15,0.0,27.3,27.9
2015-04-12 14:55:27,5.9,178.1,18.79,961.0,1.16,0.0,27.3,27.9
2015-04-12 14:55:28,5.8,175.7,18.79,961.0,1.16,0.0,27.3,27.9
2015-04-12 14:55:29,5.7,173.3,18.79,961.0,1.16,0.0,27.3,27.9
2015-04-12 14:55:30,5.7,173.3,18.79,961.0,1.16,0.0,27.3,27.9
2015-04-12 14:55:31,5.7,168.0,18.88,961.0,1.16,0.0,27.3,27.9
2015-04-12 14:55:32,5.7,168.0,18.88,961.0,1.17,0.0,27.3,27.9
2015-04-12 14:55:33,5.3,166.4,18.89,961.0,1.17,0.0,27.3,27.9
2015-04-12 14:55:34,5.3,166.4,18.89,961.0,1.17,0.0,27.35,27.9
2015-04-12 14:55:35,5.3,166.4,18.89,961.0,1.17,0.0,27.4,27.9
2015-04-12 14:55:36,5.3,166.4,18.79,961.0,1.17,0.0,27.4,27.9
2015-04-12 14:55:37,5.3,169.4,18.79,961.0,1.16,0.0,27.4,28.0
2015-04-12 14:55:38,5.9,169.4,18.79,961.0,1.16,0.0,27.4,28.0
2015-04-12 14:55:39,5.9,185.6,18.64,961.0,1.16,0.0,27.4,27.9
2015-04-12 14:55:40,5.9,185.6,18.57,961.0,1.16,0.0,27.4,27.9
2015-04-12 14:55:41,5.9,185.6,18.5,961.0,1.16,0.0,27.4,27.9
2015-04-12 14:55:42,6.5,217.1,18.5,961.0,1.16,0.0,27.4,27.9
2015-04-12 14:55:43,6.5,217.1,18.5,961.0,1.16,0.0,27.4,27.9
2015-04-12 14:55:44,7.1,248.6,18.44,961.0,1.16,0.0,27.4,28.0
2015-04-12 14:55:45,7.1,248.6,18.42,960.3,1.17,0.0,27.4,28.0
2015-04-12 14:55:46,7.5,258.45,18.42,960.3,1.17,0.0,27.4,28.0
2015-04-12 14:55:47,7.9,268.3,18.42,960.3,1.17,0.0,27.4,28.0
2015-04-12 14:55:48,7.9,268.3,18.42,960.3,1.17,0.0,27.4,28.0
2015-04-12 14:55:49,7.9,274.8,18.42,960.3,1.17,0.0,27.4,28.1
2015-04-12 14:55:50,8.5,274.8,18.42,960.3,1.16,0.0,27.4,28.1
2015-04-12 14:55:51,8.9,272.5,18.41,960.3,1.16,0.0,27.4,28.1
2015-04-12 14:55:52,8.9,272.5,18.41,960.3,1.16,0.0,27.4,28.05
2015-04-12 14:55:53,8.9,272.5,18.41,960.3,1.16,0.0,27.4,28.0
2015-04-12 14:55:54,8.9,272.5,18.41,960.3,1.16,0.0,27.4,28.0
2015-04-12 14:55:55,9.1,264.5,18.41,960.3,1.16,0.0,27.4,28.0
2015-04-12 14:55:56,9.1,264.5,18.41,960.3,1.16,0.0,27.4,28.0
2015-04-12 14:55:57,8.9,256.4,18.41,960.3,1.16,0.0,27.4,28.1
2015-04-12 14:55:58,8.9,256.4,18.4,960.3,1.16,0.0,27.4,28.1
2015-04-12 14:55:59,8.9,256.4,18.39,960.3,1.16,0.0,27.4,28.1
2015-04-12 14:56:00,9.1,256.7,18.39,960.3,1.16,0.0,27.4,28.1
2015-04-12 14:56:01,9.1,256.7,18.39,960.3,1.16,0.0,27.4,28.1
2015-04-12 14:56:02,9.3,264.4,18.38,960.3,1.16,0.0,27.4,28.1
2015-04-12 14:56:03,9.3,264.4,18.38,960.3,1.17,0.0,27.4,28.1
2015-04-12 14:56:04,9.3,267.6,18.38,960.3,1.17,0.0,27.4,28.1
2015-04-12 14:56:05,9.3,270.8,18.38,960.3,1.17,0.0,27.4,28.1
2015-04-12 14:56:06,9.3,270.8,18.38,959.9,1.17,0.0,27.4,28.1
2015-04-12 14:56:07,9.3,270.8,18.39,959.9,1.17,0.0,27.5,28.1
2015-04-12 14:56:08,9.3,268.8,18.39,959.9,1.16,0.0,27.5,28.1
2015-04-12 14:56:09,9.3,261.3,18.39,959.9,1.16,0.0,27.5,28.1
2015-04-12 14:56:10,9.3,261.3,18.39,959.9,1.16,0.0,27.55,28.1
2015-04-12 14:56:11,9.3,261.3,18.39,959.9,1.16,0.0,27.6,28.1
2015-04-12 14:56:12,9.3,261.3,18.38,959.9,1.17,0.0,27.6,28.1
2015-04-12 14:56:13,9.3,257.3,18.38,959.9,1.17,0.0,27.5,28.1
2015-04-12 14:56:14,9.3,257.3,18.38,959.9,1.17,0.0,27.5,28.1
2015-04-12 14:56:15,9.3,257.3,18.37,959.9,1.17,0.0,27.5,28.1
2015-04-12 14:56:16,9.3,257.3,18.37,959.9,1.17,0.0,27.5,28.1
2015-04-12 14:56:17,9.3,257.3,18.37,959.9,1.17,0.0,27.5,28.1
2015-04-12 14:56:18,9.3,257.3,18.37,959.9,1.17,0.0,27.5,28.1
2015-04-12 14:56:19,9.3,257.3,18.37,959.9,1.17,0.0,27.5,28.1
2015-04-12 14:56:20,9.3,257.3,18.37,959.2,1.17,0.0,27.5,28.1
2015-04-12 14:56:21,9.3,259.6,18.37,959.2,1.17,0.0,27.5,28.1
2015-04-12 14:56:22,9.3,259.6,18.37,959.2,1.17,0.0,27.5,28.1
2015-04-12 14:56:23,9.3,259.6,18.37,959.2,1.17,0.0,27.5,28.1
2015-04-12 14:56:24,9.1,260.0,18.37,959.2,1.17,0.0,27.5,28.1
2015-04-12 14:56:25,9.1,260.0,18.37,959.2,1.17,0.0,27.5,28.1
2015-04-12 14:56:26,9.1,255.5,18.36,959.2,1.17,0.0,27.5,28.2
2015-04-12 14:56:27,9.1,255.5,18.36,959.2,1.16,0.0,27.5,28.2
2015-04-12 14:56:28,9.1,254.55,18.365,959.2,1.16,0.0,27.5,28.2
2015-04-12 14:56:29,9.1,253.6,18.37,959.2,1.16,0.0,27.5,28.2
2015-04-12 14:56:30,9.1,253.6,18.37,959.2,1.16,0.0,27.5,28.1
2015-04-12 14:56:31,9.1,253.6,18.38,959.2,1.16,0.0,27.5,28.1
2015-04-12 14:56:32,8.9,255.6,18.38,959.2,1.16,0.0,27.5,28.1
2015-04-12 14:56:33,8.9,258.7,18.39,959.2,1.16,0.0,27.5,28.1
2015-04-12 14:56:34,8.9,258.7,18.39,959.2,1.16,0.0,27.5,28.15
2015-04-12 14:56:35,8.9,258.7,18.39,959.2,1.16,0.0,27.5,28.2
2015-04-12 14:56:36,8.9,258.7,18.37,959.2,1.15,0.0,27.5,28.2
2015-04-12 14:56:37,9.1,263.2,18.37,959.2,1.15,0.0,27.5,28.2
2015-04-12 14:56:38,9.1,263.2,18.37,959.2,1.15,0.0,27.5,28.2
2015-04-12 14:56:39,9.1,269.9,18.34,958.7,1.15,0.0,27.5,28.1
2015-04-12 14:56:40,9.1,269.9,18.34,958.7,1.155,0.0,27.5,28.1
2015-04-12 14:56:41,9.1,269.9,18.34,958.7,1.16,0.0,27.5,28.1
2015-04-12 14:56:42,9.1,273.3,18.36,958.7,1.16,0.0,27.5,28.1
2015-04-12 14:56:43,9.1,273.3,18.36,958.7,1.16,0.0,27.5,28.1
2015-04-12 14:56:44,9.3,273.3,18.38,958.7,1.16,0.0,27.5,28.2
2015-04-12 14:56:45,9.3,273.3,18.38,958.7,1.16,0.0,27.5,28.2
2015-04-12 14:56:46,9.3,273.95,18.375,958.7,1.16,0.0,27.5,28.2
2015-04-12 14:56:47,9.3,274.6,18.37,958.7,1.16,0.0,27.5,28.2
2015-04-12 14:56:48,9.5,274.6,18.37,958.7,1.16,0.0,27.5,28.3
2015-04-12 14:56:49,9.5,274.6,18.37,958.7,1.16,0.0,27.5,28.3
2015-04-12 14:56:50,9.5,277.1,18.37,958.7,1.16,0.0,27.6,28.3
2015-04-12 14:56:51,9.5,278.9,18.38,958.7,1.16,0.0,27.6,28.3
2015-04-12 14:56:52,9.4,278.9,18.38,958.7,1.16,0.0,27.55,28.25
2015-04-12 14:56:53,9.3,278.9,18.38,958.7,1.16,0.0,27.5,28.2
2015-04-12 14:56:54,9.3,278.9,18.38,958.7,1.16,0.0,27.5,28.2
2015-04-12 14:56:55,9.5,281.1,18.38,958.7,1.16,0.0,27.5,28.2
2015-04-12 14:56:56,9.5,281.1,18.38,958.7,1.16,0.0,27.5,28.2
2015-04-12 14:56:57,9.7,285.5,18.37,958.7,1.16,0.0,27.6,28.3
2015-04-12 14:56:58,9.7,285.5,18.37,958.7,1.16,0.0,27.6,28.3
2015-04-12 14:56:59,9.7,285.5,18.37,958.7,1.16,0.0,27.6,28.3
2015-04-12 14:57:00,9.7,291.3,18.36,958.7,1.16,0.0,27.6,28.3
2015-04-12 14:57:01,9.7,291.3,18.36,958.1,1.16,0.0,27.6,28.3
2015-04-12 14:57:02,9.9,291.3,18.34,958.1,1.16,0.0,27.6,28.3
2015-04-12 14:57:03,9.9,295.5,18.34,958.1,1.16,0.0,27.6,28.3
2015-04-12 14:57:04,9.9,295.5,18.35,958.1,1.16,0.0,27.6,28.3
2015-04-12 14:57:05,9.9,295.5,18.36,958.1,1.16,0.0,27.6,28.3
2015-04-12 14:57:06,9.9,295.5,18.36,958.1,1.16,0.0,27.6,28.3
2015-04-12 14:57:07,9.9,295.5,18.36,958.1,1.16,0.0,27.6,28.3
2015-04-12 14:57:08,10.1,292.9,18.36,958.1,1.16,0.0,27.7,28.3
2015-04-12 14:57:09,10.1,292.9,18.34,958.1,1.16,0.0,27.7,28.3
2015-04-12 14:57:10,10.1,291.9,18.34,958.1,1.16,0.0,27.65,28.35
2015-04-12 14:57:11,10.1,290.9,18.34,958.1,1.16,0.0,27.6,28.4
2015-04-12 14:57:12,10.1,290.9,18.34,958.1,1.16,0.0,27.6,28.4
2015-04-12 14:57:13,9.9,289.3,18.33,958.1,1.16,0.0,27.6,28.4
2015-04-12 14:57:14,9.9,289.3,18.33,958.1,1.16,0.0,27.6,28.4
2015-04-12 14:57:15,10.1,285.4,18.35,958.1,1.16,0.0,27.6,28.4
2015-04-12 14:57:16,10.1,285.4,18.35,958.1,1.16,0.0,27.6,28.4
2015-04-12 14:57:17,10.1,285.4,18.35,958.1,1.16,0.0,27.6,28.4
2015-04-12 14:57:18,10.1,278.9,18.38,958.1,1.16,0.0,27.6,28.4
2015-04-12 14:57:19,10.1,278.9,18.38,958.1,1.15,0.0,27.7,28.4
2015-04-12 14:57:20,9.9,278.9,18.4,958.1,1.15,0.0,27.7,28.4
2015-04-12 14:57:21,9.9,272.8,18.4,957.6,1.15,0.0,27.7,28.4
2015-04-12 14:57:22,9.9,272.8,18.405,957.6,1.145,0.0,27.7,28.4
2015-04-12 14:57:23,9.9,272.8,18.41,957.6,1.14,0.0,27.7,28.4
2015-04-12 14:57:24,9.7,267.0,18.41,957.6,1.14,0.0,27.7,28.5
2015-04-12 14:57:25,9.7,267.0,18.41,957.6,1.14,0.0,27.7,28.5
2015-04-12 14:57:26,9.7,260.9,18.41,957.6,1.14,0.0,27.7,28.5
2015-04-12 14:57:27,9.7,260.9,18.41,957.6,1.15,0.0,27.7,28.5
2015-04-12 14:57:28,9.7,257.65,18.41,957.6,1.15,0.0,27.7,28.5
2015-04-12 14:57:29,9.7,254.4,18.41,957.6,1.15,0.0,27.7,28.5
2015-04-12 14:57:30,9.7,254.4,18.41,957.6,1.15,0.0,27.7,28.5
2015-04-12 14:57:31,9.7,237.6,18.57,957.6,1.15,0.0,27.7,28.5
2015-04-12 14:57:32,9.1,237.6,18.57,957.6,1.14,0.0,27.7,28.5
2015-04-12 14:57:33,8.1,202.0,18.88,957.6,1.14,0.0,27.7,28.6
2015-04-12 14:57:34,8.1,202.0,18.88,957.6,1.14,0.0,27.75,28.6
2015-04-12 14:57:35,8.1,202.0,18.88,957.6,1.14,0.0,27.8,28.6
2015-04-12 14:57:36,8.1,174.3,18.92,957.6,1.12,0.0,27.8,28.6
2015-04-12 14:57:37,6.9,174.3,18.92,957.6,1.13,0.0,27.7,28.7
2015-04-12 14:57:38,6.9,174.3,18.92,957.6,1.13,0.0,27.7,28.7
2015-04-12 14:57:39,6.9,176.7,18.69,957.6,1.13,0.0,27.8,28.8
2015-04-12 14:57:40,6.9,176.7,18.6,957.6,1.135,0.0,27.8,28.8
2015-04-12 14:57:41,6.9,176.7,18.51,957.6,1.14,0.0,27.8,28.8
2015-04-12 14:57:42,7.3,197.2,18.51,957.6,1.14,0.0,27.9,28.8
2015-04-12 14:57:43,7.3,197.2,18.51,957.4,1.14,0.0,27.9,28.8
2015-04-12 14:57:44,7.1,202.4,18.68,957.4,1.14,0.0,27.8,28.7
2015-04-12 14:57:45,7.1,202.4,19.2,957.4,1.14,0.0,27.8,28.7
2015-04-12 14:57:46,6.7,188.05,19.2,957.4,1.14,0.0,27.8,28.7
2015-04-12 14:57:47,6.3,173.7,19.2,957.4,1.14,0.0,27.8,28.7
2015-04-12 14:57:48,6.3,173.7,19.2,957.4,1.14,0.0,27.8,28.7
2015-04-12 14:57:49,6.3,155.6,19.4,957.4,1.15,0.0,27.8,28.8
2015-04-12 14:57:50,5.5,155.6,19.4,957.4,1.15,0.0,27.8,28.8
2015-04-12 14:57:51,5.5,169.5,19.09,957.4,1.15,0.0,27.8,28.8
2015-04-12 14:57:52,5.5,169.5,19.09,957.15,1.15,0.0,27.8,28.8
2015-04-12 14:57:53,5.5,169.5,19.09,956.9,1.15,0.0,27.8,28.8
2015-04-12 14:57:54,5.5,169.5,18.76,956.9,1.15,0.0,27.8,28.8
2015-04-12 14:57:55,5.9,184.3,18.76,956.9,1.15,0.0,27.9,28.8
2015-04-12 14:57:56,5.9,184.3,18.76,956.9,1.15,0.0,27.9,28.8
2015-04-12 14:57:57,6.3,190.6,18.58,956.9,1.15,0.0,27.9,28.8
2015-04-12 14:57:58,6.3,190.6,18.535,956.9,1.145,0.0,27.9,28.8
2015-04-12 14:57:59,6.3,190.6,18.49,956.9,1.14,0.0,27.9,28.8
2015-04-12 14:58:00,6.5,195.2,18.49,956.9,1.14,0.0,27.9,28.8
2015-04-12 14:58:01,6.5,195.2,18.49,956.9,1.14,0.0,27.9,28.8
2015-04-12 14:58:02,6.7,202.3,18.46,956.9,1.14,0.0,27.9,28.8
2015-04-12 14:58:03,6.7,202.3,18.46,956.9,1.14,0.0,27.9,28.8
2015-04-12 14:58:04,6.9,205.8,18.445,956.9,1.14,0.0,27.9,28.8
2015-04-12 14:58:05,7.1,209.3,18.43,956.9,1.14,0.0,27.9,28.8
2015-04-12 14:58:06,7.1,209.3,18.43,956.9,1.14,0.0,27.9,28.8
2015-04-12 14:58:07,7.1,209.3,18.42,956.9,1.14,0.0,28.0,28.8
2015-04-12 14:58:08,7.3,211.7,18.42,956.9,1.13,0.0,28.0,28.8
2015-04-12 14:58:09,7.3,207.4,18.46,956.9,1.13,0.0,28.0,28.8
2015-04-12 14:58:10,7.3,207.4,18.46,956.9,1.13,0.0,28.0,28.8
2015-04-12 14:58:11,7.3,207.4,18.46,956.9,1.13,0.0,28.0,28.8
2015-04-12 14:58:12,7.3,207.4,18.51,956.9,1.14,0.0,28.0,28.8
2015-04-12 14:58:13,7.3,198.1,18.51,956.9,1.14,0.0,28.0,28.8
2015-04-12 14:58:14,7.3,198.1,18.51,956.3,1.14,0.0,28.0,28.8
2015-04-12 14:58:15,7.1,188.8,18.54,956.3,1.14,0.0,27.9,28.8
2015-04-12 14:58:16,7.1,188.8,18.54,956.3,1.14,0.0,27.9,28.8
2015-04-12 14:58:17,7.1,188.8,18.54,956.3,1.14,0.0,27.9,28.8
2015-04-12 14:58:18,6.7,182.9,18.56,956.3,1.14,0.0,27.9,28.8
2015-04-12 14:58:19,6.7,182.9,18.56,956.3,1.13,0.0,27.9,28.8
2015-04-12 14:58:20,6.7,182.9,18.56,956.3,1.13,0.0,28.0,28.9
2015-04-12 14:58:21,6.7,180.8,18.56,956.3,1.14,0.0,28.0,28.9
2015-04-12 14:58:22,6.6,180.4,18.56,956.3,1.14,0.0,28.0,28.9
2015-04-12 14:58:23,6.5,180.0,18.56,956.3,1.14,0.0,28.0,28.9
2015-04-12 14:58:24,6.5,180.0,18.56,956.3,1.14,0.0,28.0,28.9
2015-04-12 14:58:25,6.5,180.0,18.55,956.3,1.14,0.0,27.9,28.9
2015-04-12 14:58:26,6.5,179.7,18.55,956.3,1.14,0.0,27.9,28.9
2015-04-12 14:58:27,6.5,179.0,18.54,956.3,1.14,0.0,27.9,28.9
2015-04-12 14:58:28,6.4,179.0,18.54,956.3,1.14,0.0,27.95,28.9
