,lannum,lanvolt,lantemp_C,lanco_ppm
2015-04-12 16:42:35,19552,0.1215,29.549,12.15
2015-04-12 16:42:36,19553,0.12112,29.549,12.112
2015-04-12 16:42:37,19554,0.12089,29.549,12.089
2015-04-12 16:42:38,19555,0.1207,29.547,12.07
2015-04-12 16:42:39,19556,0.12055,29.547,12.055
2015-04-12 16:42:40,19557,0.12055,29.546,12.055
2015-04-12 16:42:41,19558,0.12055,29.546,12.055
2015-04-12 16:42:42,19559,0.12032,29.546,12.032
2015-04-12 16:42:43,19560,0.12036,29.544,12.036
2015-04-12 16:42:44,19561,0.12039,29.544,12.039
2015-04-12 16:42:45,19562,0.12032,29.543,12.032
2015-04-12 16:42:46,19563,0.12009,29.543,12.009
2015-04-12 16:42:47,19564,0.12001,29.543,12.001
2015-04-12 16:42:48,19565,0.11982,29.541,11.982
2015-04-12 16:42:49,19566,0.11978,29.541,11.978
2015-04-12 16:42:50,19567,0.11959,29.54,11.959
2015-04-12 16:42:51,19568,0.11948,29.54,11.948
2015-04-12 16:42:52,19569,0.11967,29.54,11.967
2015-04-12 16:42:53,19570,0.11952,29.538,11.952
2015-04-12 16:42:54,19571,0.11936,29.538,11.936
2015-04-12 16:42:55,19572,0.11925,29.538,11.925
2015-04-12 16:42:56,19573,0.11913,29.536,11.913
2015-04-12 16:42:57,19574,0.11894,29.536,11.894
2015-04-12 16:42:58,19575,0.11879,29.535,11.879
2015-04-12 16:42:59,19576,0.11864,29.535,11.864
2015-04-12 16:43:00,19577,0.11864,29.535,11.864
2015-04-12 16:43:01,19578,0.1183,29.533,11.83
2015-04-12 16:43:02,19579,0.11803,29.533,11.803
2015-04-12 16:43:03,19580,0.11803,29.532,11.803
2015-04-12 16:43:04,19581,0.11769,29.532,11.769
2015-04-12 16:43:05,19582,0.1173,29.532,11.73
2015-04-12 16:43:06,19583,0.11685,29.53,11.685
2015-04-12 16:43:07,19584,0.11646,29.53,11.646
2015-04-12 16:43:08,19585,0.11624,29.53,11.624
2015-04-12 16:43:09,19586,0.11589,29.529,11.589
2015-04-12 16:43:10,19587,0.11563,29.529,11.563
2015-04-12 16:43:11,19588,0.11559,29.527,11.559
2015-04-12 16:43:12,19589,0.11532,29.527,11.532
2015-04-12 16:43:13,19590,0.11509,29.527,11.509
2015-04-12 16:43:14,19591,0.1149,29.526,11.49
2015-04-12 16:43:15,19592,0.11463,29.526,11.463
2015-04-12 16:43:16,19593,0.11444,29.526,11.444
2015-04-12 16:43:17,19594,0.11433,29.524,11.433
2015-04-12 16:43:18,19595,0.11402,29.524,11.402
2015-04-12 16:43:19,19596,0.1144,29.522,11.44
2015-04-12 16:43:20,19597,0.11456,29.522,11.456
2015-04-12 16:43:21,19598,0.11513,29.522,11.513
2015-04-12 16:43:22,19599,0.11616,29.521,11.616
2015-04-12 16:43:23,19600,0.11753,29.521,11.753
2015-04-12 16:43:24,19601,0.11963,29.521,11.963
2015-04-12 16:43:25,19602,0.12299,29.519,12.299
2015-04-12 16:43:26,19603,0.12863,29.519,12.863
2015-04-12 16:43:27,19604,0.1405,29.519,14.05
2015-04-12 16:43:28,19605,0.16159,29.518,16.159
2015-04-12 16:43:29,19606,0.18971,29.518,18.971
2015-04-12 16:43:30,19607,0.22099,29.518,22.099
2015-04-12 16:43:31,19608,0.25208,29.516,25.208
2015-04-12 16:43:32,19609,0.28248,29.516,28.248
2015-04-12 16:43:33,19610,0.31277,29.516,31.277
2015-04-12 16:43:34,19611,0.34398,29.515,34.398
2015-04-12 16:43:35,19612,0.3748,29.515,37.48
2015-04-12 16:43:36,19613,0.40093,29.515,40.093
2015-04-12 16:43:37,19614,0.41936,29.513,41.936
2015-04-12 16:43:38,19615,0.42977,29.513,42.977
2015-04-12 16:43:39,19616,0.43511,29.513,43.511
2015-04-12 16:43:40,19617,0.43748,29.511,43.748
2015-04-12 16:43:41,19618,0.43942,29.511,43.942
2015-04-12 16:43:42,19619,0.44064,29.511,44.064
2015-04-12 16:43:43,19620,0.44228,29.51,44.228
2015-04-12 16:43:44,19621,0.44694,29.51,44.694
2015-04-12 16:43:45,19622,0.45693,29.51,45.693
2015-04-12 16:43:46,19623,0.46975,29.508,46.975
2015-04-12 16:43:47,19624,0.48268,29.508,48.268
2015-04-12 16:43:48,19625,0.49424,29.508,49.424
2015-04-12 16:43:49,19626,0.50603,29.508,50.603
2015-04-12 16:43:50,19627,0.51659,29.507,51.659
2015-04-12 16:43:51,19628,0.52792,29.507,52.792
2015-04-12 16:43:52,19629,0.54372,29.507,54.372
2015-04-12 16:43:53,19630,0.56378,29.505,56.378
2015-04-12 16:43:54,19631,0.5845,29.505,58.45
2015-04-12 16:43:55,19632,0.60143,29.505,60.143
2015-04-12 16:43:56,19633,0.61269,29.505,61.269
2015-04-12 16:43:57,19634,0.61925,29.504,61.925
2015-04-12 16:43:58,19635,0.62299,29.504,62.299
2015-04-12 16:43:59,19636,0.6244,29.504,62.44
2015-04-12 16:44:00,19637,0.62413,29.502,62.413
2015-04-12 16:44:01,19638,0.62455,29.502,62.455
2015-04-12 16:44:02,19639,0.62535,29.502,62.535
2015-04-12 16:44:03,19640,0.62615,29.502,62.615
2015-04-12 16:44:04,19641,0.62547,29.501,62.547
2015-04-12 16:44:05,19642,0.62367,29.501,62.367
2015-04-12 16:44:06,19643,0.62104,29.501,62.104
2015-04-12 16:44:07,19644,0.61807,29.501,61.807
2015-04-12 16:44:08,19645,0.61746,29.499,61.746
2015-04-12 16:44:09,19646,0.62032,29.499,62.032
2015-04-12 16:44:10,19647,0.62638,29.499,62.638
2015-04-12 16:44:11,19648,0.63569,29.499,63.569
2015-04-12 16:44:12,19649,0.64698,29.497,64.698
2015-04-12 16:44:13,19650,0.65686,29.497,65.686
2015-04-12 16:44:14,19651,0.66247,29.497,66.247
2015-04-12 16:44:15,19652,0.66251,29.497,66.251
2015-04-12 16:44:16,19653,0.65667,29.497,65.667
2015-04-12 16:44:17,19654,0.64611,29.496,64.611
2015-04-12 16:44:18,19655,0.6331,29.496,63.31
2015-04-12 16:44:19,19656,0.62066,29.496,62.066
2015-04-12 16:44:20,19657,0.60956,29.496,60.956
2015-04-12 16:44:21,19658,0.59915,29.494,59.915
2015-04-12 16:44:22,19659,0.58862,29.494,58.862
2015-04-12 16:44:23,19660,0.57836,29.494,57.836
2015-04-12 16:44:24,19661,0.5695,29.494,56.95
2015-04-12 16:44:25,19662,0.56153,29.493,56.153
2015-04-12 16:44:26,19663,0.55352,29.493,55.352
2015-04-12 16:44:27,19664,0.54536,29.493,54.536
2015-04-12 16:44:28,19665,0.53716,29.493,53.716
2015-04-12 16:44:29,19666,0.52747,29.491,52.747
2015-04-12 16:44:30,19667,0.51736,29.491,51.736
2015-04-12 16:44:31,19668,0.50732,29.491,50.732
2015-04-12 16:44:32,19669,0.49775,29.491,49.775
2015-04-12 16:44:33,19670,0.48909,29.49,48.909
2015-04-12 16:44:34,19671,0.48173,29.49,48.173
2015-04-12 16:44:35,19672,0.47704,29.49,47.704
2015-04-12 16:44:36,19673,0.47784,29.49,47.784
2015-04-12 16:44:37,19674,0.48814,29.488,48.814
2015-04-12 16:44:38,19675,0.5066,29.488,50.66
2015-04-12 16:44:39,19676,0.52777,29.488,52.777
2015-04-12 16:44:40,19677,0.54601,29.488,54.601
2015-04-12 16:44:41,19678,0.55894,29.488,55.894
2015-04-12 16:44:42,19679,0.5663,29.486,56.63
2015-04-12 16:44:43,19680,0.56847,29.486,56.847
2015-04-12 16:44:44,19681,0.56565,29.486,56.565
2015-04-12 16:44:45,19682,0.55909,29.486,55.909
2015-04-12 16:44:46,19683,0.55035,29.486,55.035
2015-04-12 16:44:47,19684,0.54025,29.485,54.025
2015-04-12 16:44:48,19685,0.52903,29.485,52.903
2015-04-12 16:44:49,19686,0.51743,29.485,51.743
2015-04-12 16:44:50,19687,0.50534,29.485,50.534
2015-04-12 16:44:51,19688,0.49302,29.485,49.302
2015-04-12 16:44:52,19689,0.48077,29.483,48.077
2015-04-12 16:44:53,19690,0.46872,29.483,46.872
2015-04-12 16:44:54,19691,0.45686,29.483,45.686
2015-04-12 16:44:55,19692,0.44511,29.483,44.511
2015-04-12 16:44:56,19693,0.434,29.482,43.4
2015-04-12 16:44:57,19694,0.42378,29.482,42.378
2015-04-12 16:44:58,19695,0.41478,29.482,41.478
2015-04-12 16:44:59,19696,0.4081,29.482,40.81
2015-04-12 16:45:00,19697,0.40326,29.482,40.326
2015-04-12 16:45:01,19698,0.39948,29.48,39.948
2015-04-12 16:45:02,19699,0.39616,29.48,39.616
2015-04-12 16:45:03,19700,0.39479,29.48,39.479
2015-04-12 16:45:04,19701,0.39803,29.48,39.803
2015-04-12 16:45:05,19702,0.4073,29.48,40.73
2015-04-12 16:45:06,19703,0.42161,29.479,42.161
2015-04-12 16:45:07,19704,0.43793,29.479,43.793
2015-04-12 16:45:08,19705,0.45491,29.479,45.491
2015-04-12 16:45:09,19706,0.47055,29.479,47.055
2015-04-12 16:45:10,19707,0.48184,29.479,48.184
2015-04-12 16:45:11,19708,0.4884,29.479,48.84
2015-04-12 16:45:12,19709,0.49138,29.477,49.138
2015-04-12 16:45:13,19710,0.49145,29.477,49.145
2015-04-12 16:45:14,19711,0.48974,29.477,48.974
2015-04-12 16:45:15,19712,0.48692,29.477,48.692
2015-04-12 16:45:16,19713,0.48386,29.477,48.386
2015-04-12 16:45:17,19714,0.4807,29.477,48.07
2015-04-12 16:45:18,19715,0.47845,29.476,47.845
2015-04-12 16:45:19,19716,0.47765,29.476,47.765
2015-04-12 16:45:20,19717,0.47696,29.476,47.696
2015-04-12 16:45:21,19718,0.47532,29.476,47.532
2015-04-12 16:45:22,19719,0.47288,29.476,47.288
2015-04-12 16:45:23,19720,0.4699,29.476,46.99
2015-04-12 16:45:24,19721,0.46727,29.474,46.727
2015-04-12 16:45:25,19722,0.46536,29.474,46.536
2015-04-12 16:45:26,19723,0.46365,29.474,46.365
2015-04-12 16:45:27,19724,0.46139,29.474,46.139
2015-04-12 16:45:28,19725,0.4585,29.474,45.85
2015-04-12 16:45:29,19726,0.45579,29.474,45.579
2015-04-12 16:45:30,19727,0.45438,29.472,45.438
2015-04-12 16:45:31,19728,0.45468,29.472,45.468
2015-04-12 16:45:32,19729,0.45743,29.472,45.743
2015-04-12 16:45:33,19730,0.46345,29.472,46.345
2015-04-12 16:45:34,19731,0.477,29.472,47.7
2015-04-12 16:45:35,19732,0.49607,29.472,49.607
2015-04-12 16:45:36,19733,0.51537,29.472,51.537
2015-04-12 16:45:37,19734,0.5322,29.472,53.22
2015-04-12 16:45:38,19735,0.54826,29.471,54.826
2015-04-12 16:45:39,19736,0.56256,29.471,56.256
2015-04-12 16:45:40,19737,0.57416,29.471,57.416
2015-04-12 16:45:41,19738,0.58408,29.471,58.408
2015-04-12 16:45:42,19739,0.59419,29.471,59.419
2015-04-12 16:45:43,19740,0.60765,29.471,60.765
2015-04-12 16:45:44,19741,0.62467,29.471,62.467
2015-04-12 16:45:45,19742,0.64023,29.471,64.023
2015-04-12 16:45:46,19743,0.65324,29.471,65.324
2015-04-12 16:45:47,19744,0.66426,29.471,66.426
2015-04-12 16:45:48,19745,0.67376,29.469,67.376
2015-04-12 16:45:49,19746,0.68173,29.469,68.173
2015-04-12 16:45:50,19747,0.68879,29.469,68.879
2015-04-12 16:45:51,19748,0.69436,29.469,69.436
2015-04-12 16:45:52,19749,0.69959,29.469,69.959
2015-04-12 16:45:53,19750,0.70439,29.469,70.439
2015-04-12 16:45:54,19751,0.70676,29.469,70.676
2015-04-12 16:45:55,19752,0.70672,29.469,70.672
2015-04-12 16:45:56,19753,0.7076,29.469,70.76
2015-04-12 16:45:57,19754,0.71103,29.469,71.103
2015-04-12 16:45:58,19755,0.71691,29.469,71.691
2015-04-12 16:45:59,19756,0.72526,29.469,72.526
2015-04-12 16:46:00,19757,0.73499,29.469,73.499
2015-04-12 16:46:01,19758,0.74392,29.468,74.392
2015-04-12 16:46:02,19759,0.75158,29.468,75.158
2015-04-12 16:46:03,19760,0.75902,29.468,75.902
2015-04-12 16:46:04,19761,0.76551,29.468,76.551
2015-04-12 16:46:05,19762,0.76814,29.468,76.814
2015-04-12 16:46:06,19763,0.76596,29.468,76.596
2015-04-12 16:46:07,19764,0.75952,29.468,75.952
2015-04-12 16:46:08,19765,0.74914,29.468,74.914
2015-04-12 16:46:09,19766,0.73426,29.468,73.426
2015-04-12 16:46:10,19767,0.7166,29.468,71.66
2015-04-12 16:46:11,19768,0.69913,29.468,69.913
2015-04-12 16:46:12,19769,0.68307,29.468,68.307
2015-04-12 16:46:13,19770,0.66991,29.468,66.991
2015-04-12 16:46:14,19771,0.66102,29.468,66.102
2015-04-12 16:46:15,19772,0.65816,29.468,65.816
2015-04-12 16:46:16,19773,0.66136,29.468,66.136
2015-04-12 16:46:17,19774,0.67193,29.468,67.193
2015-04-12 16:46:18,19775,0.68887,29.468,68.887
2015-04-12 16:46:19,19776,0.70912,29.468,70.912
2015-04-12 16:46:20,19777,0.72839,29.468,72.839
2015-04-12 16:46:21,19778,0.74483,29.468,74.483
2015-04-12 16:46:22,19779,0.75834,29.468,75.834
2015-04-12 16:46:23,19780,0.76932,29.468,76.932
2015-04-12 16:46:24,19781,0.77802,29.468,77.802
2015-04-12 16:46:25,19782,0.78481,29.468,78.481
2015-04-12 16:46:26,19783,0.79099,29.468,79.099
2015-04-12 16:46:27,19784,0.79587,29.468,79.587
2015-04-12 16:46:28,19785,0.79923,29.468,79.923
2015-04-12 16:46:29,19786,0.8006,29.468,80.06
2015-04-12 16:46:30,19787,0.79942,29.468,79.942
2015-04-12 16:46:31,19788,0.79381,29.468,79.381
2015-04-12 16:46:32,19789,0.7932,29.468,79.32
2015-04-12 16:46:33,19790,0.79114,29.468,79.114
2015-04-12 16:46:34,19791,0.78874,29.468,78.874
2015-04-12 16:46:35,19792,0.78569,29.468,78.569
2015-04-12 16:46:36,19793,0.78214,29.468,78.214
2015-04-12 16:46:37,19794,0.7784,29.468,77.84
2015-04-12 16:46:38,19795,0.77607,29.468,77.607
2015-04-12 16:46:39,19796,0.77619,29.468,77.619
2015-04-12 16:46:40,19797,0.77794,29.468,77.794
2015-04-12 16:46:41,19798,0.78054,29.468,78.054
2015-04-12 16:46:42,19799,0.78355,29.468,78.355
2015-04-12 16:46:43,19800,0.78691,29.468,78.691
2015-04-12 16:46:44,19801,0.79034,29.468,79.034
2015-04-12 16:46:45,19802,0.7929,29.468,79.29
2015-04-12 16:46:46,19803,0.79473,29.468,79.473
2015-04-12 16:46:47,19804,0.79587,29.469,79.587
2015-04-12 16:46:48,19805,0.79625,29.469,79.625
2015-04-12 16:46:49,19806,0.7958,29.469,79.58
2015-04-12 16:46:50,19807,0.79492,29.469,79.492
2015-04-12 16:46:51,19808,0.79438,29.469,79.438
2015-04-12 16:46:52,19809,0.79427,29.469,79.427
2015-04-12 16:46:53,19810,0.7945,29.469,79.45
2015-04-12 16:46:54,19811,0.79515,29.469,79.515
2015-04-12 16:46:55,19812,0.79671,29.469,79.671
2015-04-12 16:46:56,19813,0.79942,29.469,79.942
2015-04-12 16:46:57,19814,0.8035,29.469,80.35
2015-04-12 16:46:58,19815,0.80781,29.469,80.781
2015-04-12 16:46:59,19816,0.81209,29.469,81.209
2015-04-12 16:47:00,19817,0.8164,29.469,81.64
2015-04-12 16:47:01,19818,0.82132,29.471,82.132
2015-04-12 16:47:02,19819,0.82528,29.471,82.528
2015-04-12 16:47:03,19820,0.82807,29.471,82.807
2015-04-12 16:47:04,19821,0.8275,29.471,82.75
2015-04-12 16:47:05,19822,0.82124,29.471,82.124
2015-04-12 16:47:06,19823,0.80819,29.471,80.819
2015-04-12 16:47:07,19824,0.78935,29.471,78.935
2015-04-12 16:47:08,19825,0.76665,29.471,76.665
2015-04-12 16:47:09,19826,0.74258,29.471,74.258
2015-04-12 16:47:10,19827,0.71775,29.471,71.775
2015-04-12 16:47:11,19828,0.69318,29.472,69.318
2015-04-12 16:47:12,19829,0.66968,29.472,66.968
2015-04-12 16:47:13,19830,0.64851,29.472,64.851
2015-04-12 16:47:14,19831,0.62928,29.472,62.928
2015-04-12 16:47:15,19832,0.6117,29.472,61.17
2015-04-12 16:47:16,19833,0.59529,29.472,59.529
2015-04-12 16:47:17,19834,0.58057,29.472,58.057
2015-04-12 16:47:18,19835,0.56706,29.472,56.706
2015-04-12 16:47:19,19836,0.55478,29.474,55.478
2015-04-12 16:47:20,19837,0.54322,29.474,54.322
2015-04-12 16:47:21,19838,0.53296,29.474,53.296
2015-04-12 16:47:22,19839,0.52487,29.474,52.487
2015-04-12 16:47:23,19840,0.51942,29.474,51.942
2015-04-12 16:47:24,19841,0.51705,29.474,51.705
2015-04-12 16:47:25,19842,0.51926,29.474,51.926
2015-04-12 16:47:26,19843,0.53044,29.476,53.044
2015-04-12 16:47:27,19844,0.55261,29.476,55.261
2015-04-12 16:47:28,19845,0.58248,29.476,58.248
2015-04-12 16:47:29,19846,0.61513,29.476,61.513
2015-04-12 16:47:30,19847,0.64824,29.476,64.824
2015-04-12 16:47:31,19848,0.67746,29.476,67.746
2015-04-12 16:47:32,19849,0.70069,29.477,70.069
2015-04-12 16:47:33,19850,0.71931,29.477,71.931
2015-04-12 16:47:34,19851,0.73201,29.477,73.201
2015-04-12 16:47:35,19852,0.74609,29.477,74.609
2015-04-12 16:47:36,19853,0.75868,29.477,75.868
2015-04-12 16:47:37,19854,0.76822,29.477,76.822
2015-04-12 16:47:38,19855,0.77398,29.477,77.398
2015-04-12 16:47:39,19856,0.77718,29.479,77.718
2015-04-12 16:47:40,19857,0.77886,29.479,77.886
2015-04-12 16:47:41,19858,0.78168,29.479,78.168
2015-04-12 16:47:42,19859,0.79026,29.479,79.026
2015-04-12 16:47:43,19860,0.80396,29.479,80.396
2015-04-12 16:47:44,19861,0.81857,29.479,81.857
2015-04-12 16:47:45,19862,0.83036,29.48,83.036
2015-04-12 16:47:46,19863,0.837,29.48,83.7
2015-04-12 16:47:47,19864,0.83932,29.48,83.932
2015-04-12 16:47:48,19865,0.8389,29.48,83.89
2015-04-12 16:47:49,19866,0.83661,29.48,83.661
2015-04-12 16:47:50,19867,0.83478,29.48,83.478
2015-04-12 16:47:51,19868,0.83478,29.482,83.478
2015-04-12 16:47:52,19869,0.83635,29.482,83.635
2015-04-12 16:47:53,19870,0.83833,29.482,83.833
2015-04-12 16:47:54,19871,0.83989,29.482,83.989
2015-04-12 16:47:55,19872,0.84108,29.482,84.108
2015-04-12 16:47:56,19873,0.8431,29.483,84.31
2015-04-12 16:47:57,19874,0.84596,29.483,84.596
2015-04-12 16:47:58,19875,0.84916,29.483,84.916
2015-04-12 16:47:59,19876,0.85271,29.483,85.271
2015-04-12 16:48:00,19877,0.8566,29.483,85.66
2015-04-12 16:48:01,19878,0.85985,29.485,85.985
2015-04-12 16:48:02,19879,0.86229,29.485,86.229
2015-04-12 16:48:03,19880,0.86336,29.485,86.336
2015-04-12 16:48:04,19881,0.86305,29.485,86.305
2015-04-12 16:48:05,19882,0.86114,29.486,86.114
2015-04-12 16:48:06,19883,0.85794,29.486,85.794
2015-04-12 16:48:07,19884,0.85348,29.486,85.348
2015-04-12 16:48:08,19885,0.84836,29.486,84.836
2015-04-12 16:48:09,19886,0.84455,29.486,84.455
2015-04-12 16:48:10,19887,0.84291,29.488,84.291
2015-04-12 16:48:11,19888,0.8434,29.488,84.34
2015-04-12 16:48:12,19889,0.84443,29.488,84.443
2015-04-12 16:48:13,19890,0.84607,29.488,84.607
2015-04-12 16:48:14,19891,0.84909,29.49,84.909
2015-04-12 16:48:15,19892,0.85245,29.49,85.245
2015-04-12 16:48:16,19893,0.85573,29.49,85.573
2015-04-12 16:48:17,19894,0.85889,29.49,85.889
2015-04-12 16:48:18,19895,0.86194,29.491,86.194
2015-04-12 16:48:19,19896,0.86492,29.491,86.492
2015-04-12 16:48:20,19897,0.86736,29.491,86.736
2015-04-12 16:48:21,19898,0.86965,29.491,86.965
2015-04-12 16:48:22,19899,0.87125,29.493,87.125
2015-04-12 16:48:23,19900,0.87274,29.493,87.274
2015-04-12 16:48:24,19901,0.87392,29.493,87.392
2015-04-12 16:48:25,19902,0.87453,29.494,87.453
2015-04-12 16:48:26,19903,0.87507,29.494,87.507
2015-04-12 16:48:27,19904,0.87587,29.494,87.587
2015-04-12 16:48:28,19905,0.87686,29.494,87.686
2015-04-12 16:48:29,19906,0.87743,29.496,87.743
2015-04-12 16:48:30,19907,0.87743,29.496,87.743
2015-04-12 16:48:31,19908,0.87697,29.496,87.697
2015-04-12 16:48:32,19909,0.87671,29.497,87.671
2015-04-12 16:48:33,19910,0.87655,29.497,87.655
2015-04-12 16:48:34,19911,0.87694,29.497,87.694
2015-04-12 16:48:35,19912,0.87705,29.497,87.705
2015-04-12 16:48:36,19913,0.87739,29.499,87.739
2015-04-12 16:48:37,19914,0.87793,29.499,87.793
2015-04-12 16:48:38,19915,0.87842,29.499,87.842
2015-04-12 16:48:39,19916,0.87861,29.501,87.861
2015-04-12 16:48:40,19917,0.87839,29.501,87.839
2015-04-12 16:48:41,19918,0.87819,29.501,87.819
2015-04-12 16:48:42,19919,0.87854,29.502,87.854
2015-04-12 16:48:43,19920,0.87869,29.502,87.869
2015-04-12 16:48:44,19921,0.87858,29.502,87.858
2015-04-12 16:48:45,19922,0.87808,29.504,87.808
2015-04-12 16:48:46,19923,0.878,29.504,87.8
2015-04-12 16:48:47,19924,0.87778,29.504,87.778
2015-04-12 16:48:48,19925,0.8769,29.505,87.69
2015-04-12 16:48:49,19926,0.87568,29.505,87.568
2015-04-12 16:48:50,19927,0.87495,29.507,87.495
2015-04-12 16:48:51,19928,0.87457,29.507,87.457
2015-04-12 16:48:52,19929,0.87453,29.507,87.453
2015-04-12 16:48:53,19930,0.8748,29.508,87.48
2015-04-12 16:48:54,19931,0.87545,29.508,87.545
2015-04-12 16:48:55,19932,0.87613,29.508,87.613
2015-04-12 16:48:56,19933,0.87724,29.51,87.724
2015-04-12 16:48:57,19934,0.87839,29.51,87.839
2015-04-12 16:48:58,19935,0.87957,29.511,87.957
2015-04-12 16:48:59,19936,0.88006,29.511,88.006
2015-04-12 16:49:00,19937,0.88037,29.511,88.037
2015-04-12 16:49:01,19938,0.88056,29.513,88.056
2015-04-12 16:49:02,19939,0.88079,29.513,88.079
2015-04-12 16:49:03,19940,0.88102,29.515,88.102
2015-04-12 16:49:04,19941,0.88174,29.515,88.174
2015-04-12 16:49:05,19942,0.88209,29.516,88.209
2015-04-12 16:49:06,19943,0.8822,29.516,88.22
2015-04-12 16:49:07,19944,0.88239,29.516,88.239
2015-04-12 16:49:08,19945,0.88289,29.518,88.289
2015-04-12 16:49:09,19946,0.88361,29.518,88.361
2015-04-12 16:49:10,19947,0.88453,29.519,88.453
2015-04-12 16:49:11,19948,0.88571,29.519,88.571
2015-04-12 16:49:12,19949,0.88682,29.521,88.682
2015-04-12 16:49:13,19950,0.88808,29.521,88.808
2015-04-12 16:49:14,19951,0.88914,29.521,88.914
2015-04-12 16:49:15,19952,0.89002,29.522,89.002
2015-04-12 16:49:16,19953,0.89067,29.522,89.067
2015-04-12 16:49:17,19954,0.89094,29.524,89.094
2015-04-12 16:49:18,19955,0.89097,29.524,89.097
2015-04-12 16:49:19,19956,0.89101,29.526,89.101
2015-04-12 16:49:20,19957,0.89105,29.526,89.105
2015-04-12 16:49:21,19958,0.89139,29.527,89.139
2015-04-12 16:49:22,19959,0.892,29.527,89.2
2015-04-12 16:49:23,19960,0.89258,29.529,89.258
2015-04-12 16:49:24,19961,0.89326,29.529,89.326
2015-04-12 16:49:25,19962,0.89376,29.53,89.376
2015-04-12 16:49:26,19963,0.89425,29.53,89.425
2015-04-12 16:49:27,19964,0.89456,29.532,89.456
2015-04-12 16:49:28,19965,0.89525,29.532,89.525
2015-04-12 16:49:29,19966,0.89609,29.533,89.609
2015-04-12 16:49:30,19967,0.89685,29.533,89.685
2015-04-12 16:49:31,19968,0.89712,29.535,89.712
2015-04-12 16:49:32,19969,0.89704,29.535,89.704
2015-04-12 16:49:33,19970,0.89715,29.536,89.715
2015-04-12 16:49:34,19971,0.89696,29.536,89.696
2015-04-12 16:49:35,19972,0.89647,29.538,89.647
2015-04-12 16:49:36,19973,0.89624,29.538,89.624
2015-04-12 16:49:37,19974,0.89647,29.54,89.647
2015-04-12 16:49:38,19975,0.89673,29.54,89.673
2015-04-12 16:49:39,19976,0.897,29.541,89.7
2015-04-12 16:49:40,19977,0.89738,29.541,89.738
2015-04-12 16:49:41,19978,0.89815,29.543,89.815
2015-04-12 16:49:42,19979,0.89868,29.544,89.868
2015-04-12 16:49:43,19980,0.89929,29.544,89.929
2015-04-12 16:49:44,19981,0.90009,29.546,90.009
2015-04-12 16:49:45,19982,0.90093,29.546,90.093
2015-04-12 16:49:46,19983,0.90173,29.547,90.173
2015-04-12 16:49:47,19984,0.90261,29.547,90.261
2015-04-12 16:49:48,19985,0.90307,29.549,90.307
2015-04-12 16:49:49,19986,0.90345,29.551,90.345
2015-04-12 16:49:50,19987,0.90364,29.551,90.364
2015-04-12 16:49:51,19988,0.90417,29.552,90.417
2015-04-12 16:49:52,19989,0.90513,29.552,90.513
2015-04-12 16:49:53,19990,0.90616,29.554,90.616
2015-04-12 16:49:54,19991,0.90723,29.555,90.723
2015-04-12 16:49:55,19992,0.90818,29.555,90.818
2015-04-12 16:49:56,19993,0.90902,29.557,90.902
2015-04-12 16:49:57,19994,0.90982,29.557,90.982
2015-04-12 16:49:58,19995,0.91077,29.558,91.077
2015-04-12 16:49:59,19996,0.91154,29.56,91.154
2015-04-12 16:50:00,19997,0.91222,29.56,91.222
2015-04-12 16:50:01,19998,0.91279,29.562,91.279
2015-04-12 16:50:02,19999,0.91341,29.563,91.341
2015-04-12 16:50:03,20000,0.9139,29.563,91.39
2015-04-12 16:50:04,20001,0.9147,29.565,91.47
2015-04-12 16:50:05,20002,0.91547,29.565,91.547
2015-04-12 16:50:06,20003,0.91669,29.566,91.669
2015-04-12 16:50:07,20004,0.91829,29.568,91.829
2015-04-12 16:50:08,20005,0.91974,29.568,91.974
2015-04-12 16:50:09,20006,0.92111,29.569,92.111
2015-04-12 16:50:10,20007,0.92294,29.571,92.294
2015-04-12 16:50:11,20008,0.9247,29.571,92.47
2015-04-12 16:50:12,20009,0.92618,29.572,92.618
2015-04-12 16:50:13,20010,0.9279,29.574,92.79
2015-04-12 16:50:14,20011,0.93015,29.574,93.015
2015-04-12 16:50:15,20012,0.93221,29.576,93.221
2015-04-12 16:50:16,20013,0.93412,29.577,93.412
2015-04-12 16:50:17,20014,0.93587,29.577,93.587
2015-04-12 16:50:18,20015,0.93782,29.579,93.782
2015-04-12 16:50:19,20016,0.93904,29.58,93.904
2015-04-12 16:50:20,20017,0.93969,29.582,93.969
2015-04-12 16:50:21,20018,0.93961,29.582,93.961
2015-04-12 16:50:22,20019,0.93648,29.583,93.648
2015-04-12 16:50:23,20020,0.92992,29.585,92.992
2015-04-12 16:50:24,20021,0.92096,29.587,92.096
2015-04-12 16:50:25,20022,0.91085,29.587,91.085
2015-04-12 16:50:26,20023,0.90127,29.588,90.127
2015-04-12 16:50:27,20024,0.89391,29.59,89.391
2015-04-12 16:50:28,20025,0.89021,29.591,89.021
2015-04-12 16:50:29,20026,0.8901,29.591,89.01
2015-04-12 16:50:30,20027,0.89227,29.593,89.227
2015-04-12 16:50:31,20028,0.89616,29.594,89.616
2015-04-12 16:50:32,20029,0.90112,29.596,90.112
2015-04-12 16:50:33,20030,0.90623,29.596,90.623
2015-04-12 16:50:34,20031,0.91146,29.598,91.146
2015-04-12 16:50:35,20032,0.91642,29.599,91.642
2015-04-12 16:50:36,20033,0.92119,29.601,92.119
