,drxPM1,drxPM10,drxPM2.5,drxPM4,drxTPM
2015-04-12 14:57:43,7.96,7.96,7.96,7.96,7.96
2015-04-12 14:57:44,6.2,6.2,6.2,6.2,6.2
2015-04-12 14:57:45,5.01,5.01,5.01,5.01,5.01
2015-04-12 14:57:46,4.36,4.36,4.36,4.36,4.36
2015-04-12 14:57:47,4.34,4.34,4.34,4.34,4.34
2015-04-12 14:57:48,4.37,4.37,4.37,4.37,4.37
2015-04-12 14:57:49,4.09,4.09,4.09,4.09,4.09
2015-04-12 14:57:50,3.82,3.82,3.82,3.82,3.82
2015-04-12 14:57:51,3.8,3.8,3.8,3.8,3.8
2015-04-12 14:57:52,3.58,3.58,3.58,3.58,3.58
2015-04-12 14:57:53,3.22,3.22,3.22,3.22,3.22
2015-04-12 14:57:54,3.0,3.0,3.0,3.0,3.0
2015-04-12 14:57:55,2.96,2.96,2.96,2.96,2.96
2015-04-12 14:57:56,3.05,3.05,3.05,3.05,3.05
2015-04-12 14:57:57,3.27,3.27,3.27,3.27,3.27
2015-04-12 14:57:58,3.29,3.29,3.29,3.29,3.29
2015-04-12 14:57:59,3.25,3.25,3.25,3.25,3.25
2015-04-12 14:58:00,3.23,3.23,3.23,3.23,3.23
2015-04-12 14:58:01,3.45,3.45,3.45,3.45,3.45
2015-04-12 14:58:02,3.61,3.62,3.61,3.61,3.62
2015-04-12 14:58:03,3.7,3.7,3.7,3.7,3.7
2015-04-12 14:58:04,3.67,3.67,3.67,3.67,3.67
2015-04-12 14:58:05,3.68,3.68,3.68,3.68,3.68
2015-04-12 14:58:06,3.87,3.87,3.87,3.87,3.87
2015-04-12 14:58:07,3.96,3.96,3.96,3.96,3.96
2015-04-12 14:58:08,3.83,3.83,3.83,3.83,3.83
2015-04-12 14:58:09,3.69,3.69,3.69,3.69,3.69
2015-04-12 14:58:10,3.7,3.7,3.7,3.7,3.7
2015-04-12 14:58:11,3.69,3.69,3.69,3.69,3.69
2015-04-12 14:58:12,3.75,3.75,3.75,3.75,3.75
2015-04-12 14:58:13,3.95,3.95,3.95,3.95,3.95
2015-04-12 14:58:14,3.99,3.99,3.99,3.99,3.99
2015-04-12 14:58:15,3.92,3.92,3.92,3.92,3.92
2015-04-12 14:58:16,3.77,3.77,3.77,3.77,3.77
2015-04-12 14:58:17,3.83,3.84,3.83,3.83,3.84
2015-04-12 14:58:18,4.02,4.02,4.02,4.02,4.02
2015-04-12 14:58:19,4.13,4.13,4.13,4.13,4.13
2015-04-12 14:58:20,4.18,4.18,4.18,4.18,4.18
2015-04-12 14:58:21,4.02,4.02,4.02,4.02,4.02
2015-04-12 14:58:22,3.78,3.79,3.78,3.79,3.79
2015-04-12 14:58:23,3.75,3.75,3.75,3.75,3.75
2015-04-12 14:58:24,3.99,3.99,3.99,3.99,3.99
2015-04-12 14:58:25,4.26,4.26,4.26,4.26,4.26
2015-04-12 14:58:26,4.45,4.46,4.45,4.45,4.46
2015-04-12 14:58:27,4.57,4.57,4.57,4.57,4.57
2015-04-12 14:58:28,4.49,4.49,4.49,4.49,4.49
2015-04-12 14:58:29,4.41,4.41,4.41,4.41,4.41
2015-04-12 14:58:30,4.24,4.24,4.24,4.24,4.24
2015-04-12 14:58:31,4.05,4.05,4.05,4.05,4.05
2015-04-12 14:58:32,3.99,3.99,3.99,3.99,3.99
2015-04-12 14:58:33,3.94,3.94,3.94,3.94,3.94
2015-04-12 14:58:34,3.81,3.81,3.81,3.81,3.81
2015-04-12 14:58:35,3.81,3.81,3.81,3.81,3.81
2015-04-12 14:58:36,3.94,3.94,3.94,3.94,3.94
2015-04-12 14:58:37,4.01,4.01,4.01,4.01,4.01
2015-04-12 14:58:38,4.09,4.09,4.09,4.09,4.09
2015-04-12 14:58:39,4.33,4.33,4.33,4.33,4.33
2015-04-12 14:58:40,4.51,4.51,4.51,4.51,4.51
2015-04-12 14:58:41,4.63,4.63,4.63,4.63,4.63
2015-04-12 14:58:42,4.53,4.53,4.53,4.53,4.53
2015-04-12 14:58:43,4.49,4.49,4.49,4.49,4.49
2015-04-12 14:58:44,4.24,4.24,4.24,4.24,4.24
2015-04-12 14:58:45,4.31,4.32,4.31,4.32,4.32
2015-04-12 14:58:46,4.55,4.55,4.55,4.55,4.55
2015-04-12 14:58:47,4.61,4.61,4.61,4.61,4.61
2015-04-12 14:58:48,4.63,4.63,4.63,4.63,4.63
2015-04-12 14:58:49,4.47,4.47,4.47,4.47,4.47
2015-04-12 14:58:50,4.4,4.4,4.4,4.4,4.4
2015-04-12 14:58:51,4.36,4.36,4.36,4.36,4.36
2015-04-12 14:58:52,4.43,4.43,4.43,4.43,4.43
2015-04-12 14:58:53,4.52,4.52,4.52,4.52,4.52
2015-04-12 14:58:54,4.74,4.74,4.74,4.74,4.74
2015-04-12 14:58:55,4.86,4.86,4.86,4.86,4.86
2015-04-12 14:58:56,4.94,4.94,4.94,4.94,4.94
2015-04-12 14:58:57,4.87,4.87,4.87,4.87,4.87
2015-04-12 14:58:58,4.69,4.69,4.69,4.69,4.69
2015-04-12 14:58:59,4.63,4.64,4.63,4.63,4.64
2015-04-12 14:59:00,4.42,4.42,4.42,4.42,4.42
2015-04-12 14:59:01,3.97,3.97,3.97,3.97,3.97
2015-04-12 14:59:02,3.41,3.41,3.41,3.41,3.41
2015-04-12 14:59:03,2.88,2.88,2.88,2.88,2.88
2015-04-12 14:59:04,2.59,2.59,2.59,2.59,2.59
2015-04-12 14:59:05,2.43,2.43,2.43,2.43,2.43
2015-04-12 14:59:06,2.21,2.21,2.21,2.21,2.21
2015-04-12 14:59:07,1.93,1.93,1.93,1.93,1.93
2015-04-12 14:59:08,1.45,1.45,1.45,1.45,1.45
2015-04-12 14:59:09,0.997,0.998,0.998,0.998,0.998
2015-04-12 14:59:10,0.85,0.85,0.85,0.85,0.85
2015-04-12 14:59:11,1.48,1.48,1.48,1.48,1.48
2015-04-12 14:59:12,5.09,5.09,5.09,5.09,5.09
2015-04-12 14:59:13,13.1,13.1,13.1,13.1,13.1
2015-04-12 14:59:14,15.0,15.0,15.0,15.0,15.0
2015-04-12 14:59:15,10.4,10.4,10.4,10.4,10.4
2015-04-12 14:59:16,8.74,8.74,8.74,8.74,8.74
2015-04-12 14:59:17,8.99,8.99,8.99,8.99,8.99
2015-04-12 14:59:18,8.24,8.24,8.24,8.24,8.24
2015-04-12 14:59:19,6.28,6.28,6.28,6.28,6.28
2015-04-12 14:59:20,4.0,4.0,4.0,4.0,4.0
2015-04-12 14:59:21,2.67,2.67,2.67,2.67,2.67
2015-04-12 14:59:22,2.02,2.02,2.02,2.02,2.02
2015-04-12 14:59:23,2.46,2.46,2.46,2.46,2.46
2015-04-12 14:59:24,3.94,3.94,3.94,3.94,3.94
2015-04-12 14:59:25,4.64,4.64,4.64,4.64,4.64
2015-04-12 14:59:26,4.8,4.8,4.8,4.8,4.8
2015-04-12 14:59:27,8.53,8.54,8.53,8.54,8.54
2015-04-12 14:59:28,13.4,13.4,13.4,13.4,13.4
2015-04-12 14:59:29,11.1,11.1,11.1,11.1,11.1
2015-04-12 14:59:30,7.17,7.17,7.17,7.17,7.17
2015-04-12 14:59:31,4.51,4.51,4.51,4.51,4.51
2015-04-12 14:59:32,5.55,5.55,5.55,5.55,5.55
2015-04-12 14:59:33,7.52,7.52,7.52,7.52,7.52
2015-04-12 14:59:34,6.63,6.63,6.63,6.63,6.63
2015-04-12 14:59:35,6.15,6.15,6.15,6.15,6.15
2015-04-12 14:59:36,5.29,5.29,5.29,5.29,5.29
2015-04-12 14:59:37,5.45,5.45,5.45,5.45,5.45
2015-04-12 14:59:38,4.53,4.53,4.53,4.53,4.54
2015-04-12 14:59:39,3.74,3.75,3.75,3.75,3.75
2015-04-12 14:59:40,4.34,4.34,4.34,4.34,4.34
2015-04-12 14:59:41,4.79,4.8,4.79,4.79,4.8
2015-04-12 14:59:42,4.51,4.52,4.51,4.52,4.52
2015-04-12 14:59:43,5.62,5.62,5.62,5.62,5.62
2015-04-12 14:59:44,6.86,6.86,6.86,6.86,6.86
2015-04-12 14:59:45,5.26,5.26,5.26,5.26,5.26
2015-04-12 14:59:46,4.52,4.52,4.52,4.52,4.52
2015-04-12 14:59:47,5.4,5.4,5.4,5.4,5.4
2015-04-12 14:59:48,5.88,5.88,5.88,5.88,5.88
2015-04-12 14:59:49,5.16,5.16,5.16,5.16,5.16
2015-04-12 14:59:50,3.36,3.36,3.36,3.36,3.36
2015-04-12 14:59:51,1.91,1.91,1.91,1.91,1.91
2015-04-12 14:59:52,0.949,0.949,0.949,0.949,0.949
2015-04-12 14:59:53,0.513,0.513,0.513,0.513,0.513
2015-04-12 14:59:54,0.672,0.672,0.672,0.672,0.672
2015-04-12 14:59:55,2.84,2.84,2.84,2.84,2.84
2015-04-12 14:59:56,6.89,6.89,6.89,6.89,6.89
2015-04-12 14:59:57,8.51,8.51,8.51,8.51,8.51
2015-04-12 14:59:58,7.01,7.01,7.01,7.01,7.01
2015-04-12 14:59:59,4.4,4.4,4.4,4.4,4.4
2015-04-12 15:00:00,2.46,2.46,2.46,2.46,2.46
2015-04-12 15:00:01,1.36,1.36,1.36,1.36,1.36
2015-04-12 15:00:02,0.79,0.79,0.79,0.79,0.79
2015-04-12 15:00:03,0.458,0.458,0.458,0.458,0.458
2015-04-12 15:00:04,0.296,0.296,0.296,0.296,0.296
2015-04-12 15:00:05,0.205,0.205,0.205,0.205,0.205
2015-04-12 15:00:06,0.145,0.145,0.145,0.145,0.145
2015-04-12 15:00:07,0.095,0.095,0.095,0.095,0.095
2015-04-12 15:00:08,0.069,0.069,0.069,0.069,0.069
2015-04-12 15:00:09,0.056,0.056,0.056,0.056,0.056
2015-04-12 15:00:10,0.047,0.047,0.047,0.047,0.047
2015-04-12 15:00:11,0.037,0.037,0.037,0.037,0.037
2015-04-12 15:00:12,0.034,0.034,0.034,0.034,0.034
2015-04-12 15:00:13,0.032,0.032,0.032,0.032,0.032
2015-04-12 15:00:14,0.03,0.03,0.03,0.03,0.03
2015-04-12 15:00:15,0.024,0.024,0.024,0.024,0.024
2015-04-12 15:00:16,0.02,0.02,0.02,0.02,0.02
2015-04-12 15:00:17,0.018,0.018,0.018,0.018,0.018
2015-04-12 15:00:18,0.016,0.016,0.016,0.016,0.016
2015-04-12 15:00:19,0.013,0.013,0.013,0.013,0.013
2015-04-12 15:00:20,0.013,0.013,0.013,0.013,0.013
2015-04-12 15:00:21,0.012,0.012,0.012,0.012,0.012
2015-04-12 15:00:22,0.012,0.012,0.012,0.012,0.012
2015-04-12 15:00:23,0.011,0.011,0.011,0.011,0.011
2015-04-12 15:00:24,0.012,0.012,0.012,0.012,0.012
2015-04-12 15:00:25,0.01,0.01,0.01,0.01,0.01
2015-04-12 15:00:26,0.01,0.01,0.01,0.01,0.01
2015-04-12 15:00:27,0.01,0.01,0.01,0.01,0.01
2015-04-12 15:00:28,0.009,0.009,0.009,0.009,0.009
2015-04-12 15:00:29,0.009,0.009,0.009,0.009,0.009
2015-04-12 15:00:30,0.008,0.008,0.008,0.008,0.008
2015-04-12 15:00:31,0.008,0.008,0.008,0.008,0.008
2015-04-12 15:00:32,0.008,0.008,0.008,0.008,0.008
2015-04-12 15:00:33,0.008,0.008,0.008,0.008,0.008
2015-04-12 15:00:34,0.008,0.008,0.008,0.008,0.008
2015-04-12 15:00:35,0.007,0.007,0.007,0.007,0.007
2015-04-12 15:00:36,0.008,0.008,0.008,0.008,0.008
2015-04-12 15:00:37,0.008,0.008,0.008,0.008,0.008
2015-04-12 15:00:38,0.007,0.007,0.007,0.007,0.007
2015-04-12 15:00:39,0.007,0.007,0.007,0.007,0.007
2015-04-12 15:00:40,0.007,0.007,0.007,0.007,0.007
2015-04-12 15:00:41,0.007,0.007,0.007,0.007,0.007
2015-04-12 15:00:42,0.007,0.007,0.007,0.007,0.007
2015-04-12 15:00:43,0.006,0.006,0.006,0.006,0.006
2015-04-12 15:00:44,0.006,0.006,0.006,0.006,0.006
2015-04-12 15:00:45,0.006,0.006,0.006,0.006,0.006
2015-04-12 15:00:46,0.006,0.006,0.006,0.006,0.006
2015-04-12 15:00:47,0.006,0.006,0.006,0.006,0.006
2015-04-12 15:00:48,0.006,0.006,0.006,0.006,0.006
2015-04-12 15:00:49,0.006,0.006,0.006,0.006,0.006
2015-04-12 15:00:50,0.006,0.006,0.006,0.006,0.006
2015-04-12 15:00:51,0.005,0.005,0.005,0.005,0.005
2015-04-12 15:00:52,0.005,0.005,0.005,0.005,0.005
2015-04-12 15:00:53,0.005,0.005,0.005,0.005,0.005
2015-04-12 15:00:54,0.005,0.005,0.005,0.005,0.005
2015-04-12 15:00:55,0.005,0.006,0.005,0.006,0.006
2015-04-12 15:00:56,0.005,0.005,0.005,0.005,0.005
2015-04-12 15:00:57,0.005,0.005,0.005,0.005,0.005
2015-04-12 15:00:58,0.005,0.005,0.005,0.005,0.005
2015-04-12 15:00:59,0.005,0.005,0.005,0.005,0.005
2015-04-12 15:01:00,0.005,0.005,0.005,0.005,0.005
2015-04-12 15:01:01,0.005,0.005,0.005,0.005,0.005
2015-04-12 15:01:02,0.005,0.005,0.005,0.005,0.005
2015-04-12 15:01:03,0.005,0.005,0.005,0.005,0.005
2015-04-12 15:01:04,0.005,0.005,0.005,0.005,0.005
2015-04-12 15:01:05,0.005,0.005,0.005,0.005,0.005
2015-04-12 15:01:06,0.005,0.005,0.005,0.005,0.005
2015-04-12 15:01:07,0.004,0.004,0.004,0.004,0.004
2015-04-12 15:01:08,0.005,0.005,0.005,0.005,0.005
2015-04-12 15:01:09,0.005,0.005,0.005,0.005,0.005
2015-04-12 15:01:10,0.006,0.006,0.006,0.006,0.006
2015-04-12 15:01:11,0.024,0.024,0.024,0.024,0.024
2015-04-12 15:01:12,0.078,0.078,0.078,0.078,0.078
2015-04-12 15:01:13,0.151,0.152,0.152,0.152,0.152
2015-04-12 15:01:14,0.209,0.209,0.209,0.209,0.209
2015-04-12 15:01:15,0.233,0.234,0.234,0.234,0.234
2015-04-12 15:01:16,0.242,0.242,0.242,0.242,0.242
2015-04-12 15:01:17,0.242,0.242,0.242,0.242,0.242
2015-04-12 15:01:18,0.247,0.247,0.247,0.247,0.247
2015-04-12 15:01:19,0.253,0.254,0.253,0.254,0.254
2015-04-12 15:01:20,0.255,0.255,0.255,0.255,0.255
2015-04-12 15:01:21,0.243,0.245,0.243,0.243,0.245
2015-04-12 15:01:22,0.226,0.228,0.227,0.227,0.228
2015-04-12 15:01:23,0.22,0.221,0.221,0.221,0.221
2015-04-12 15:01:24,0.219,0.219,0.219,0.219,0.219
2015-04-12 15:01:25,0.218,0.218,0.218,0.218,0.218
2015-04-12 15:01:26,0.211,0.211,0.211,0.211,0.211
2015-04-12 15:01:27,0.207,0.208,0.207,0.208,0.208
2015-04-12 15:01:28,0.204,0.204,0.204,0.204,0.204
2015-04-12 15:01:29,0.206,0.206,0.206,0.206,0.206
2015-04-12 15:01:30,0.224,0.224,0.224,0.224,0.224
2015-04-12 15:01:31,0.238,0.238,0.238,0.238,0.238
2015-04-12 15:01:32,0.23,0.23,0.23,0.23,0.23
2015-04-12 15:01:33,0.215,0.215,0.215,0.215,0.215
2015-04-12 15:01:34,0.245,0.246,0.245,0.246,0.246
2015-04-12 15:01:35,0.295,0.295,0.295,0.295,0.295
2015-04-12 15:01:36,0.34,0.34,0.34,0.34,0.34
2015-04-12 15:01:37,0.433,0.434,0.433,0.433,0.434
2015-04-12 15:01:38,1.0,1.0,1.0,1.0,1.0
2015-04-12 15:01:39,4.01,4.01,4.01,4.01,4.01
2015-04-12 15:01:40,13.5,13.5,13.5,13.5,13.5
2015-04-12 15:01:41,23.7,23.7,23.7,23.7,23.7
2015-04-12 15:01:42,23.0,23.0,23.0,23.0,23.0
2015-04-12 15:01:43,18.3,18.3,18.3,18.3,18.3
2015-04-12 15:01:44,13.5,13.5,13.5,13.5,13.5
2015-04-12 15:01:45,9.01,9.02,9.01,9.02,9.02
2015-04-12 15:01:46,5.78,5.79,5.78,5.79,5.79
2015-04-12 15:01:47,3.42,3.42,3.42,3.42,3.42
2015-04-12 15:01:48,2.05,2.05,2.05,2.05,2.05
2015-04-12 15:01:49,1.16,1.16,1.16,1.16,1.16
2015-04-12 15:01:50,0.727,0.727,0.727,0.727,0.727
2015-04-12 15:01:51,0.533,0.533,0.533,0.533,0.533
2015-04-12 15:01:52,0.484,0.484,0.484,0.484,0.484
2015-04-12 15:01:53,0.442,0.442,0.442,0.442,0.442
2015-04-12 15:01:54,0.391,0.391,0.391,0.391,0.391
2015-04-12 15:01:55,0.368,0.368,0.368,0.368,0.368
2015-04-12 15:01:56,0.364,0.364,0.364,0.364,0.364
2015-04-12 15:01:57,0.364,0.364,0.364,0.364,0.364
2015-04-12 15:01:58,0.369,0.369,0.369,0.369,0.369
2015-04-12 15:01:59,0.353,0.353,0.353,0.353,0.353
2015-04-12 15:02:00,0.315,0.315,0.315,0.315,0.315
2015-04-12 15:02:01,0.263,0.263,0.263,0.263,0.263
2015-04-12 15:02:02,0.257,0.257,0.257,0.257,0.257
2015-04-12 15:02:03,0.316,0.317,0.316,0.317,0.317
2015-04-12 15:02:04,0.424,0.425,0.424,0.425,0.425
2015-04-12 15:02:05,0.512,0.512,0.512,0.512,0.512
2015-04-12 15:02:06,0.516,0.516,0.516,0.516,0.516
2015-04-12 15:02:07,0.499,0.499,0.499,0.499,0.499
2015-04-12 15:02:08,0.479,0.479,0.479,0.479,0.479
2015-04-12 15:02:09,0.445,0.445,0.445,0.445,0.445
2015-04-12 15:02:10,0.396,0.397,0.397,0.397,0.397
2015-04-12 15:02:11,0.352,0.353,0.352,0.353,0.353
2015-04-12 15:02:12,0.31,0.311,0.311,0.311,0.311
2015-04-12 15:02:13,0.275,0.275,0.275,0.275,0.275
2015-04-12 15:02:14,0.256,0.257,0.256,0.256,0.257
2015-04-12 15:02:15,0.237,0.238,0.237,0.237,0.238
2015-04-12 15:02:16,0.223,0.224,0.224,0.224,0.224
2015-04-12 15:02:17,0.217,0.217,0.217,0.217,0.217
2015-04-12 15:02:18,0.205,0.206,0.206,0.206,0.206
2015-04-12 15:02:19,0.194,0.195,0.194,0.195,0.195
2015-04-12 15:02:20,0.191,0.191,0.191,0.191,0.191
2015-04-12 15:02:21,0.194,0.195,0.195,0.195,0.195
2015-04-12 15:02:22,0.202,0.202,0.202,0.202,0.202
2015-04-12 15:02:23,0.196,0.196,0.196,0.196,0.196
2015-04-12 15:02:24,0.188,0.188,0.188,0.188,0.188
2015-04-12 15:02:25,0.202,0.202,0.202,0.202,0.202
2015-04-12 15:02:26,0.222,0.223,0.222,0.223,0.223
2015-04-12 15:02:27,0.238,0.239,0.238,0.239,0.239
2015-04-12 15:02:28,0.241,0.242,0.241,0.242,0.242
2015-04-12 15:02:29,0.229,0.229,0.229,0.229,0.229
2015-04-12 15:02:30,0.214,0.214,0.214,0.214,0.214
2015-04-12 15:02:31,0.202,0.203,0.202,0.203,0.203
2015-04-12 15:02:32,0.213,0.213,0.213,0.213,0.213
2015-04-12 15:02:33,0.215,0.216,0.216,0.216,0.216
2015-04-12 15:02:34,0.217,0.217,0.217,0.217,0.217
2015-04-12 15:02:35,0.219,0.22,0.219,0.22,0.22
2015-04-12 15:02:36,0.21,0.211,0.211,0.211,0.211
2015-04-12 15:02:37,0.214,0.215,0.214,0.215,0.215
2015-04-12 15:02:38,0.214,0.214,0.214,0.214,0.214
2015-04-12 15:02:39,0.225,0.225,0.225,0.225,0.225
2015-04-12 15:02:40,0.238,0.238,0.238,0.238,0.238
2015-04-12 15:02:41,0.236,0.237,0.237,0.237,0.237
2015-04-12 15:02:42,0.217,0.218,0.218,0.218,0.218
2015-04-12 15:02:43,0.205,0.205,0.205,0.205,0.205
2015-04-12 15:02:44,0.209,0.209,0.209,0.209,0.209
2015-04-12 15:02:45,0.216,0.217,0.216,0.217,0.217
2015-04-12 15:02:46,0.224,0.225,0.224,0.225,0.225
2015-04-12 15:02:47,0.223,0.224,0.223,0.224,0.224
2015-04-12 15:02:48,0.211,0.211,0.211,0.211,0.211
2015-04-12 15:02:49,0.209,0.209,0.209,0.209,0.209
2015-04-12 15:02:50,0.226,0.226,0.226,0.226,0.226
2015-04-12 15:02:51,0.221,0.222,0.221,0.222,0.222
2015-04-12 15:02:52,0.219,0.219,0.219,0.219,0.219
2015-04-12 15:02:53,0.224,0.225,0.224,0.225,0.225
2015-04-12 15:02:54,0.226,0.226,0.226,0.226,0.226
2015-04-12 15:02:55,0.218,0.218,0.218,0.218,0.218
2015-04-12 15:02:56,0.215,0.215,0.215,0.215,0.215
2015-04-12 15:02:57,0.228,0.228,0.228,0.228,0.228
2015-04-12 15:02:58,0.235,0.236,0.235,0.236,0.236
2015-04-12 15:02:59,0.243,0.243,0.243,0.243,0.243
2015-04-12 15:03:00,0.242,0.242,0.242,0.242,0.242
2015-04-12 15:03:01,0.238,0.238,0.238,0.238,0.238
2015-04-12 15:03:02,0.237,0.237,0.237,0.237,0.237
2015-04-12 15:03:03,0.254,0.255,0.254,0.254,0.255
2015-04-12 15:03:04,0.255,0.256,0.255,0.256,0.256
2015-04-12 15:03:05,0.243,0.243,0.243,0.243,0.243
2015-04-12 15:03:06,0.234,0.234,0.234,0.234,0.234
2015-04-12 15:03:07,0.225,0.225,0.225,0.225,0.225
2015-04-12 15:03:08,0.205,0.205,0.205,0.205,0.205
2015-04-12 15:03:09,0.201,0.201,0.201,0.201,0.201
2015-04-12 15:03:10,0.255,0.255,0.255,0.255,0.255
2015-04-12 15:03:11,0.315,0.317,0.316,0.317,0.317
2015-04-12 15:03:12,0.363,0.363,0.363,0.363,0.363
2015-04-12 15:03:13,0.43,0.431,0.431,0.431,0.431
2015-04-12 15:03:14,1.03,1.03,1.03,1.03,1.03
2015-04-12 15:03:15,4.21,4.21,4.21,4.21,4.21
2015-04-12 15:03:16,10.5,10.5,10.5,10.5,10.5
2015-04-12 15:03:17,16.8,16.8,16.8,16.8,16.8
2015-04-12 15:03:18,16.8,16.8,16.8,16.8,16.8
2015-04-12 15:03:19,12.1,12.1,12.1,12.1,12.1
2015-04-12 15:03:20,8.9,8.91,8.9,8.91,8.91
2015-04-12 15:03:21,6.41,6.42,6.42,6.42,6.42
2015-04-12 15:03:22,4.27,4.27,4.27,4.27,4.27
2015-04-12 15:03:23,2.82,2.83,2.83,2.83,2.83
2015-04-12 15:03:24,2.08,2.08,2.08,2.08,2.08
2015-04-12 15:03:25,1.68,1.68,1.68,1.68,1.68
2015-04-12 15:03:26,1.26,1.26,1.26,1.26,1.26
2015-04-12 15:03:27,0.902,0.903,0.902,0.902,0.903
2015-04-12 15:03:28,0.769,0.769,0.769,0.769,0.769
2015-04-12 15:03:29,0.69,0.69,0.69,0.69,0.69
2015-04-12 15:03:30,0.635,0.635,0.635,0.635,0.635
2015-04-12 15:03:31,0.589,0.589,0.589,0.589,0.589
2015-04-12 15:03:32,0.517,0.517,0.517,0.517,0.517
2015-04-12 15:03:33,0.411,0.411,0.411,0.411,0.411
2015-04-12 15:03:34,0.343,0.343,0.343,0.343,0.343
2015-04-12 15:03:35,0.338,0.338,0.338,0.338,0.338
2015-04-12 15:03:36,0.398,0.398,0.398,0.398,0.398
2015-04-12 15:03:37,0.5,0.5,0.5,0.5,0.5
2015-04-12 15:03:38,0.572,0.572,0.572,0.572,0.572
2015-04-12 15:03:39,0.587,0.587,0.587,0.587,0.587
2015-04-12 15:03:40,0.553,0.554,0.553,0.554,0.554
2015-04-12 15:03:41,0.511,0.512,0.512,0.512,0.512
2015-04-12 15:03:42,0.456,0.456,0.456,0.456,0.456
2015-04-12 15:03:43,0.399,0.399,0.399,0.399,0.399
2015-04-12 15:03:44,0.355,0.356,0.355,0.355,0.356
2015-04-12 15:03:45,0.313,0.315,0.313,0.314,0.315
2015-04-12 15:03:46,0.287,0.288,0.288,0.288,0.288
2015-04-12 15:03:47,0.273,0.274,0.274,0.274,0.274
2015-04-12 15:03:48,0.259,0.26,0.26,0.26,0.26
2015-04-12 15:03:49,0.257,0.257,0.257,0.257,0.257
2015-04-12 15:03:50,0.254,0.254,0.254,0.254,0.254
2015-04-12 15:03:51,0.245,0.246,0.245,0.246,0.246
2015-04-12 15:03:52,0.252,0.252,0.252,0.252,0.252
2015-04-12 15:03:53,0.253,0.253,0.253,0.253,0.253
2015-04-12 15:03:54,0.245,0.245,0.245,0.245,0.245
2015-04-12 15:03:55,0.232,0.232,0.232,0.232,0.232
2015-04-12 15:03:56,0.226,0.226,0.226,0.226,0.226
2015-04-12 15:03:57,0.217,0.217,0.217,0.217,0.217
2015-04-12 15:03:58,0.216,0.216,0.216,0.216,0.216
2015-04-12 15:03:59,0.218,0.218,0.218,0.218,0.218
2015-04-12 15:04:00,0.229,0.229,0.229,0.229,0.229
2015-04-12 15:04:01,0.242,0.243,0.242,0.242,0.243
2015-04-12 15:04:02,0.242,0.243,0.242,0.242,0.243
2015-04-12 15:04:03,0.239,0.239,0.239,0.239,0.239
2015-04-12 15:04:04,0.229,0.229,0.229,0.229,0.229
2015-04-12 15:04:05,0.236,0.237,0.236,0.237,0.237
2015-04-12 15:04:06,0.232,0.232,0.232,0.232,0.232
2015-04-12 15:04:07,0.237,0.237,0.237,0.237,0.237
2015-04-12 15:04:08,0.234,0.235,0.235,0.235,0.235
2015-04-12 15:04:09,0.226,0.227,0.226,0.227,0.227
2015-04-12 15:04:10,0.225,0.226,0.225,0.226,0.226
2015-04-12 15:04:11,0.231,0.232,0.231,0.231,0.232
2015-04-12 15:04:12,0.228,0.229,0.228,0.229,0.229
2015-04-12 15:04:13,0.222,0.222,0.222,0.222,0.222
2015-04-12 15:04:14,0.221,0.222,0.221,0.221,0.222
2015-04-12 15:04:15,0.212,0.212,0.212,0.212,0.212
2015-04-12 15:04:16,0.209,0.21,0.21,0.21,0.21
2015-04-12 15:04:17,0.214,0.214,0.214,0.214,0.214
2015-04-12 15:04:18,0.228,0.229,0.228,0.229,0.229
2015-04-12 15:04:19,0.238,0.238,0.238,0.238,0.238
2015-04-12 15:04:20,0.233,0.233,0.233,0.233,0.233
2015-04-12 15:04:21,0.219,0.219,0.219,0.219,0.219
2015-04-12 15:04:22,0.224,0.224,0.224,0.224,0.224
2015-04-12 15:04:23,0.236,0.236,0.236,0.236,0.236
2015-04-12 15:04:24,0.239,0.239,0.239,0.239,0.239
2015-04-12 15:04:25,0.242,0.242,0.242,0.242,0.242
2015-04-12 15:04:26,0.238,0.239,0.239,0.239,0.239
2015-04-12 15:04:27,0.236,0.237,0.236,0.237,0.237
2015-04-12 15:04:28,0.241,0.242,0.241,0.242,0.242
2015-04-12 15:04:29,0.238,0.238,0.238,0.238,0.238
2015-04-12 15:04:30,0.239,0.239,0.239,0.239,0.239
2015-04-12 15:04:31,0.233,0.233,0.233,0.233,0.233
2015-04-12 15:04:32,0.23,0.23,0.23,0.23,0.23
2015-04-12 15:04:33,0.222,0.222,0.222,0.222,0.222
2015-04-12 15:04:34,0.219,0.22,0.219,0.22,0.22
2015-04-12 15:04:35,0.224,0.225,0.225,0.225,0.225
2015-04-12 15:04:36,0.234,0.234,0.234,0.234,0.234
2015-04-12 15:04:37,0.243,0.244,0.244,0.244,0.244
2015-04-12 15:04:38,0.262,0.262,0.262,0.262,0.262
2015-04-12 15:04:39,0.276,0.276,0.276,0.276,0.276
2015-04-12 15:04:40,0.273,0.274,0.273,0.274,0.274
2015-04-12 15:04:41,0.261,0.261,0.261,0.261,0.261
2015-04-12 15:04:42,0.25,0.251,0.25,0.251,0.251
2015-04-12 15:04:43,0.241,0.241,0.241,0.241,0.241
2015-04-12 15:04:44,0.253,0.253,0.253,0.253,0.253
2015-04-12 15:04:45,0.263,0.263,0.263,0.263,0.263
