,vim_eng_fuel_rate,vim_eng_ground_spd,vim_eng_load,vim_eng_payload,vim_eng_rpm
2015-04-12 15:12:29,70.322,17.709,31.0,0.0,1490.0
2015-04-12 15:12:30,67.561,17.709,30.0,0.0,1521.5
2015-04-12 15:12:31,0.0,17.709,0.0,0.0,1527.5
2015-04-12 15:12:32,9.814,18.33,2.0,0.0,1525.5
2015-04-12 15:12:33,24.832,18.33,9.0,0.0,1548.5
2015-04-12 15:12:34,40.048,18.33,16.0,0.0,1574.5
2015-04-12 15:12:35,43.522,18.952,17.0,0.0,1599.5
2015-04-12 15:12:36,43.522,18.952,17.0,0.0,1620.5
2015-04-12 15:12:37,0.0,18.952,0.0,0.0,1600.0
2015-04-12 15:12:38,0.0,18.952,0.0,0.0,1590.0
2015-04-12 15:12:39,10.884,18.952,3.0,0.0,1592.0
2015-04-12 15:12:40,0.0,18.952,0.0,0.0,1589.0
2015-04-12 15:12:41,3.381,18.952,0.0,0.0,1581.5
2015-04-12 15:12:42,61.935,18.952,29.0,0.0,1632.5
2015-04-12 15:12:43,71.326,18.952,32.0,0.0,1652.5
2015-04-12 15:12:44,27.672,19.262,10.0,0.0,1670.5
2015-04-12 15:12:45,10.289,19.884,1.0,0.0,1677.5
2015-04-12 15:12:46,11.254,19.884,2.0,0.0,1664.5
2015-04-12 15:12:47,26.166,19.884,9.0,0.0,1687.5
2015-04-12 15:12:48,58.976,19.884,25.0,0.0,1709.0
2015-04-12 15:12:49,34.897,20.505,13.0,0.0,1743.5
2015-04-12 15:12:50,0.0,20.505,0.0,0.0,1731.0
2015-04-12 15:12:51,0.0,20.505,0.0,0.0,1720.5
2015-04-12 15:12:52,0.0,20.505,0.0,0.0,1708.5
2015-04-12 15:12:53,0.0,19.884,0.0,0.0,1692.5
2015-04-12 15:12:54,0.0,19.884,0.0,0.0,1672.0
2015-04-12 15:12:55,0.0,19.262,0.0,0.0,1665.0
2015-04-12 15:12:56,0.0,19.262,0.0,0.0,1643.0
2015-04-12 15:12:57,0.0,19.262,0.0,0.0,1636.5
2015-04-12 15:12:58,79.977,18.952,39.0,0.0,1669.5
2015-04-12 15:12:59,54.155,19.884,22.0,0.0,1724.0
2015-04-12 15:13:00,8.255,20.505,0.0,0.0,1761.0
2015-04-12 15:13:01,0.0,20.505,0.0,0.0,1749.5
2015-04-12 15:13:02,53.191,20.505,21.0,0.0,1718.0
2015-04-12 15:13:03,62.41,20.505,26.0,0.0,1780.5
2015-04-12 15:13:04,44.645,20.816,17.0,0.0,1798.0
2015-04-12 15:13:05,0.0,20.505,0.0,0.0,1766.5
2015-04-12 15:13:06,0.0,20.505,0.0,0.0,1747.5
2015-04-12 15:13:07,0.0,20.505,0.0,0.0,1731.5
2015-04-12 15:13:08,0.0,20.505,0.0,0.0,1719.5
2015-04-12 15:13:09,0.0,20.505,0.0,0.0,1706.5
2015-04-12 15:13:10,0.0,20.505,0.0,0.0,1695.5
2015-04-12 15:13:11,0.0,19.884,0.0,0.0,1703.5
2015-04-12 15:13:12,0.0,19.884,0.0,0.0,1708.5
2015-04-12 15:13:13,0.0,19.884,0.0,0.0,1691.5
2015-04-12 15:13:14,0.0,19.884,0.0,0.0,1680.0
2015-04-12 15:13:15,0.0,19.884,0.0,0.0,1672.5
2015-04-12 15:13:16,0.0,19.262,0.0,0.0,1667.0
2015-04-12 15:13:17,0.0,19.262,0.0,0.0,1662.0
2015-04-12 15:13:18,0.0,19.262,0.0,0.0,1636.0
2015-04-12 15:13:19,0.0,18.952,0.0,0.0,1615.0
2015-04-12 15:13:20,0.0,18.33,0.0,0.0,1561.5
2015-04-12 15:13:21,23.987,17.709,9.0,0.0,1503.5
2015-04-12 15:13:22,72.66,17.709,33.0,0.0,1480.5
2015-04-12 15:13:23,50.589,16.777,22.0,0.0,1437.0
2015-04-12 15:13:24,97.677,14.913,52.0,0.0,1393.0
2015-04-12 15:13:25,107.095,14.913,54.0,0.0,1626.5
2015-04-12 15:13:26,47.458,14.913,21.0,0.0,1694.0
2015-04-12 15:13:27,130.447,15.224,66.0,0.0,1790.0
2015-04-12 15:13:28,67.324,15.224,33.0,0.0,1804.0
2015-04-12 15:13:29,23.538,15.224,8.0,0.0,1739.0
2015-04-12 15:13:30,83.293,14.913,37.0,0.0,1702.0
2015-04-12 15:13:31,55.251,14.292,23.0,0.0,1647.5
2015-04-12 15:13:32,0.0,14.292,0.0,0.0,1562.0
2015-04-12 15:13:33,34.989,13.359,13.0,0.0,1554.5
2015-04-12 15:13:34,102.749,13.981,47.0,0.0,1545.0
2015-04-12 15:13:35,44.116,12.738,18.0,0.0,1500.0
2015-04-12 15:13:36,57.378,13.359,25.0,0.0,1485.0
2015-04-12 15:13:37,99.526,13.359,50.0,0.0,1522.0
2015-04-12 15:13:38,59.002,13.359,26.0,0.0,1478.5
2015-04-12 15:13:39,32.546,13.359,12.0,0.0,1536.0
2015-04-12 15:13:40,77.547,13.981,35.0,0.0,1543.0
2015-04-12 15:13:41,115.403,14.292,57.0,0.0,1639.5
2015-04-12 15:13:42,0.0,14.292,0.0,0.0,1647.0
2015-04-12 15:13:43,55.0,14.913,23.0,0.0,1683.0
2015-04-12 15:13:44,58.976,15.224,25.0,0.0,1696.5
2015-04-12 15:13:45,62.661,15.224,26.0,0.0,1786.5
2015-04-12 15:13:46,0.0,15.224,0.0,0.0,1787.5
2015-04-12 15:13:47,0.0,15.224,0.0,0.0,1787.0
2015-04-12 15:13:48,0.0,15.224,0.0,0.0,1773.0
2015-04-12 15:13:49,0.0,14.913,0.0,0.0,1773.0
2015-04-12 15:13:50,0.0,14.913,0.0,0.0,1684.0
2015-04-12 15:13:51,0.0,14.292,0.0,0.0,1665.5
2015-04-12 15:13:52,0.0,13.359,0.0,0.0,1616.0
2015-04-12 15:13:53,92.895,13.981,47.0,0.0,1581.0
2015-04-12 15:13:54,107.372,14.913,53.0,0.0,1663.0
2015-04-12 15:13:55,108.283,15.845,51.0,0.0,1747.0
2015-04-12 15:13:56,77.481,15.224,34.0,0.0,1811.5
2015-04-12 15:13:57,0.0,14.913,0.0,0.0,1761.5
2015-04-12 15:13:58,0.0,15.224,0.0,0.0,1714.0
2015-04-12 15:13:59,22.732,15.224,8.0,0.0,1716.0
2015-04-12 15:14:00,52.504,15.224,21.0,0.0,1761.5
2015-04-12 15:14:01,0.0,15.224,0.0,0.0,1779.0
2015-04-12 15:14:02,0.0,15.845,0.0,0.0,1795.0
2015-04-12 15:14:03,0.0,15.845,0.0,0.0,1793.0
2015-04-12 15:14:04,0.0,15.845,0.0,0.0,1825.5
2015-04-12 15:14:05,0.0,15.845,0.0,0.0,1824.5
2015-04-12 15:14:06,0.0,16.777,0.0,0.0,1845.5
2015-04-12 15:14:07,0.0,17.398,0.0,0.0,1464.5
2015-04-12 15:14:08,0.0,17.398,0.0,0.0,1505.5
2015-04-12 15:14:09,0.0,17.709,0.0,0.0,1505.5
2015-04-12 15:14:10,0.0,17.709,0.0,0.0,1527.0
2015-04-12 15:14:11,0.0,17.709,0.0,0.0,1539.0
2015-04-12 15:14:12,0.0,18.33,0.0,0.0,1551.5
2015-04-12 15:14:13,0.0,18.33,0.0,0.0,1551.5
2015-04-12 15:14:14,0.0,18.33,0.0,0.0,1586.5
2015-04-12 15:14:15,0.0,18.952,0.0,0.0,1617.0
2015-04-12 15:14:16,0.0,18.952,0.0,0.0,1616.5
2015-04-12 15:14:17,0.0,18.952,0.0,0.0,1624.5
2015-04-12 15:14:18,0.0,18.952,0.0,0.0,1590.5
2015-04-12 15:14:19,0.0,18.952,0.0,0.0,1613.5
2015-04-12 15:14:20,0.0,19.262,0.0,0.0,1565.5
2015-04-12 15:14:21,0.0,18.952,0.0,0.0,1595.5
2015-04-12 15:14:22,0.0,18.952,0.0,0.0,1605.5
2015-04-12 15:14:23,0.0,18.952,0.0,0.0,1595.0
2015-04-12 15:14:24,0.0,18.952,0.0,0.0,1586.0
2015-04-12 15:14:25,0.0,18.952,0.0,0.0,1606.0
2015-04-12 15:14:26,0.0,18.952,0.0,0.0,1606.5
2015-04-12 15:14:27,0.0,18.952,0.0,0.0,1583.0
2015-04-12 15:14:28,0.0,18.952,0.0,0.0,1554.5
2015-04-12 15:14:29,0.0,17.709,0.0,0.0,1416.0
2015-04-12 15:14:30,18.135,15.845,7.0,0.0,1337.5
2015-04-12 15:14:31,86.331,15.845,49.0,0.0,1315.5
2015-04-12 15:14:32,100.424,14.913,50.0,0.0,1604.5
2015-04-12 15:14:33,123.724,14.292,64.0,0.0,1587.0
2015-04-12 15:14:34,135.321,13.981,71.0,0.0,1531.5
2015-04-12 15:14:35,151.607,13.359,79.0,0.0,1553.5
2015-04-12 15:14:36,173.652,13.359,91.0,0.0,1581.0
2015-04-12 15:14:37,190.942,13.981,100.0,0.0,1682.0
2015-04-12 15:14:38,191.233,14.913,100.0,0.0,1707.5
2015-04-12 15:14:39,83.451,15.224,37.0,0.0,1736.0
2015-04-12 15:14:40,179.345,13.981,93.0,0.0,1694.5
2015-04-12 15:14:41,190.665,14.292,100.0,0.0,1670.0
2015-04-12 15:14:42,185.566,14.913,88.0,0.0,1775.5
2015-04-12 15:14:43,58.593,14.913,25.0,0.0,1685.5
2015-04-12 15:14:44,130.077,14.913,63.0,0.0,1698.0
2015-04-12 15:14:45,189.066,14.913,89.0,0.0,1680.5
2015-04-12 15:14:46,103.462,14.292,51.0,0.0,1661.5
2015-04-12 15:14:47,75.196,13.981,33.0,0.0,1565.5
2015-04-12 15:14:48,166.81,13.359,88.0,0.0,1583.5
2015-04-12 15:14:49,171.433,13.981,90.0,0.0,1625.5
2015-04-12 15:14:50,124.384,14.292,62.0,0.0,1627.5
2015-04-12 15:14:51,109.71,14.292,55.0,0.0,1598.0
2015-04-12 15:14:52,152.558,13.981,74.0,0.0,1614.0
2015-04-12 15:14:53,141.635,14.292,70.0,0.0,1614.0
2015-04-12 15:14:54,151.118,13.981,74.0,0.0,1573.5
2015-04-12 15:14:55,136.391,13.981,68.0,0.0,1551.0
2015-04-12 15:14:56,150.986,13.981,74.0,0.0,1582.0
2015-04-12 15:14:57,147.46,13.359,73.0,0.0,1542.0
2015-04-12 15:14:58,113.87,13.359,58.0,0.0,1522.5
2015-04-12 15:14:59,118.097,12.738,60.0,0.0,1487.0
2015-04-12 15:15:00,123.724,12.738,62.0,0.0,1459.5
2015-04-12 15:15:01,35.703,12.738,15.0,0.0,1371.0
2015-04-12 15:15:02,127.753,11.806,71.0,0.0,1356.5
2015-04-12 15:15:03,140.604,12.427,76.0,0.0,1404.0
2015-04-12 15:15:04,160.523,13.359,85.0,0.0,1505.0
2015-04-12 15:15:05,115.376,13.359,58.0,0.0,1541.0
2015-04-12 15:15:06,116.684,13.359,59.0,0.0,1559.0
2015-04-12 15:15:07,116.473,13.981,58.0,0.0,1584.5
2015-04-12 15:15:08,157.432,13.981,76.0,0.0,1609.0
2015-04-12 15:15:09,79.7,12.738,35.0,0.0,1624.0
2015-04-12 15:15:10,0.0,12.427,0.0,0.0,1506.5
2015-04-12 15:15:11,2.655,12.738,0.0,0.0,1417.0
2015-04-12 15:15:12,73.069,12.738,34.0,0.0,1435.0
2015-04-12 15:15:13,12.284,12.738,3.0,0.0,1449.0
2015-04-12 15:15:14,111.15,12.738,59.0,0.0,1469.5
2015-04-12 15:15:15,74.694,12.738,36.0,0.0,1482.0
2015-04-12 15:15:16,36.271,12.427,15.0,0.0,1451.0
2015-04-12 15:15:17,88.708,12.427,41.0,0.0,1443.5
2015-04-12 15:15:18,98.747,12.738,46.0,0.0,1464.0
2015-04-12 15:15:19,107.781,12.738,52.0,0.0,1451.5
2015-04-12 15:15:20,120.633,12.738,61.0,0.0,1457.0
2015-04-12 15:15:21,175.25,13.981,92.0,0.0,1572.0
2015-04-12 15:15:22,155.609,14.913,75.0,0.0,1666.5
2015-04-12 15:15:23,36.429,14.292,14.0,0.0,1647.0
2015-04-12 15:15:24,32.585,13.359,12.0,0.0,1615.0
2015-04-12 15:15:25,40.048,12.738,16.0,0.0,1561.5
2015-04-12 15:15:26,7.885,12.738,1.0,0.0,1490.0
2015-04-12 15:15:27,41.712,12.427,17.0,0.0,1468.0
2015-04-12 15:15:28,63.44,12.427,29.0,0.0,1391.5
2015-04-12 15:15:29,119.537,13.359,63.0,0.0,1467.0
2015-04-12 15:15:30,103.119,13.359,52.0,0.0,1531.0
2015-04-12 15:15:31,103.806,13.359,52.0,0.0,1565.0
2015-04-12 15:15:32,52.94,13.359,22.0,0.0,1531.0
2015-04-12 15:15:33,76.226,13.359,34.0,0.0,1552.0
2015-04-12 15:15:34,103.779,13.981,52.0,0.0,1580.5
2015-04-12 15:15:35,103.238,13.981,51.0,0.0,1607.5
2015-04-12 15:15:36,20.724,14.292,7.0,0.0,1556.5
2015-04-12 15:15:37,74.073,13.981,33.0,0.0,1627.0
2015-04-12 15:15:38,156.019,14.292,76.0,0.0,1609.0
2015-04-12 15:15:39,148.899,15.224,71.0,0.0,1732.5
2015-04-12 15:15:40,50.179,14.913,20.0,0.0,1724.5
2015-04-12 15:15:41,29.27,14.913,10.0,0.0,1720.5
2015-04-12 15:15:42,17.514,14.292,6.0,0.0,1662.0
2015-04-12 15:15:43,35.016,13.981,13.0,0.0,1660.0
2015-04-12 15:15:44,48.211,14.292,20.0,0.0,1643.5
2015-04-12 15:15:45,0.0,14.292,0.0,0.0,1614.0
2015-04-12 15:15:46,31.198,14.292,12.0,0.0,1623.5
2015-04-12 15:15:47,0.0,14.292,0.0,0.0,1660.0
2015-04-12 15:15:48,42.65,14.292,17.0,0.0,1637.0
2015-04-12 15:15:49,48.845,13.981,20.0,0.0,1593.0
2015-04-12 15:15:50,0.0,12.738,0.0,0.0,1593.5
2015-04-12 15:15:51,99.552,12.427,52.0,0.0,1495.5
2015-04-12 15:15:52,99.552,12.427,52.0,0.0,1529.5
2015-04-12 15:15:53,104.175,12.738,56.0,0.0,1412.0
2015-04-12 15:15:54,124.437,12.738,64.0,0.0,1530.5
2015-04-12 15:15:55,118.81,13.359,59.0,0.0,1608.0
2015-04-12 15:15:56,89.514,14.292,40.0,0.0,1637.5
2015-04-12 15:15:57,0.0,13.981,0.0,0.0,1597.0
2015-04-12 15:15:58,52.398,13.981,22.0,0.0,1550.5
2015-04-12 15:15:59,43.905,13.981,18.0,0.0,1509.5
2015-04-12 15:16:00,27.83,13.359,10.0,0.0,1524.5
2015-04-12 15:16:01,40.867,13.359,17.0,0.0,1462.5
2015-04-12 15:16:02,51.658,13.359,22.0,0.0,1464.5
2015-04-12 15:16:03,84.112,12.738,39.0,0.0,1479.5
2015-04-12 15:16:04,76.702,12.738,35.0,0.0,1492.5
2015-04-12 15:16:05,91.958,12.738,41.0,0.0,1555.5
2015-04-12 15:16:06,16.722,12.427,6.0,0.0,1414.0
2015-04-12 15:16:07,106.117,11.806,57.0,0.0,1400.0
2015-04-12 15:16:08,119.722,12.427,64.0,0.0,1404.5
2015-04-12 15:16:09,100.398,12.427,47.0,0.0,1467.5
2015-04-12 15:16:10,18.201,12.738,6.0,0.0,1451.0
2015-04-12 15:16:11,0.0,12.738,0.0,0.0,1455.5
2015-04-12 15:16:12,0.0,12.738,0.0,0.0,1485.5
2015-04-12 15:16:13,0.0,12.427,0.0,0.0,1420.0
2015-04-12 15:16:14,0.0,12.738,0.0,0.0,1473.5
2015-04-12 15:16:15,0.0,12.738,0.0,0.0,1439.5
2015-04-12 15:16:16,0.0,12.427,0.0,0.0,1400.5
2015-04-12 15:16:17,78.392,12.427,39.0,0.0,1335.5
2015-04-12 15:16:18,66.003,11.806,30.0,0.0,1456.5
2015-04-12 15:16:19,107.028,12.427,56.0,0.0,1492.5
2015-04-12 15:16:20,117.754,13.359,59.0,0.0,1577.5
2015-04-12 15:16:21,48.211,13.981,20.0,0.0,1559.0
2015-04-12 15:16:22,138.293,13.981,69.0,0.0,1527.0
2015-04-12 15:16:23,87.982,12.738,40.0,0.0,1513.5
2015-04-12 15:16:24,0.0,13.359,0.0,0.0,1421.0
2015-04-12 15:16:25,0.0,12.427,0.0,0.0,1480.0
2015-04-12 15:16:26,42.307,12.738,20.0,0.0,1379.5
2015-04-12 15:16:27,41.554,12.427,17.0,0.0,1466.0
2015-04-12 15:16:28,88.92,12.427,41.0,0.0,1433.5
2015-04-12 15:16:29,81.008,12.427,38.0,0.0,1438.5
2015-04-12 15:16:30,82.17,12.427,38.0,0.0,1436.0
2015-04-12 15:16:31,30.71,11.806,12.0,0.0,1420.0
2015-04-12 15:16:32,30.142,12.427,12.0,0.0,1409.0
2015-04-12 15:16:33,0.0,12.427,0.0,0.0,1442.0
2015-04-12 15:16:34,0.0,12.427,0.0,0.0,1474.5
2015-04-12 15:16:35,0.0,12.427,0.0,0.0,1475.0
2015-04-12 15:16:36,0.0,12.738,0.0,0.0,1527.5
2015-04-12 15:16:37,32.11,13.359,13.0,0.0,1450.0
2015-04-12 15:16:38,0.0,12.738,0.0,0.0,1453.5
2015-04-12 15:16:39,3.408,12.427,0.0,0.0,1263.5
2015-04-12 15:16:40,5.376,11.495,0.0,0.0,1754.5
2015-04-12 15:16:41,0.0,11.495,0.0,0.0,1689.0
2015-04-12 15:16:42,0.0,10.874,0.0,0.0,1662.5
2015-04-12 15:16:43,22.851,10.874,8.0,0.0,1559.5
2015-04-12 15:16:44,98.866,10.874,45.0,0.0,1549.5
2015-04-12 15:16:45,57.47,10.874,24.0,0.0,1606.5
2015-04-12 15:16:46,6.036,10.874,0.0,0.0,1583.5
2015-04-12 15:16:47,28.517,10.874,10.0,0.0,1599.0
2015-04-12 15:16:48,60.218,10.874,26.0,0.0,1700.0
2015-04-12 15:16:49,31.899,10.874,11.0,0.0,1757.5
2015-04-12 15:16:50,0.0,10.874,0.0,0.0,1717.5
2015-04-12 15:16:51,87.704,10.253,39.0,0.0,1703.0
2015-04-12 15:16:52,17.514,10.253,5.0,0.0,1706.5
2015-04-12 15:16:53,39.52,10.253,15.0,0.0,1622.5
2015-04-12 15:16:54,43.456,10.253,17.0,0.0,1578.0
2015-04-12 15:16:55,70.322,9.942,31.0,0.0,1514.0
2015-04-12 15:16:56,56.4,9.321,25.0,0.0,1429.5
2015-04-12 15:16:57,14.067,8.388,5.0,0.0,1367.5
2015-04-12 15:16:58,46.613,8.699,21.0,0.0,1357.0
2015-04-12 15:16:59,64.656,9.321,29.0,0.0,1428.0
2015-04-12 15:17:00,32.268,8.699,13.0,0.0,1368.0
2015-04-12 15:17:01,0.0,8.699,0.0,0.0,1367.5
2015-04-12 15:17:02,0.0,7.767,0.0,0.0,1665.0
2015-04-12 15:17:03,0.0,7.456,0.0,0.0,1607.0
2015-04-12 15:17:04,12.601,7.456,4.0,0.0,1505.5
2015-04-12 15:17:05,72.105,7.456,32.0,0.0,1489.5
2015-04-12 15:17:06,0.0,6.835,0.0,0.0,1452.0
2015-04-12 15:17:07,38.305,5.903,16.0,0.0,1380.0
2015-04-12 15:17:08,88.669,5.903,43.0,0.0,1625.5
2015-04-12 15:17:09,0.0,4.971,0.0,0.0,1485.5
2015-04-12 15:17:10,0.0,3.728,0.0,0.0,1301.0
2015-04-12 15:17:11,0.0,2.796,0.0,0.0,1054.5
2015-04-12 15:17:12,5.283,1.864,0.0,0.0,795.5
2015-04-12 15:17:13,24.039,0.932,23.0,0.0,657.0
2015-04-12 15:17:14,24.013,0.0,22.0,0.0,695.0
2015-04-12 15:17:15,24.198,0.0,22.0,0.0,694.5
2015-04-12 15:17:16,39.308,0.0,51.0,0.0,702.0
2015-04-12 15:17:17,57.312,0.0,55.0,0.0,959.0
2015-04-12 15:17:18,68.222,2.796,57.0,0.0,1084.5
2015-04-12 15:17:19,16.167,2.796,13.0,0.0,831.5
2015-04-12 15:17:20,16.762,2.485,14.0,0.0,717.5
2015-04-12 15:17:21,42.333,2.796,45.0,0.0,853.5
2015-04-12 15:17:22,14.754,2.485,12.0,0.0,702.5
2015-04-12 15:17:23,10.355,2.485,10.0,0.0,670.0
2015-04-12 15:17:24,22.454,2.485,20.0,0.0,670.0
2015-04-12 15:17:25,24.515,2.485,23.0,0.0,682.0
2015-04-12 15:17:26,24.951,1.864,23.0,0.0,693.0
2015-04-12 15:17:27,20.698,2.485,17.0,0.0,723.0
2015-04-12 15:17:28,52.847,2.485,53.0,0.0,912.0
2015-04-12 15:17:29,52.847,2.796,53.0,0.0,910.5
2015-04-12 15:17:30,58.157,3.418,54.0,0.0,975.0
2015-04-12 15:17:31,32.017,4.35,20.0,0.0,1190.5
2015-04-12 15:17:32,6.499,4.35,5.0,0.0,1014.0
2015-04-12 15:17:33,0.0,4.35,0.0,0.0,933.0
2015-04-12 15:17:34,0.0,4.35,0.0,0.0,870.0
2015-04-12 15:17:35,4.914,3.418,0.0,0.0,762.0
2015-04-12 15:17:36,6.882,2.796,6.0,0.0,682.0
2015-04-12 15:17:37,7.436,2.796,7.0,0.0,696.5
2015-04-12 15:17:38,16.537,2.485,14.0,0.0,674.5
2015-04-12 15:17:39,45.279,2.485,47.0,0.0,869.5
2015-04-12 15:17:40,17.264,2.485,14.0,0.0,689.0
2015-04-12 15:17:41,24.766,1.243,24.0,0.0,662.5
2015-04-12 15:17:42,23.828,0.0,21.0,0.0,702.0
2015-04-12 15:17:43,23.736,0.0,21.0,0.0,701.0
2015-04-12 15:17:44,23.485,0.0,21.0,0.0,702.0
2015-04-12 15:17:45,24.079,0.0,22.0,0.0,698.5
2015-04-12 15:17:46,43.839,2.485,43.0,0.0,924.5
2015-04-12 15:17:47,0.0,3.418,0.0,0.0,848.0
2015-04-12 15:17:48,4.755,2.796,0.0,0.0,748.5
2015-04-12 15:17:49,22.415,1.864,22.0,0.0,620.5
2015-04-12 15:17:50,25.043,0.0,24.0,0.0,668.0
2015-04-12 15:17:51,25.572,0.0,24.0,0.0,689.5
2015-04-12 15:17:52,25.915,0.0,25.0,0.0,694.5
2015-04-12 15:17:53,25.889,0.0,24.0,0.0,704.5
2015-04-12 15:17:54,23.194,0.0,20.0,0.0,717.0
2015-04-12 15:17:55,22.705,0.0,20.0,0.0,706.5
2015-04-12 15:17:56,22.851,0.0,20.0,0.0,701.0
2015-04-12 15:17:57,22.89,0.0,20.0,0.0,698.5
2015-04-12 15:17:58,21.913,0.0,19.0,0.0,708.5
2015-04-12 15:17:59,21.517,0.0,18.0,0.0,704.0
2015-04-12 15:18:00,21.385,0.0,18.0,0.0,702.0
2015-04-12 15:18:01,21.358,0.0,18.0,0.0,700.5
2015-04-12 15:18:02,21.662,0.0,18.0,0.0,703.5
2015-04-12 15:18:03,21.702,0.0,19.0,0.0,689.5
2015-04-12 15:18:04,23.577,0.0,22.0,0.0,682.0
2015-04-12 15:18:05,23.67,2.485,21.0,0.0,702.0
2015-04-12 15:18:06,22.203,2.485,19.0,0.0,707.5
2015-04-12 15:18:07,22.983,2.485,20.0,0.0,691.0
2015-04-12 15:18:08,24.132,1.864,22.0,0.0,692.5
2015-04-12 15:18:09,23.392,0.311,21.0,0.0,705.0
2015-04-12 15:18:10,22.917,0.0,20.0,0.0,703.5
2015-04-12 15:18:11,22.983,0.0,20.0,0.0,699.5
2015-04-12 15:18:12,23.511,0.0,21.0,0.0,698.5
2015-04-12 15:18:13,7.912,0.0,7.0,0.0,744.0
2015-04-12 15:18:14,6.446,0.0,5.0,0.0,714.5
2015-04-12 15:18:15,6.816,0.0,6.0,0.0,702.5
2015-04-12 15:18:16,7.318,0.0,7.0,0.0,698.0
2015-04-12 15:18:17,7.568,0.0,7.0,0.0,698.5
2015-04-12 15:18:18,7.476,0.0,7.0,0.0,699.0
2015-04-12 15:18:19,7.661,0.0,7.0,0.0,700.0
2015-04-12 15:18:20,7.727,0.0,7.0,0.0,699.5
2015-04-12 15:18:21,8.282,0.0,8.0,0.0,697.0
2015-04-12 15:18:22,8.414,0.0,8.0,0.0,698.0
2015-04-12 15:18:23,8.572,0.0,8.0,0.0,699.5
2015-04-12 15:18:24,8.414,0.0,8.0,0.0,701.0
2015-04-12 15:18:25,7.819,0.0,7.0,0.0,703.5
2015-04-12 15:18:26,7.661,0.0,7.0,0.0,701.5
2015-04-12 15:18:27,7.687,0.0,7.0,0.0,700.0
2015-04-12 15:18:28,7.727,0.0,7.0,0.0,700.0
2015-04-12 15:18:29,7.687,0.0,7.0,0.0,700.0
2015-04-12 15:18:30,7.753,0.0,7.0,0.0,700.0
2015-04-12 15:18:31,7.753,0.0,7.0,0.0,699.0
2015-04-12 15:18:32,7.753,0.0,7.0,0.0,701.0
2015-04-12 15:18:33,7.753,0.0,7.0,0.0,699.5
2015-04-12 15:18:34,7.78,0.0,7.0,0.0,700.0
2015-04-12 15:18:35,7.753,0.0,7.0,0.0,700.0
2015-04-12 15:18:36,7.753,0.0,7.0,0.0,700.0
2015-04-12 15:18:37,7.727,0.0,7.0,0.0,701.0
2015-04-12 15:18:38,7.727,0.0,7.0,0.0,700.0
2015-04-12 15:18:39,7.78,0.0,7.0,0.0,700.5
2015-04-12 15:18:40,7.687,0.0,7.0,0.0,699.5
2015-04-12 15:18:41,7.753,0.0,7.0,0.0,700.0
2015-04-12 15:18:42,7.78,0.0,7.0,0.0,700.5
2015-04-12 15:18:43,7.846,0.0,7.0,0.0,700.0
2015-04-12 15:18:44,7.846,0.0,7.0,0.0,700.0
2015-04-12 15:18:45,8.784,0.0,8.0,0.0,693.0
2015-04-12 15:18:46,9.352,0.0,9.0,0.0,695.5
2015-04-12 15:18:47,9.51,0.0,9.0,0.0,698.5
2015-04-12 15:18:48,8.691,0.0,8.0,0.0,706.5
2015-04-12 15:18:49,7.753,0.0,7.0,0.0,705.5
2015-04-12 15:18:50,7.661,0.0,7.0,0.0,702.0
2015-04-12 15:18:51,7.819,0.0,7.0,0.0,700.0
2015-04-12 15:18:52,7.753,0.0,7.0,0.0,700.0
2015-04-12 15:18:53,7.846,0.0,7.0,0.0,699.0
2015-04-12 15:18:54,7.819,0.0,7.0,0.0,700.0
2015-04-12 15:18:55,7.819,0.0,7.0,0.0,700.5
2015-04-12 15:18:56,7.78,0.0,7.0,0.0,700.5
2015-04-12 15:18:57,7.885,0.0,7.0,0.0,700.0
2015-04-12 15:18:58,7.912,0.0,7.0,0.0,700.0
2015-04-12 15:18:59,7.78,0.0,7.0,0.0,700.5
2015-04-12 15:19:00,7.938,0.0,7.0,0.0,699.0
2015-04-12 15:19:01,7.846,0.0,7.0,0.0,700.5
2015-04-12 15:19:02,7.885,0.0,7.0,0.0,700.0
2015-04-12 15:19:03,7.727,0.0,7.0,0.0,700.5
2015-04-12 15:19:04,7.846,0.0,7.0,0.0,700.5
2015-04-12 15:19:05,7.78,0.0,7.0,84.436,700.0
2015-04-12 15:19:06,7.819,0.0,7.0,84.436,699.5
2015-04-12 15:19:07,7.78,0.0,7.0,84.436,700.5
2015-04-12 15:19:08,7.753,0.0,7.0,84.436,700.5
2015-04-12 15:19:09,7.753,0.0,7.0,84.436,700.0
2015-04-12 15:19:10,7.846,0.0,7.0,84.436,700.0
2015-04-12 15:19:11,8.229,0.0,8.0,84.436,696.0
2015-04-12 15:19:12,8.599,0.0,8.0,84.436,698.0
2015-04-12 15:19:13,8.757,0.0,8.0,84.436,698.5
2015-04-12 15:19:14,8.969,0.0,9.0,84.436,699.5
2015-04-12 15:19:15,7.912,0.0,7.0,84.436,704.0
2015-04-12 15:19:16,7.846,0.0,7.0,84.436,701.0
2015-04-12 15:19:17,7.819,0.0,7.0,84.436,701.0
2015-04-12 15:19:18,7.753,0.0,7.0,84.436,700.5
2015-04-12 15:19:19,7.938,0.0,7.0,84.436,700.0
2015-04-12 15:19:20,7.846,0.0,7.0,84.436,699.5
2015-04-12 15:19:21,7.938,0.0,7.0,84.436,700.0
